title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Sacred Bee in Ancient Times and Folklore,Hilda Ransome,336,Dover Publications Inc.,2004-04-30,15.69,3.31,4.05,126,2,8,23,42,51,92467,9780486434940,English,"Society, Social, Sciences"
The Art of War / The Book of Lord Shang,"Sun Tzu, Shang Yang, Yuan Shibing, J.J.L. Duyvendak, Tom Griffith, Robert Wilkinson",256,Wordsworth Editions Ltd,1999-12-01,6.94,4.06,4.02,490,10,31,102,142,205,160724,9781853267796,English,"Society, Social, Sciences"
The Jewish Book of Why,Alfred J. Kolatch,320,Penguin Putnam Inc,2003-03-04,17.64,0.86,4.02,797,15,31,165,300,286,217127,9780142196199,English,"Society, Social, Sciences"
The Little Book of Peace of Mind,Susan Jeffers,160,Jeffers Press,2005-05-01,6.12,0.88,4.08,50,2,1,9,17,21,173839,9780974577654,English,"Society, Social, Sciences"
On the Genealogy of Morals : A Polemic. By way of clarification and supplement to my last book Beyond Good and Evil,"Friedrich Nietzsche, Douglas Smith",208,Oxford University Press,2009-01-15,8.51,1.49,4.13,25008,441,966,4157,8781,10663,64340,9780199537082,English,"Society, Social, Sciences"
"The Self-love Workbook : A Life-Changing Guide to Boost Self-Esteem, Recognize Your Worth and Find Genuine Happiness",Shainna Ali,160,Ulysses Press,2018-12-20,17.02,0.48,4.03,156,3,14,30,37,72,95750,9781612438665,English,"Society, Social, Sciences"
"How to Read a Person Like a Book, Revised Edition : Observing Body Language to Know What People Are Thinking","Gabriel Grayson, Gerard I Nierenberg, Henry H Calero",128,Square One Publishers,2009-12-01,14.71,0.29,3.59,2422,90,282,800,612,638,200764,9780757003141,English,"Society, Social, Sciences"
CBT Made Simple : A Clinician's Guide to Practicing Cognitive Behavioral Therapy,"Nina Josefowitz, Dr David Myran, MD, Zindel V Segal",344,New Harbinger Publications,2021-02-02,37.92,12.58,4.16,61,0,2,12,21,26,33474,9781684034550,English,"Society, Social, Sciences"
Edexcel A level Economics A Book 1,Peter Smith,240,Hodder Education,2015-04-24,34.71,0.26,3.67,3,0,0,2,0,1,223272,9781471830006,English,"Society, Social, Sciences"
The Really Good Fun Cartoon Book of NLP : A simple and graphic(al) explanation of the life toolbox that is NLP,Philip Miller,160,Crown House Publishing,2018-04-25,14.70,15.80,3.75,91,1,7,29,31,23,203527,9781845901158,English,"Society, Social, Sciences"
The Discussion Book : 50 Great Ways to Get People Talking,"Stephen D. Brookfield, Stephen Preskill",288,John Wiley & Sons Inc,2016-02-16,17.06,6.94,3.9,29,1,2,6,10,10,274865,9781119049715,English,"Society, Social, Sciences"
Michael Murphy's Book of Dreams : Unlock the Hidden Meaning of your Dreams,Michael Murphy,224,Gill,2017-09-22,20.00,2.00,4,1,0,0,0,1,0,205909,9780717179176,English,"Society, Social, Sciences"
The Book of Fingerplays & Action Songs : First Steps in Music for Preschool and Beyond,John M. Feierabend,88,GIA Publications,2003-09-01,14.88,1.12,4.23,13,0,1,1,5,6,180626,9781579992125,English,"Society, Social, Sciences"
You Can't Read This Book : Censorship in an Age of Freedom,Nick Cohen,352,HarperCollins Publishers,2013-08-01,12.57,0.93,4.1,710,9,18,126,296,261,185366,9780007518500,English,"Society, Social, Sciences"
Emotions for Kids age 1-3 (Engage Early Readers : Children's Learning Books),"Dayna Martin, A R Roumanis",32,Engage Books,2015-06-15,8.87,6.83,3.86,7,1,0,2,0,4,245977,9781772260656,English,"Society, Social, Sciences"
The Totally Awesome Book of Useless Information,"Noel Botham, Travis Nichols",192,Penguin Putnam Inc,2012-06-05,12.59,1.91,3.92,303,1,24,79,94,105,57307,9780399159251,English,"Society, Social, Sciences"
The Fourth Sacrifice : A gripping hunt for the truth in this exciting mystery thriller (The China Thrillers Book 2),Peter May,512,Quercus Publishing,2018-05-01,12.22,0.28,4.01,3385,25,120,680,1521,1039,10294,9781784292690,English,"Society, Social, Sciences"
"I Can Fly Reading Program with Online Games, Book A : Orton-Gillingham Based Reading Lessons for Young Students Who Struggle with Reading and May Have Dyslexia",Cheryl Orlassino,206,Blast Off to Learning Press,2014-02-01,29.02,15.88,4.45,11,0,0,3,0,8,119073,9780983199670,English,"Society, Social, Sciences"
The Pythagorean Source Book and Library,"Kenneth Sylvan Guthrie, David R. Fideler",368,"Phanes Press,U.S.",1987-07-01,29.36,5.64,4.31,137,2,2,15,51,67,186301,9780933999510,English,"Society, Social, Sciences"
The Feminine in Fairy Tales,Marie-Louise Von Franz,240,Shambhala Publications Inc,2001-05-01,23.96,0.54,4.31,711,7,25,95,200,384,87346,9781570626098,English,"Society, Social, Sciences"
Cambridge English Proficiency 2 Student's Book with Answers with Audio : Authentic Examination Papers from Cambridge English Language Assessment,Various,176,Cambridge University Press,2015-05-21,43.74,3.91,3,1,0,0,1,0,0,119504,9781107646513,English,"Society, Social, Sciences"
Ages in Chaos I: Vol. 1 : From the Exodus to King Akhnaton,Immanuel Velikovsky,380,Paradigma Ltd,2014-02-14,25.75,1.65,3.99,245,6,14,46,90,89,167217,9781906833138,English,"Society, Social, Sciences"
The Emotional Intelligence Quick Book : Everything You Need to Know to Put Your EQ to Work,"Dr. Travis Bradberry, Dr. Jean Greaves, Patrick M. Lencioni",208,Simon & Schuster,2006-02-20,23.95,3.05,3.53,1040,57,116,325,303,239,174612,9780743273268,English,"Society, Social, Sciences"
The Book of Max,Max Keiser,106,Electric Solidus LLC,2021-12-20,27.51,2.99,5,1,0,0,0,0,1,189890,9798985367102,English,"Society, Social, Sciences"
The Book of Movement Exploration : First Steps in Music for Preschool and Beyond,Feierabend John,66,GIA Publications,2004-04-01,14.13,1.87,4.61,18,0,0,0,7,11,172105,9781579992644,English,"Society, Social, Sciences"
The Gnostic Jung and the Seven Sermons to the Dead,Stephan A. Hoeller,267,"Quest Books,U.S.",1982-11-01,17.15,1.35,4.26,416,2,16,60,130,208,49799,9780835605687,English,"Society, Social, Sciences"
An Anthropologist On Mars : Seven Paradoxical Tales,Oliver Sacks,352,Random House USA Inc,1996-02-13,18.43,0.57,4.15,21055,312,606,3134,8639,8364,97042,9780679756972,English,"Society, Social, Sciences"
"This Book is Worth EURO25,000 : Easy ways to save thousands of euro right now","Karl Deeter, Charlie Weston",272,Gill,2017-09-01,19.39,2.61,2.86,7,0,3,2,2,0,172100,9780717175635,English,"Society, Social, Sciences"
Tentacles Longer Than Night - Horror of Philosophy vol. 3,Eugene Thacker,220,John Hunt Publishing,2015-04-24,12.77,6.73,3.96,292,2,15,62,127,86,108404,9781782798897,English,"Society, Social, Sciences"
The European Union: A Citizen's Guide,Chris Bickerton,304,Penguin Books Ltd,2016-09-01,10.96,1.54,3.65,268,9,20,81,104,54,65594,9780141983097,English,"Society, Social, Sciences"
Mindfulness for Teen Anger : A Workbook to Overcome Anger and Aggression Using MBSR and DBT Skills,"Jason Robert Murphy, Mark C. Purcell",160,New Harbinger Publications,2014-05-01,15.90,3.10,4.19,57,1,3,7,19,27,67156,9781608829163,English,"Society, Social, Sciences"
"Design Thinking In The Classroom : Easy-to-Use Teaching Tools to Foster Creativity, Encourage Innovation, and Unleash Potential in Every Student",David Lee,224,Ulysses Press,2018-11-16,15.64,4.26,4.21,24,0,0,4,11,9,134695,9781612438016,English,"Society, Social, Sciences"
Pasos 1 Spanish Beginner's Course (Fourth Edition) : Activity book,"Martyn Ellis, Rosa Maria Martin",144,John Murray Press,2015-07-30,13.39,2.61,4,10,0,0,3,4,3,56749,9781473610699,English,"Society, Social, Sciences"
Dr. Montessori's Own Handbook,Maria Montessori,136,Dover Publications Inc.,2005-09-13,8.95,0.05,4.01,884,18,45,184,302,335,96812,9780486445250,English,"Society, Social, Sciences"
The Age of Capital : 1848-1875,Eric Hobsbawm,368,Random House USA Inc,1996-11-26,16.63,1.87,4.24,3624,23,86,463,1480,1572,55601,9780679772545,English,"Society, Social, Sciences"
Lost Realms : Book IV of the Earth Chronicles,Zecharia Sitchin,320,HarperCollins Publishers Inc,2007-04-01,8.98,1.02,4.13,866,19,39,147,265,396,50016,9780061379253,English,"Society, Social, Sciences"
Empiricism and Subjectivity : An Essay on Hume's Theory of Human Nature,"Gilles Deleuze, Constantin V. Boundas",186,Columbia University Press,2001-10-10,25.47,5.03,4.09,212,0,8,41,87,76,202388,9780231068130,English,"Society, Social, Sciences"
Star Wars: The Concept Art of Ralph McQuarrie Mini Book,Insight Editions,304,Insight Editions,2019-10-08,11.29,1.21,4.55,20,0,1,1,4,14,137631,9781683838074,English,"Society, Social, Sciences"
Plunder of the Commons : A Manifesto for Sharing Public Wealth,Guy Standing,432,Penguin Books Ltd,2019-12-01,12.76,0.74,4.16,102,0,1,22,39,40,126038,9780141990620,English,"Society, Social, Sciences"
The Worry Book : Finding A Path To Freedom,Will Van der Hart and Rob Waller,176,Inter-Varsity Press,2011-07-15,11.75,2.25,4.25,59,1,0,9,22,27,219808,9781844745432,English,"Society, Social, Sciences"
Yoga Skills for Therapists : Effective Practices for Mood Management,Amy Weintraub,240,WW Norton & Co,2012-04-17,28.80,6.70,4.12,112,0,3,22,46,41,104373,9780393707175,English,"Society, Social, Sciences"
"The Little Book of Dialogue for Difficult Subjects : A Practical, Hands-On Guide","Lisa Schirch, David Campt",90,GOOD BOOKS,2007-12-30,6.41,0.59,3.94,78,3,2,14,37,22,183002,9781561485512,English,"Society, Social, Sciences"
A Short History of the United States : From the Arrival of Native American Tribes to the Obama Presidency,Robert V. Remini,416,HarperCollins Publishers Inc,2009-12-15,20.58,2.62,3.61,737,21,53,247,289,127,189401,9780060831455,English,"Society, Social, Sciences"
Redeeming Sex - Naked Conversations About Sexuality and Spirituality,"Debra Hirsch, Gabe Lyons",224,InterVarsity Press,2015-05-06,14.72,7.78,4.21,586,7,22,78,214,265,105344,9780830836390,English,"Society, Social, Sciences"
The Black Book,Middleton A. Harris,224,Random House USA Inc,2019-12-03,34.83,1.67,4.53,217,1,1,16,63,136,224053,9781400068487,English,"Society, Social, Sciences"
Over Nine Waves,Marie Heaney,272,Faber & Faber,1995-07-13,13.17,3.83,4.14,508,3,14,90,201,200,14753,9780571175185,English,"Society, Social, Sciences"
Steal This Book (50th Anniversary Edition),Abbie Hoffman,352,Hachette Books,2021-09-30,15.37,3.63,3.61,3454,126,353,1092,1056,827,175544,9780306847172,English,"Society, Social, Sciences"
The USSR Olympiad Problem Book : Selected Problems and Theorems of Elementary Mathematics,D. O. Shklarsky,480,Dover Publications Inc.,2003-03-28,18.14,1.36,4.12,33,0,2,4,15,12,198043,9780486277097,English,"Society, Social, Sciences"
The Book of Master Mo,"Mo Zi, Ian Johnston",512,Penguin Books Ltd,2014-07-29,15.77,0.23,3.69,54,1,5,16,20,12,194837,9780141392103,English,"Society, Social, Sciences"
Tertium Organum : A Key to the Enigmas of the World (Aziloth Books),P. D. Ouspensky,288,Aziloth Books,2016-02-20,16.76,1.04,4.29,520,4,13,78,157,268,26975,9781909735989,English,"Society, Social, Sciences"
The Comfort Book : Special Winter Edition,Matt Haig,272,Canongate Books,2021-11-01,19.24,1.76,4.1,40221,496,1696,7320,14451,16258,220320,9781838857004,English,"Society, Social, Sciences"
Phantoms in the Brain : Human Nature and the Architecture of the Mind,"V. S. Ramachandran, Sandra Blakeslee, Dr. Oliver Sacks",352,HarperCollins Publishers,1999-05-06,12.86,1.14,4.26,18812,286,586,2455,6068,9417,39803,9781857028959,English,"Society, Social, Sciences"
This Book Could Help : The Men's Head Space Manual - Techniques and Exercises for Living,"MIND, Rotimi Akinsete",128,Michael O'Mara Books Ltd,2020-05-01,10.39,2.11,3.89,66,0,2,18,31,15,208348,9781789291315,English,"Society, Social, Sciences"
Knots,R.D. Laing,96,Random House USA Inc,1972-05-01,9.89,4.11,3.92,1304,37,72,279,487,429,87965,9780394717760,English,"Society, Social, Sciences"
Breaking Negative Relationship Patterns - A Schema Therapy Self-Help and Support Book,B Stevens,228,John Wiley and Sons Ltd,2016-11-07,19.75,3.75,3.85,26,0,3,6,9,8,113844,9781119162827,English,"Society, Social, Sciences"
The Nineties : A Book,Chuck Klosterman,384,Penguin Putnam Inc,2022-02-10,26.69,1.81,3.9,15619,133,660,3699,7293,3834,56347,9780735217959,English,"Society, Social, Sciences"
The Annotated Classic Fairy Tales,Maria Tatar,448,WW Norton & Co,2002-12-03,46.72,2.78,4.4,1545,11,23,206,405,900,100019,9780393051636,English,"Society, Social, Sciences"
A Knight's Own Book of Chivalry,"Geoffroi de Charny, Elspeth Kennedy, Richard W. Kaeuper",128,University of Pennsylvania Press,2005-06-09,19.64,2.86,4.11,198,3,2,44,70,79,189805,9780812219098,English,"Society, Social, Sciences"
The Society of the Spectacle,Guy Debord,160,Zone Books,1995-09-23,20.28,2.71,4.02,18569,482,945,3522,6324,7296,102299,9780942299793,English,"Society, Social, Sciences"
Life After Death : The Book of Answers,Dr Deepak Chopra,304,Ebury Publishing,2008-05-01,13.69,2.31,3.81,2369,76,151,611,830,701,38565,9781846041006,English,"Society, Social, Sciences"
A Book of Secrets : Finding comfort in a complex world THE INSTANT SUNDAY TIMES BESTSELLER,Derren Brown,304,Transworld Publishers Ltd,2022-05-26,12.07,1.93,3.8,413,8,29,106,166,104,7219,9780552177108,English,"Society, Social, Sciences"
"The Little Book of Kindness : Connect with others, be happier, transform your life",Dr David Hamilton,96,Octopus Publishing Group,2019-03-05,7.63,2.37,4.36,103,1,3,9,35,55,27355,9781856753913,English,"Society, Social, Sciences"
This Book Could Fix Your Life : The Science of Self Help,"New Scientist, Helen Thomson",336,John Murray Press,2021-04-13,14.51,3.99,3.74,205,0,11,68,89,37,156878,9781529311365,English,"Society, Social, Sciences"
The Book,Amaranth Borsuk,344,MIT Press Ltd,2018-06-07,15.30,2.20,3.94,198,3,11,45,74,65,210444,9780262535410,English,"Society, Social, Sciences"
"The Foxfire Book : Hog Dressing, Log Cabin Building, Mountain Crafts and Foods, Planting by the Signs, Snake Lore, Hunting Tales, Faith Healing, Moonshining","Foxfire Fund, Inc., Eliot Wigginton",384,Random House USA Inc,1972-03-01,17.95,4.55,4.33,1731,8,37,212,586,888,241388,9780385073530,English,"Society, Social, Sciences"
Vintage Tattoos : The Book of Old-School Skin Art,Carol Clerk,256,Universe Publishing,2009-02-17,33.27,0.73,3.89,176,5,9,43,63,56,42998,9780789318244,English,"Society, Social, Sciences"
Can Love Last? : The Fate of Romance over Time,Stephen A. Mitchell,224,WW Norton & Co,2003-03-05,16.03,0.37,3.97,457,5,26,104,164,158,59356,9780393323733,English,"Society, Social, Sciences"
The Little Psychotherapy Book : Object Relations in Practice,"Allan Frankland,MD",200,Oxford University Press Inc,2010-05-27,40.45,10.55,4.24,59,0,2,9,21,27,138702,9780195390810,English,"Society, Social, Sciences"
Into That Darkness : An Examination of Conscience,Gitta Sereny,400,Random House USA Inc,1983-06-01,17.76,1.24,4.28,2518,45,71,293,825,1284,85894,9780394710358,English,"Society, Social, Sciences"
The Tibetan Book of the Dead,Padmasambhava,240,Arcturus Publishing Ltd,2018-05-15,7.61,1.39,3.89,5217,211,380,1080,1635,1911,167950,9781788287852,English,"Society, Social, Sciences"
Cogan's Trade,George V. Higgins,224,Orion Publishing Co,2012-09-10,8.95,2.55,3.62,2027,79,187,583,751,427,179485,9781409137535,English,"Society, Social, Sciences"
"Richard Nongard's Big Book of Hypnosis Scripts : How to Create Lasting Change Using Contextual Hypnotherapy, Mindfulness Meditation and Hypnotic Phenomena",Richard Nongard,270,Lulu.com,2012-10-22,29.70,4.70,4.21,38,3,2,2,8,23,115590,9781300328650,English,"Society, Social, Sciences"
Teaching As a Subversive Activity : A No-Holds-Barred Assault on Outdated Teaching Methods-with Dramatic and Practical Proposals on How Education Can Be Made Relevant to Today's World,Neil Postman,240,Bantam Doubleday Dell Publishing Group Inc,1971-09-01,16.28,0.72,4.21,1229,17,41,182,416,573,102346,9780385290098,English,"Society, Social, Sciences"
Good-bye Tonsils!,"Craig Hatkoff, Juliana Lee Hatkoff, Marilyn Mets",32,Penguin Books Ltd,2004-06-17,8.96,1.04,4.09,74,3,4,12,19,36,83085,9780142401330,English,"Society, Social, Sciences"
This Is Not a Diet Book : A User's Guide to Eating Well,Bee Wilson,160,HarperCollins Publishers,2016-12-29,9.69,0.31,3.94,198,1,9,49,80,59,225938,9780008225766,English,"Society, Social, Sciences"
"The Little Pocket Book of Happiness : How to Love Life, Laugh More, and Live Longer",Lois Blyth,176,"Ryland, Peters & Small Ltd",2015-07-09,12.10,0.40,3.54,76,2,10,21,31,12,200350,9781782492603,English,"Society, Social, Sciences"
The Unfair Advantage : BUSINESS BOOK OF THE YEAR AWARD-WINNER: How You Already Have What It Takes to Succeed,"Ash Ali, Hasan Kubba",256,Profile Books Ltd,2021-01-07,10.72,2.78,4.08,1770,22,74,329,669,676,10806,9781788167543,English,"Society, Social, Sciences"
The Little Book of Philosophy,DK,208,Dorling Kindersley Ltd,2018-06-07,10.29,1.21,4,196,0,7,42,91,56,192140,9780241341179,English,"Society, Social, Sciences"
Parenting with Theraplay (R) : Understanding Attachment and How to Nurture a Closer Relationship with Your Child,"Helen Rodwell, Vivien Norris, Phyllis Booth, Dafna Lender, Miranda Smith",208,Jessica Kingsley Publishers,2017-07-21,17.68,0.82,4.44,80,0,0,9,27,44,78839,9781785922091,English,"Society, Social, Sciences"
The Feminist Porn Book : The Politics of Producing Pleasure,"Tristan Taormino, Mireille Miller-Young",328,Feminist Press at The City University of New York,2013-04-04,18.35,2.64,4.01,578,18,21,115,209,215,148000,9781558618183,English,"Society, Social, Sciences"
Death,Elisabeth Kubler-Ross,208,Simon & Schuster,1997-06-23,16.29,1.71,3.98,411,9,15,90,160,137,55550,9780684839417,English,"Society, Social, Sciences"
Becoming Brilliant : What Science Tells Us About Raising Successful Children,"Roberta Michnick Golinkoff, Kathryn Hirsh-Pasek",344,American Psychological Association,2016-05-15,20.50,0.50,3.75,676,15,60,190,227,184,105407,9781433822391,English,"Society, Social, Sciences"
Blowback : The exciting penultimate case in the addictive crime series (The Enzo Files Book 5),Peter May,368,Quercus Publishing,2017-09-05,9.79,1.71,4.06,3161,24,78,593,1464,1002,33344,9781782062127,English,"Society, Social, Sciences"
Running the Books : The Adventures of an Accidental Prison Librarian,Avi Steinberg,416,Random House USA Inc,2011-10-04,17.87,0.13,3.51,4189,141,446,1440,1461,701,561019,9780767931311,English,"Society, Social, Sciences"
War And The Iliad,Simone Weil,152,"The New York Review of Books, Inc",2006-04-03,15.97,1.03,4.1,1044,17,46,168,401,412,65405,9781590171455,English,"Society, Social, Sciences"
Bring on the Books for Everybody : How Literary Culture Became Popular Culture,Jim Collins,300,Duke University Press,2010-06-30,27.42,1.08,3.77,73,0,3,20,41,9,492902,9780822346067,English,"Society, Social, Sciences"
I'm Not Supposed to Feel Like This : A Christian approach to depression and anxiety,"Paul Richards, Ingrid Whitton, Chris Williams",288,John Murray Press,2002-04-18,9.68,2.82,4.17,41,0,2,7,14,18,78407,9780340786390,English,"Society, Social, Sciences"
Cambridge IELTS 12 Academic Student's Book with Answers with Audio : Authentic Examination Papers,VV.AA.,136,Cambridge University Press,2017-07-31,39.73,7.29,3.92,12,1,0,3,3,5,98447,9781316637869,English,"Society, Social, Sciences"
Different Like Me : My Book of Autism Heroes,"Jennifer Elder, Marc Thomas",48,Jessica Kingsley Publishers,2005-12-16,17.31,3.69,4.09,199,1,14,32,71,81,30037,9781843108153,English,"Society, Social, Sciences"
Summary and Analysis of Grit: The Power of Passion and Perseverance : Based on the Book by Angela Duckworth,Worth Books,60,OPEN ROAD MEDIA,2017-05-16,9.87,1.12,4.13,15,0,0,4,5,6,336602,9781504046763,English,"Society, Social, Sciences"
The Book of Eels,Patrik Svensson,256,Ecco Press,2021-04-27,17.11,1.39,3.93,13915,104,669,3178,6105,3859,167180,9780062968821,English,"Society, Social, Sciences"
The Book of Moods : How I Turned My Worst Emotions Into My Best Life,Lauren Martin,256,John Murray Press,2021-10-28,9.83,3.67,3.84,2762,63,214,689,943,853,166695,9781529357035,English,"Society, Social, Sciences"
"You Mean I'm Not Lazy, Stupid or Crazy?! : The Classic Self-help Book for Adults with Attention Deficit Disorder",Kate Kelly,464,Simon & Schuster Ltd,2006-05-15,19.25,1.75,3.95,2365,44,152,504,835,830,53433,9780743264488,English,"Society, Social, Sciences"
No Filter : The Inside Story of Instagram - Winner of the FT Business Book of the Year Award,Sarah Frier,352,Cornerstone,2021-02-11,11.94,0.56,4.12,8857,37,191,1447,4139,3043,38826,9781847942548,English,"Society, Social, Sciences"
"Disrupting Class, Expanded Edition: How Disruptive Innovation Will Change the Way the World Learns","Clayton Christensen, Curtis Johnson, Michael Horn",272,McGraw-Hill Education - Europe,2010-10-16,33.35,3.64,3.87,1831,41,122,441,666,561,173141,9780071749107,English,"Society, Social, Sciences"
The Future We Choose : 'Everyone should read this book' MATT HAIG,"Christiana Figueres, Tom Rivett-Carnac",240,Bonnier Books Ltd,2020-02-25,13.93,2.07,4.1,4962,55,202,892,1872,1941,39396,9781838770822,English,"Society, Social, Sciences"
The American Book of Living and Dying : Lessons in Healing Spiritual Pain,"Richard F. Groves, Henriette Anne Klauser",304,Celestial Arts,2009-08-18,17.55,0.95,4.13,77,2,0,16,27,32,239715,9781587613500,English,"Society, Social, Sciences"
The Penguin Book of Brexit Cartoons,,112,Penguin Books Ltd,2018-12-27,5.85,0.65,3.3,138,4,20,65,28,21,190793,9780141990088,English,"Society, Social, Sciences"
"Cartoonist's Big Book of Drawing Animals, The",C Hart,224,Watson-Guptill Publications,2008-02-19,22.47,2.03,4.27,63,3,3,5,15,37,228546,9780823014217,English,"Society, Social, Sciences"
The Little Red Book,Anonymous,160,Hazelden Information & Educational Services,1996-07-01,10.59,2.91,4.36,393,8,9,49,96,231,259127,9780894869853,English,"Society, Social, Sciences"
World-Systems Analysis : An Introduction,Immanuel Wallerstein,128,Duke University Press,2004-09-01,20.73,2.77,3.9,1294,24,73,288,531,378,14140,9780822334422,English,"Society, Social, Sciences"
"Classroom-ready Number Talks For Third, Fourth And Fifth Grade Teachers : 1000 Interactive Math Activities that Promote Conceptual Und",Nancy Hughes,304,Ulysses Press,2018-03-29,17.18,0.81,4.18,11,1,0,0,5,5,157972,9781612437279,English,"Society, Social, Sciences"
9-11 : 10th Anniversary Edition,Noam Chomsky,176,"Seven Stories Press,U.S.",2016-12-31,9.38,2.12,3.73,3836,71,267,1144,1492,862,138005,9781609803438,English,"Society, Social, Sciences"
Shadow Work Book 1 : Understanding and Making Peace With Your Darker Side,Kelly Wallace,76,Intuitive Living Publishing,2021-01-14,9.78,1.32,4.71,7,0,0,1,0,6,223201,9781393116707,English,"Society, Social, Sciences"
How Not to Become a Little Old Lady : A Mini Gift Book,Mary McHugh,144,Andrews McMeel Publishing,2008-03-01,7.92,3.08,3.03,141,27,24,36,26,28,54151,9780740772337,English,"Society, Social, Sciences"
Liquid Crystal Oracle : Return of the Atlantian Way for the Children of Light Oracle Card and Book Set,Justin Moikeha Asar,292,Blue Angel Gallery,2010-05-01,31.19,8.07,4.38,13,0,0,2,4,7,41515,9780980555073,English,"Society, Social, Sciences"
The Idea Book,"Fredrik Härén, Teo Haren, Fiona Miller",303,Organization Singapore Pte Ltd,2004-08-18,32.08,1.42,3.72,157,5,16,38,57,41,18651,9789197547031,English,"Society, Social, Sciences"
The Gnostic Jung and the Seven Sermons to the Dead,Stephan A. Hoeller,267,"Quest Books,U.S.",1982-11-01,17.15,1.35,4.26,416,2,16,60,130,208,49799,9780835605687,English,"Society, Social, Sciences"
Journey into the Whirlwind,Evgenia Semenova Ginzburg,432,HARVEST BOOKS,2002-11-04,17.43,2.57,4.4,3634,23,53,380,1176,2002,103850,9780156027519,English,"Society, Social, Sciences"
The Feminine in Fairy Tales,Marie-Louise Von Franz,240,Shambhala Publications Inc,2001-05-01,23.96,0.54,4.31,711,7,25,95,200,384,87346,9781570626098,English,"Society, Social, Sciences"
"The Phenomenon of Life: The Nature of Order, Book 1 : An Essay of the Art of Building and the Nature of the Universe",Christopher Alexander,746,Center for Environmental Structure,2004-07-15,74.41,1.54,4.46,323,2,11,26,80,204,156280,9780972652919,English,"Society, Social, Sciences"
Religio Medici And Urne-Buriall,Sir Thomas Browne,224,"The New York Review of Books, Inc",2012-09-03,13.36,4.64,4.16,341,2,16,54,121,148,83793,9781590174883,English,"Society, Social, Sciences"
The Dawn of the Roman Empire : Books 31-40,"Livy, J. C. Yardley, Waldemar Heckel",656,Oxford University Press,2009-10-04,15.09,1.41,4.23,39,0,1,7,13,18,205540,9780199555680,English,"Society, Social, Sciences"
The Woman's Comfort Book : A Self Nurturing Guide For Restoring Balance I n Your Life,Jennifer Louden,224,HarperCollins Publishers Inc,2005-02-01,18.04,0.46,3.98,1211,19,76,274,383,459,178886,9780060776671,English,"Society, Social, Sciences"
"Overcoming Paranoid and Suspicious Thoughts, 2nd Edition : A self-help guide using cognitive behavioural techniques","Daniel Freeman, Jason Freeman, Philippa Garety",320,"Little, Brown Book Group",2021-02-02,11.73,4.27,4.26,38,1,3,2,11,21,115690,9781472135940,English,"Society, Social, Sciences"
A Book for Her,Bridget Christie,320,Cornerstone,2016-09-27,12.40,1.60,3.75,1493,29,120,398,592,354,63500,9780099590842,English,"Society, Social, Sciences"
The Secret Life of Books : Why They Mean More Than Words,Tom Mole,240,Elliott & Thompson Limited,2020-10-29,11.60,0.90,3.96,307,1,10,80,124,92,590578,9781783965298,English,"Society, Social, Sciences"
The Second Book of the Tao,Stephen Mitchell,224,Penguin Putnam Inc,2010-01-05,16.69,2.31,4.23,501,6,22,66,164,243,50347,9780143116707,English,"Society, Social, Sciences"
Problem Solving 101 : A simple book for smart people,Ken Watanabe,128,Ebury Publishing,2009-08-06,14.29,1.71,4.13,3281,35,107,554,1274,1311,28486,9780091929664,English,"Society, Social, Sciences"
Little Book of Valentino : The story of the iconic fashion house,Karen Homer,160,Welbeck Publishing Group,2022-04-19,16.22,0.28,3.86,21,0,1,6,9,5,27597,9781802790146,English,"Society, Social, Sciences"
A Rainbow of My Own,Don Freeman,32,Penguin Books Ltd,1978-12-14,7.44,1.56,3.78,682,8,39,229,225,181,22291,9780140503289,English,"Society, Social, Sciences"
Off the Books : The Underground Economy of the Urban Poor,Sudhir Alladi Venkatesh,448,Harvard University Press,2008-10-15,32.86,0.14,3.71,799,16,65,230,312,176,499140,9780674030718,English,"Society, Social, Sciences"
Books do Furnish a Life : An electrifying celebration of science writing,Richard Dawkins,464,Transworld Publishers Ltd,2021-09-01,31.20,11.30,4.02,376,3,23,75,138,137,423312,9781787633681,English,"Society, Social, Sciences"
"The Pagan Book of Living and Dying : Practical Rituals, Prayers, Blessings, and Meditations on Crossing Over",Starhawk,288,HarperCollins Publishers Inc,2005-06-30,18.72,2.28,4.23,933,7,32,142,307,445,142705,9780062515162,English,"Society, Social, Sciences"
The Economy of Cities,Jane Jacobs,288,Random House USA Inc,1970-02-12,14.62,3.38,4.1,1121,10,41,193,455,422,74775,9780394705842,English,"Society, Social, Sciences"
"My Sensory Book : Working Together to Explore Sensory Issues and the Big Feelings They Can Cause - A Workbook for Parents, Professionals, and Children",Lauren H. Kerstein,157,AAPC Publishing,2014-06-25,29.33,7.07,4.19,21,0,3,2,4,12,141646,9781934575215,English,"Society, Social, Sciences"
"Endless Referrals, Third Edition",Bob Burg,304,McGraw-Hill Education - Europe,2005-12-16,21.44,0.06,4,819,22,55,159,250,333,90616,9780071462075,English,"Society, Social, Sciences"
