title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Garfield Road Pizza : His 73rd Book,Jim Davis,96,Random House USA Inc,2022-06-07,15.17,1.33,4.51,92,0,3,12,12,65,363336,9780593156483,English,Humour
"121 First Dates : How to Succeed at Online Dating, Fall in Love, and Live Happily Ever After (Really!)",Wendy Newman,320,Beyond Words Publishing,2016-01-28,16.31,0.69,3.69,262,3,27,81,89,62,709048,9781582705729,English,Humour
Aranzi Machine Gun Vol.2,Aranzi Aronzo,72,Vertical Inc.,2007-09-02,10.38,0.62,3.88,33,2,0,11,7,13,885900,9781932234732,English,Humour
"Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?, Vol. 9 (light novel)","Dachima Inaka, Pochi Iida",192,"Little, Brown & Company",2021-05-25,13.67,2.33,3.67,6,0,0,2,4,0,605644,9781975318413,English,Humour
The Little Green Book of Weed : Track Your Stash and Record Your Favorite Varieties in This Pocket Guide to Reefer,Dr. Seymour Kindbud,128,Sterling Publishing Co Inc,2010-09-01,10.11,0.89,3.67,3,1,0,0,0,2,946468,9781604331769,English,Humour
"A Mysterious Job Called Oda Nobunaga, Vol. 1",Kisetsu Morita,224,"Little, Brown & Company",2020-05-26,13.79,1.21,3.31,55,3,10,19,13,10,854346,9781975305567,English,Humour
The Fluorescent Light Glistens Off Your Head : A Dilbert Collection,Scott Adams,128,Andrews McMeel Publishing,2005-05-01,18.89,0.91,4.2,254,1,4,45,96,108,508888,9780740751134,English,Humour
The Little Book of Otter Philosophy,Jennifer Mccartney,160,HarperCollins Publishers,2019-10-08,10.57,0.43,4.06,391,4,14,79,153,141,890002,9780008347963,English,Humour
Gangsta Rap Coloring Book,Aye Jay Morano,50,"Last Gasp,U.S.",2004-04-01,11.13,0.87,4.07,87,2,4,24,13,44,85546,9780867196047,English,Humour
"Goblin Slayer, Vol. 6 (light novel)","Kumo Kagyu, Noboru Kannatuki",208,"Little, Brown & Company",2019-01-22,13.66,1.34,4.26,383,1,8,59,138,177,62416,9781975327842,English,Humour
Twitterature : The World's Greatest Books Retold Through Twitter,"Alexander Aciman, Emmett Rensin",160,Penguin Books Ltd,2010-05-01,8.20,1.80,2.98,1108,130,230,394,238,116,59434,9780141047713,English,Humour
The Secret Diary of Adrian Mole Aged 13 3/4 : Adrian Mole Book 1,Sue Townsend,304,Penguin Books Ltd,2012-01-19,9.96,0.04,3.88,46751,885,2895,11344,17570,14057,86322,9780141046426,English,Humour
Cryptography,Laurence D. Smith,160,Dover Publications Inc.,1998-02-07,9.83,0.67,3.75,68,1,5,16,34,12,332713,9780486202471,English,Humour
Tom Gates: The Music Book,Liz Pichon,96,Scholastic,2019-10-25,15.60,0.40,4.19,91,10,4,7,8,62,72513,9781407189222,English,Humour
The Times Cryptic Crossword Book 20 : 80 World-Famous Crossword Puzzles,"The Times Mind Games, Richard Browne",192,HarperCollins Publishers,2016-05-01,8.44,0.56,3,1,0,0,1,0,0,62871,9780008139803,English,Humour
"The Little Book of Trumpisms : The Donald on Immigration, Global Warming, His Rivals, Mexicans and More","Seth Milstein, Bill Katovsky",120,HarperCollins Publishers,2016-05-09,5.88,0.62,3.12,91,5,23,29,24,10,18885,9781911042389,English,Humour
The Ladybird Book of The Quiet Night In,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2018-06-01,9.80,5.70,3.51,105,3,13,36,33,20,79329,9780718188689,English,Humour
Oscar Wilde's Wit and Wisdom : A Book of Quotations,Oscar Wilde,64,Dover Publications Inc.,2000-01-02,3.54,0.46,4.24,1353,11,36,216,443,647,14534,9780486401461,English,Humour
This Is a Book,Demetri Martin,288,Time Warner Trade Publishing,2012-04-10,17.43,2.07,3.74,8542,232,726,2308,3028,2248,93962,9780446539692,English,Humour
Rey and Pals,Jeffrey Brown,64,CHRONICLE BOOKS,2019-08-20,14.82,1.18,4.15,265,1,12,46,93,113,293307,9781452180434,English,Humour
The Times Quick Crossword Book 18 : 80 World-Famous Crossword Puzzles from the Times2,"The Times Mind Games, Grimshaw",192,HarperCollins Publishers,2014-10-14,9.25,0.75,3,1,0,0,1,0,0,273429,9780007517831,English,Humour
"Footnotes from the World's Greatest Bookstores : True Tales and Lost Moments from Book Buyers, Booksellers, and Book Lovers","Bob Eckstein, Garrison Keillor",176,Random House USA Inc,2016-10-04,23.26,0.74,4.25,1063,13,18,156,383,493,58666,9780553459272,English,Humour
Weirdos From Another Planet : Calvin & Hobbes Series: Book Six,Bill Watterson,128,"Little, Brown Book Group",1990-04-19,13.03,2.97,4.64,13364,116,148,689,2517,9894,152453,9780751504248,English,Humour
Coloring for Grown-Ups Holiday Fun Book,"Ryan Hunter, Taige Jensen",64,Penguin Putnam Inc,2013-09-24,10.93,0.07,4.04,25,0,1,7,7,10,422854,9780142180686,English,Humour
The Times Quick Crossword Book 17 : 80 World-Famous Crossword Puzzles from the Times2,"The Times Mind Games, John Grimshaw",192,HarperCollins Publishers,2013-03-14,8.44,0.56,4.5,4,0,0,0,2,2,444915,9780007491681,English,Humour
The Sunday Times Concise Crossword Book 1 : 100 Challenging Crossword Puzzles,"The Times Mind Games, Peter Biddlecombe",240,HarperCollins Publishers,2019-05-01,8.88,0.12,4,2,0,0,1,0,1,449830,9780008300890,English,Humour
Old Toffer's Book of Consequential Dogs,"Christopher Reid, Elliot Elam",128,FABER & FABER,2019-05-07,17.26,3.74,3.92,80,0,2,23,34,21,475371,9780571334094,English,Humour
"Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?, Vol. 2 (light novel)","Dachima Inaka, Pochi Iida",192,"Little, Brown & Company",2019-03-19,12.94,2.06,3.63,65,3,8,17,19,18,306300,9781975328375,English,Humour
The Little Book of Mumfulness : A Non-Expert Guide to Imperfect Mumhood,Sarah Ford,96,Octopus Publishing Group,2018-02-08,7.55,2.45,3.61,38,0,6,12,11,9,320043,9781846015571,English,Humour
Getting Even,Woody Allen,128,Random House USA Inc,1978-09-01,10.58,4.42,3.87,6888,197,422,1564,2574,2131,179071,9780394726403,English,Humour
"The Greatest Demon Lord Is Reborn as a Typical Nobody, Vol. 8 (light novel)","Myojin Katou, Sao Mizuno",224,"Little, Brown & Company",2022-08-16,13.29,2.71,3.7,10,0,2,2,3,3,352858,9781975342005,English,Humour
Violin Playing As I Teach It,Leopold Auer,111,Dover Publications Inc.,1980-02-01,9.85,0.15,3.8,93,0,2,35,36,20,168614,9780486239170,English,Humour
The A-Z of Pointless : A brain-teasing bumper book of questions and trivia,"Alexander Armstrong, Richard Osman",432,Hodder & Stoughton,2016-05-05,11.64,2.36,3.88,76,2,2,19,33,20,235956,9781444782776,English,Humour
The Book of Leon : Philosophy of a Fool,"Leon Black, Jb Smoove, Iris Bahr",272,Gallery Books,2017-10-10,25.20,0.80,3.29,295,17,58,88,87,45,319134,9781501180712,English,Humour
"The Little Book of Lost Words : Collywobbles, Snollygosters, and 87 Other Surprisingly Useful Terms Worth Resurrecting",Joe Gillard,192,Ten Speed Press,2019-09-03,15.24,1.26,4.06,243,0,9,54,93,87,318392,9780399582677,English,Humour
The New Yorker Book of Teacher Cartoons 2e,R Mankoff,160,John Wiley & Sons Inc,2012-09-04,21.21,0.19,3.71,144,2,9,52,47,34,234745,9781118342039,English,Humour
The Times Codeword 11 : 200 Cracking Logic Puzzles,The Times Mind Games,272,HarperCollins Publishers,2020-08-01,9.32,3.18,4.33,3,0,0,0,2,1,216870,9780008342968,English,Humour
"The Hero Is Overpowered but Overly Cautious, Vol. 1 (light novel)","Light Tuchihi, Saori Toyota",224,"Little, Brown & Company",2019-06-18,12.32,2.68,3.91,300,9,26,63,88,114,190541,9781975356880,English,Humour
The Times Quick Cryptic Crossword Book 4 : 100 World-Famous Crossword Puzzles,"The Times Mind Games, Richard Rogan",240,HarperCollins Publishers,2019-04-01,8.88,0.12,4,4,1,0,0,0,3,231798,9780008285395,English,Humour
The Dangers in My Heart Vol. 3,Norio Sakurai,180,"Seven Seas Entertainment, LLC",2021-11-16,9.69,4.31,4.34,67,0,0,12,20,35,256158,9781648274626,English,Humour
The Little Book of Cricket : Great quotes off the middle of the bat,Orange Hippo!,192,Welbeck Publishing Group,2021-06-15,9.32,0.68,3,1,0,0,1,0,0,41219,9781911610427,English,Humour
"The Book of Joe : The Life, Wit, and (Sometimes Accidental) Wisdom of Joe Biden",Jeff Wilser,208,Random House USA Inc,2017-10-24,14.65,5.85,4.25,582,5,9,87,213,268,736989,9780525572589,English,Humour
Yada Yada Yada: The Little Guide to Seinfeld : The book about the show about nothing,Orange Hippo!,192,Welbeck Publishing Group,2020-10-13,9.57,0.43,3.3,10,0,2,4,3,1,14394,9781911610595,English,Humour
"The Uncollected David Rakoff : Including the entire text of Love, Dishonor, Marry, Die, Cherish, Perish","David Rakoff, Timothy G. Young",352,Random House USA Inc,2015-10-27,15.78,1.22,3.94,344,1,14,90,140,99,417206,9780307946478,English,Humour
The Sunday Times Cryptic Crossword Book 3,Barbara Hall,192,HarperCollins Publishers,2002-11-04,9.48,0.82,3,1,0,0,1,0,0,634321,9780007144945,English,Humour
James May's Man Lab : The Book of Usefulness,James May,256,Hodder & Stoughton,2014-04-01,10.12,3.88,3.81,194,2,19,49,68,56,271293,9781444736328,English,Humour
The Between Boyfriends Book : A Collection of Cautiously Hopeful Essays,Cindy Chupack,162,St Martin's Press,2004-05-01,16.87,0.12,3.67,940,30,89,283,295,243,625133,9780312309046,English,Humour
The Ultimate Book of Useless Information : A Few Thousand More Things You Might Need to Know (But Probably Don't),Noel Botham,224,Penguin Putnam Inc,2007-05-29,13.65,2.35,3.9,472,11,21,124,162,154,667059,9780399533501,English,Humour
Saint Young Men Omnibus 8 (Vol. 15-16),Hikaru Nakamura,256,"Kodansha America, Inc",2022-03-01,25.35,0.15,4.46,24,0,1,1,8,14,455311,9781646512805,English,Humour
"The Hero Is Overpowered but Overly Cautious, Vol. 6 (light novel)","Light Tuchichi, Saori Toyota",224,"Little, Brown & Company",2021-03-30,14.35,1.65,4.44,25,1,0,2,6,16,392431,9781975322021,English,Humour
Nurse Hitomi's Monster Infirmary Vol. 13,Shake-O,160,"Seven Seas Entertainment, LLC",2021-11-02,9.62,4.38,4.67,3,0,0,0,1,2,339009,9781648273322,English,Humour
The Compleat Works of Wllm Shkspr (Abridged),William Shakespeare,146,Hal Leonard Corporation,2000-04-01,14.35,0.60,4.47,8651,123,140,775,2159,5454,470079,9781557831576,English,Humour
Random Acts of Management,Scott Adams,130,Andrews McMeel Publishing,2000-03-01,18.96,0.04,4.08,742,6,18,155,295,268,378471,9780740704536,English,Humour
Manga Diary of a Male Porn Star Vol. 1,Kaeruno Erefante,180,"Seven Seas Entertainment, LLC",2021-09-28,13.76,2.24,3.45,69,5,8,20,23,13,462731,9781648276071,English,Humour
"Defeating the Demon Lord's a Cinch (If You've Got a Ringer), Vol. 4",Tsukikage,240,"Little, Brown & Company",2019-07-23,13.93,1.07,4.18,56,0,2,9,22,23,464667,9781975303921,English,Humour
"All Teachers Bright and Beautiful (Book 3) : A light-hearted memoir of a husband, father and teacher in Yorkshire Dales",Andy Seed,416,Headline Publishing Group,2014-06-05,13.09,0.91,4.29,109,3,3,13,30,60,454494,9780755362226,English,Humour
"Fuck Off, Coronavirus, I'm Coloring : Self-Care for the Self-Quarantined, A Humorous Adult Swear Word Coloring Book During COVID-19 Pandemic",Dare You Stamp Co.,112,Cider Mill Press Book Publishers LLC,2020-04-14,12.67,0.83,4.39,18,1,0,2,3,12,117688,9781646430444,English,Humour
Improvisation at the Speed of Life : The TJ and Dave Book,"T.J. Jagodowski, David Pasquesi, Amy Sedaris, Pam Victor",225,"Solo Roma, Inc",2023-03-01,21.97,2.03,4.31,218,1,6,26,76,109,185888,9780977309337,English,Humour
You're Mom : A Little Book for Mothers (and the People Who Love Them),Liz Climo,128,FLATIRON BOOKS,2020-04-07,14.24,6.26,4.62,533,0,6,27,133,367,150801,9781250228109,English,Humour
The Best Book of Useless Information Ever,Noel Botham,224,Penguin Putnam Inc,2007-12-18,13.65,2.35,4,285,4,11,72,93,105,499352,9780399534287,English,Humour
"The Hero Is Overpowered but Overly Cautious, Vol. 7 (light novel)","Light Tuchihi, Saori Toyota",224,"Little, Brown & Company",2021-10-05,13.05,2.95,4.37,27,1,0,5,3,18,387034,9781975322045,English,Humour
American Comic Book Chronicles: 1965-69,"John Wells, Wally Wood, Jack Kirby, Neal Adams, Keith Dallas",288,TwoMorrows Publishing,2023-02-07,50.28,3.22,4.52,23,0,0,2,7,14,543650,9781605490557,English,Humour
Garfield Eats and Runs : His 65th Book,"Jim Davis, Garfield",96,Penguin USA,2018-05-15,13.85,1.65,4.5,327,5,4,35,63,220,279599,9780425285725,English,Humour
Rugger Boys the Vol.1: Why are We Here Again?,"Beka, Poupard, Luke Spear",48,Cinebook Ltd,2007-11-15,6.89,5.10,3.5,10,0,2,3,3,2,561318,9781905460335,English,Humour
Monty Python's Book of Silly Walks,David Mervielle,64,North-South Books,2017-10-03,13.26,0.24,3.74,27,1,2,9,6,9,668141,9780735842960,English,Humour
Machimaho: I Messed Up and Made the Wrong Person Into a Magical Girl! Vol. 8,Souryu,176,"Seven Seas Entertainment, LLC",2021-11-02,11.45,2.05,4.43,21,0,0,2,8,11,478686,9781648273346,English,Humour
"The Ten-Cent Plague : Great Comic-Book Scare and How It Changed America, The",David Hajdu,456,Picador USA,2009-02-03,19.09,1.91,3.84,3491,61,226,891,1338,975,87161,9780312428235,English,Humour
It's Beginning to Look a Lot Like Zombies! : A Book of Zombie Christmas Carols,Michael P. Spradlin,96,HarperCollins Publishers Inc,2010-01-12,9.89,6.61,3.63,504,22,51,155,137,139,276248,9780061956430,English,Humour
The Definitive Betty Boop : The Classic Comic Strip Collection,"Titan Books, Bud Counihan, Max Fleischer",240,Titan Books (UK),2013-10-22,32.54,5.96,3.4,15,0,5,2,5,3,665101,9781848567078,English,Humour
"I've Been Killing Slimes for 300 Years and Maxed Out My Level, Vol. 13","Kisetsu Morita, Benio",248,"Little, Brown & Company",2022-11-08,12.97,3.03,4.5,12,0,0,1,4,7,133348,9781975340551,English,Humour
The Dirtiest Toilet Humor Book Ever,Michael Ryan,68,iUniverse,2004-03-04,11.24,0.26,4,2,0,0,1,0,1,702940,9780595311736,English,Humour
The Little Book of Foreign Swear Words,Sid Finch,96,Octopus Publishing Group,2022-10-04,7.17,1.83,3.82,22,2,2,3,6,9,28932,9781787837690,English,Humour
The Demon Girl Next Door Vol. 4,Izumo Ito,130,"Seven Seas Entertainment, LLC",2021-10-05,13.76,2.24,4.27,37,0,0,5,17,15,206674,9781648273698,English,Humour
"Heads in Beds : A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality",Jacob Tomsky,368,Penguin Putnam Inc,2016-07-26,9.39,0.61,3.57,21586,684,2142,7098,7572,4090,572055,9781101973745,English,Humour
"Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?, Vol. 10 (light novel)","Dachima Inaka, Pochi Iida",192,"Little, Brown & Company",2021-08-31,14.96,1.04,3.25,4,0,1,1,2,0,592730,9781975318437,English,Humour
Cheer the F*ck Up : Positive Sh*t to Color Your Mood Happy,Caitlin Peterson,64,St. Martin's Griffin,2017-02-28,10.86,0.14,4.54,24,0,1,3,2,18,71228,9781250141736,English,Humour
The Mammoth Book of One-Liners,Geoff Tibballs,624,"Little, Brown Book Group",2012-06-07,15.63,0.37,3.72,36,2,2,10,12,10,275548,9781780333908,English,Humour
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Sword Oratoria Vol. 9 (light novel)","Fujino Omori, Kiyotaka Haimura",312,"Little, Brown & Company",2019-06-18,14.03,0.97,4.25,142,4,1,20,47,70,22206,9781975327811,English,Humour
A Ladybird First Grown-Up Picture Book,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2018-06-01,9.31,5.69,3.32,22,2,2,7,9,2,201934,9780718188849,English,Humour
New Erotica for Feminists : The must-have book for every hot and bothered feminist out there,"Caitlin Kunkel, Brooke Preston, Fiona Taylor, Carrie Wittmer",128,Hodder & Stoughton,2018-11-15,10.10,3.40,3.98,2315,49,114,495,829,828,93382,9781473691162,English,Humour
The Book of Useless Information,Noel Botham,304,Penguin Putnam Inc,2017-09-13,14.13,1.37,3.7,1489,50,132,441,454,412,430289,9780399532696,English,Humour
The New Yorker Book of Literary Cartoons,Bob Mankoff,112,Simon & Schuster,2002-11-18,14.43,1.47,3.74,232,2,15,71,98,46,390403,9780671035587,English,Humour
Rick and Morty Book of Gadgets and Inventions,Robb Pearlman,144,"Running Press,U.S.",2019-10-17,19.30,1.70,4,22,0,3,3,7,9,384141,9780762494354,English,Humour
Plus-Sized Elf Vol. 7,Synecdoche,180,"Seven Seas Entertainment, LLC",2021-09-14,11.30,2.70,4.13,47,0,4,6,17,20,231278,9781648273582,English,Humour
Attack Of The Deranged Mutant Killer Monster Snow Goons : Calvin & Hobbes Series: Book Ten,Bill Watterson,128,"Little, Brown Book Group",1992-05-14,12.95,3.05,4.66,16116,153,151,750,2944,12118,119538,9780751509335,English,Humour
Little Penis : Finger Puppet Parody Book,Craig Yoe,12,Sterling Publishing Co Inc,2013-01-08,8.08,1.74,3.86,42,1,3,12,11,15,50739,9781604333084,English,Humour
"Konosuba: An Explosion on This Wonderful World! Bonus Story, Vol. 2 (light novel)","Natsume Akatsuki, Kurone Mishima",192,"Little, Brown & Company",2021-08-24,13.26,2.74,3.66,29,2,1,10,8,8,170442,9781975319533,English,Humour
A Library of Misremembered Books : When We're Searching for a Book but Have Forgotten the Title,Marina Luz,96,Chronicle Books,2021-10-28,11.62,1.88,3.51,137,4,16,46,48,23,1120550,9781452171593,English,Humour
The Bookshop Book,Jen Campbell,288,"Little, Brown Book Group",2023-01-24,10.41,2.59,4.13,2335,19,68,422,919,907,251722,9781472119254,English,Humour
"I've Been Killing Slimes for 300 Years and Maxed Out My Level, Vol. 11","Kisetsu Morita, Benio",248,"Little, Brown & Company",2022-01-18,14.96,1.04,4.14,28,1,1,3,11,12,233563,9781975339791,English,Humour
How Did You Get This Number,Sloane Crosley,240,Granta Books,2010-07-08,9.77,8.08,3.53,12750,479,1557,4096,4025,2593,178448,9781846272257,English,Humour
Big Book of Wordsearches 3 : 300 Themed Wordsearches,Collins Puzzles,352,HarperCollins Publishers,2018-11-01,10.05,1.45,5,2,0,0,0,0,2,429253,9780008293321,English,Humour
"Sasaki and Peeps, Vol. 1 (light novel)","Buncololi, Kantoku",232,"Little, Brown & Company",2022-08-16,13.29,2.71,4.06,34,2,0,4,16,12,357446,9781975343521,English,Humour
"I've Been Killing Slimes for 300 Years and Maxed Out My Level, Vol. 9 (light novel)","Kisetsu Morita, Benio",232,"Little, Brown & Company",2021-01-19,14.18,1.82,4.26,74,1,3,9,24,37,246309,9781975318338,English,Humour
Star Trek: The Next Generation Cats,Jenny Parks,64,CHRONICLE BOOKS,2018-03-27,13.09,0.41,4.39,206,0,5,28,54,119,234811,9781452167626,English,Humour
"The Hero Is Overpowered But Overly Cautious, Vol. 4 (light novel)","Light Tuchihi, Saori Toyota",224,"Little, Brown & Company",2020-07-21,14.72,0.28,4.28,47,1,3,4,13,26,309716,9781975356941,English,Humour
Sleight of Hand : Practical Manual of Legerdemain for Amateurs and Others,Edwin Sachs,408,Dover Publications Inc.,1980-12-15,17.86,0.04,3.77,30,0,1,12,10,7,258546,9780486239118,English,Humour
The Best Book of Puns,"Art Moger, Bob Hope",168,Kensington Publishing Corporation,1998-01-05,14.26,0.64,3.22,18,1,4,7,2,4,270174,9780806510972,English,Humour
The Exeter Book Riddles,Kevin Crossley-Holland,120,Enitharmon Press,2008-10-15,10.37,1.13,3.91,164,1,10,37,70,46,398909,9781904634461,English,Humour
"Just Like You : Two opposites fall unexpectedly in love in this pin-sharp, brilliantly funny book from the bestselling author of About a Boy",Nick Hornby,320,Penguin Books Ltd,2021-04-15,10.87,0.63,3.4,17985,464,2101,7290,6112,2018,70084,9780241983256,English,Humour
Hurrah for Gin : A perfect book for imperfect parents,Katie Kirby,400,Hodder & Stoughton,2016-12-13,17.48,3.52,4.3,1798,15,38,243,599,903,4153,9781473639607,English,Humour
Dai Dark Vol. 2,Q Hayashida,180,"Seven Seas Entertainment, LLC",2021-07-06,12.13,2.37,4.29,534,0,7,68,220,239,1534,9781648272677,English,Humour
Pocket Coco Chanel Wisdom : Witty Quotes and Wise Words From a Fashion Icon,Hardie Grant Books,96,Hardie Grant Books (UK),2018-02-06,10.09,1.91,3.67,60,1,7,18,19,15,56242,9781784881399,English,Humour
Old Possum's Book of Practical Cats,T. S. Eliot,64,Ecco Press,1982-09-01,12.16,3.84,4.07,26309,432,1177,5063,9028,10609,20622,9780156685689,English,Humour
The Pointless Book 2,Alfie Deyes,192,Bonnier Books Ltd,2017-05-04,8.86,2.64,4.13,1367,92,79,192,206,798,19904,9781910536056,English,Humour
"Interspecies Reviewers, Vol. 2 (light novel)","Amahara, Tetsu Habara, masha",260,"Little, Brown & Company",2021-05-18,13.55,2.45,3.43,14,2,0,3,8,1,339987,9781975320782,English,Humour
The Wonderful World of Ladybird Books for Grown-Ups,"Jason Hazeley, Joel Morris",224,Penguin Books Ltd,2019-03-01,29.77,4.73,3.79,43,2,2,8,22,9,71461,9780241364048,English,Humour
Harry Potter Wizard's Wand with Sticker Book : Lights Up!,Running Press,16,Running Press,2016-09-19,7.64,2.35,4,4,0,1,0,1,2,10083,9780762459377,English,Humour
The Ladybird Book of the People Next Door,"Jason Hazeley, Joel Morris",56,Penguin Books Ltd,2016-10-20,9.36,0.64,3.75,174,4,14,40,79,37,12772,9780718184414,English,Humour
The Big Fat Activity Book for Pregnant People,"Jordan Reid, Erin Williams",180,Orion Publishing Co,2017-05-18,15.82,0.18,4.18,127,3,5,24,29,66,45238,9781409173892,English,Humour
A Confederacy of Dunces : 'Probably my favourite book of all time' Billy Connolly,"John Kennedy Toole, Walker Percy",416,Penguin Books Ltd,2011-06-17,11.66,0.84,3.88,259283,14861,21349,45042,75902,102129,1158,9780241951590,English,Humour
This Is Not A Book,Keri Smith,224,Penguin Books Ltd,2011-06-16,14.58,1.42,4.02,1505,37,93,307,434,634,23512,9781846144448,English,Humour
The Senior Moments Activity Book : Restore Your Brain to Its Tack-like Sharpness,Geoff Tibballs,224,Michael O'Mara Books Ltd,2018-08-01,11.05,0.45,3.5,4,0,1,1,1,1,309094,9781782436867,English,Humour
Queen Bee : The Sunday Times Bestseller and Richard & Judy Book Club Pick 2020,Jane Fallon,400,Penguin Books Ltd,2020-07-13,12.45,0.05,3.86,6238,112,365,1586,2374,1801,13584,9781405943345,English,Humour
This Book Is for You : I Hope You Find It Mildly Uplifting,Worry Lines,176,Potter/Ten Speed/Harmony/Rodale,2021-10-12,16.85,0.65,4.5,480,0,8,47,123,302,20950,9781984860262,English,Humour
Queenie : British Book Awards Book of the Year,Candice Carty-Williams,400,Orion Publishing Co,2020-02-06,10.16,1.34,3.87,126570,1710,6713,30676,54285,33186,9524,9781409180074,English,Humour
An Illustrated Book of Bad Arguments,"Ali Almossawi, Alejandro Giraldo",64,Scribe Publications,2014-12-04,16.68,1.82,3.8,4687,56,363,1317,1676,1275,16145,9781922247810,English,Humour
The New Book of Snobs : A Definitive Guide to Modern Snobbery,D.J. Taylor,288,"Little, Brown Book Group",2017-11-07,9.97,7.03,3.08,50,5,12,14,12,7,308878,9781472123930,English,Humour
The Demon Girl Next Door Vol. 3,Izumo Ito,160,"Seven Seas Entertainment, LLC",2021-07-27,13.76,2.24,4.32,38,0,0,4,18,16,229307,9781648272691,English,Humour
Gal Gohan Vol. 8,Marii Taiyou,180,"Seven Seas Entertainment, LLC",2021-11-01,12.69,1.31,3.97,40,0,1,12,14,13,282244,9781648272554,English,Humour
The Little Book of Sloth Philosophy,Jennifer McCartney,176,HarperCollins Publishers,2018-10-16,10.76,0.24,3.95,1588,15,88,379,586,520,313537,9780008313692,English,Humour
The New Yorker Book of Dog Cartoons,The New Yorker,112,Alfred A. Knopf,1995-10-24,10.83,4.17,4.05,135,0,6,41,28,60,289460,9780679765424,English,Humour
"Combatants Will Be Dispatched!, Vol. 6","Natsume Akatsuki, Kakao Lanthanum",192,"Little, Brown & Company",2021-07-27,13.83,2.17,4.14,35,1,2,5,10,17,275999,9781975325169,English,Humour
Walt Disney's Donald Duck the Secret of Hondorica : The Complete Carl Barks Disney Library Vol. 17,"Carl Barks, David Gerstein",200,Fantagraphics Books,2017-09-19,36.47,0.03,4.31,149,0,0,20,63,66,69555,9781683960454,English,Humour
"So I'm a Spider, So What?, Vol. 12 (light novel)","Tsukasa Kiryu, Okina Baba",272,"Little, Brown & Company",2021-07-20,14.99,0.01,4.25,784,12,24,114,243,391,21873,9781975321826,English,Humour
A Pointless History of the World : Are you a Pointless champion?,"Richard Osman, Alexander Armstrong",320,Hodder & Stoughton,2017-06-01,10.42,3.58,3.56,132,3,12,54,34,29,298242,9781473623248,English,Humour
Furiously Happy : A Funny Book About Horrible Things,Jenny Lawson,352,Pan Macmillan,2016-06-16,10.69,2.81,3.89,153591,6666,11471,29982,48814,56658,12468,9781447238348,English,Humour
"Goblin Slayer, Vol. 5 (light novel)","Kumo Kagyu, Noboru Kannatuki",208,"Little, Brown & Company",2018-09-18,12.84,2.16,4.34,520,4,11,58,176,271,22816,9781975326487,English,Humour
The Ultimate Book of Heroic Failures,Stephen Pile,304,Faber & Faber,2012-10-04,12.14,1.86,3.82,306,8,20,72,124,82,65466,9780571277315,English,Humour
"That Time I Got Reincarnated as a Slime, Vol. 12 (light novel)","Fuse, Mitz Vah",358,"Little, Brown & Company",2021-11-09,15.45,0.55,4.45,671,5,7,68,191,400,8874,9781975314439,English,Humour
"So I'm a Spider, So What?, Vol. 13 (light novel)","Okina Baba, Tsukasa Kiryu",260,"Little, Brown & Company",2022-01-18,13.79,2.21,4.3,601,7,13,82,190,309,22463,9781975339852,English,Humour
The Times Cryptic Crossword Book 18 : 80 World-Famous Crossword Puzzles,"The Times Mind Games, Richard Browne",192,HarperCollins Publishers,2014-10-14,9.25,0.75,4.5,4,0,0,1,0,3,68836,9780007517824,English,Humour
Great British Bake Off Colouring Book : With Illustrations From The Series,"Tom Hovey, Great British Bake Off Team",96,Hodder & Stoughton,2016-11-15,15.99,2.15,4.22,18,2,0,2,2,12,36798,9781473615625,English,Humour
"So I'm a Spider, So What?, Vol. 14 LN","Okina Baba, Tsukasa Kiryu",260,"Little, Brown & Company",2022-06-21,14.11,1.89,4.45,417,2,10,40,113,252,5295,9781975341756,English,Humour
Aunt Erma's Cope Book : How to Get from Monday to Friday . . . In 12 Days,Erma Bombeck,224,Random House USA Inc,1985-08-01,8.38,0.62,4.12,2279,23,86,457,735,978,472241,9780449209370,English,Humour
The Times Quick Cryptic Crossword Book 1 : 80 World-Famous Crossword Puzzles,"The Times Mind Games, Richard Rogan",192,HarperCollins Publishers,2016-08-01,9.10,0.90,4.38,16,0,0,3,4,9,36322,9780008139810,English,Humour
Moomin Book Three : The Complete Tove Jansson Comic Strip,Tove Jansson,104,Drawn and Quarterly,2008-10-08,22.49,3.01,4.38,1253,4,13,141,446,649,44518,9781897299555,English,Humour
Mathematics and the Physical World,Morris Kline,496,Dover Publications Inc.,2003-03-28,20.60,5.40,4.11,97,0,5,13,45,34,285522,9780486241043,English,Humour
"Are You There God? It's Me, Margarita : More Cocktails with a Literary Twist",Tim Federle,160,"Running Press,U.S.",2018-10-11,12.95,2.55,3.96,225,3,9,46,102,65,189676,9780762464159,English,Humour
