title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
The Handy Dinosaur Answer Book : Second Edition,"Patricia Barnes-Svarney, Thomas E. Svarney",276,Visible Ink Press,2013-04-08,28.94,8.06,3.5,10,2,1,1,2,4,1363330,9781578592180,English,"Natural, History"
The Little Book of Dog Tricks : Easy tricks that will give your pet the spotlight they deserve,Julie Tottman,128,Orion Publishing Co,2018-11-15,6.42,2.58,4.6,5,0,0,0,2,3,538985,9781841883175,English,"Natural, History"
How Do Scientists Discover New Planets? Astronomy Book 2nd Grade Children's Astronomy & Space Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,5,1,0,0,0,0,1,2199120,9781541915640,English,"Natural, History"
"Alpaca Keeping : Raising Alpacas - Step by Step Guide Book... Farming, Care, Diet, Health and Breeding",Harry Fields,174,World Ideas Ltd,2014-04-30,14.66,3.54,3.85,41,0,4,9,17,11,108479,9781910085264,English,"Natural, History"
Ecosystem Facts That You Should Know - The Forests Edition - Nature Picture Books Children's Nature Books,Baby Professor,64,Baby Professor,2017-04-15,14.03,6.17,4.5,2,0,0,0,1,1,1359277,9781541940277,English,"Natural, History"
Wildlife Conservation As Done By Experts - Animal Book Age 10 Children's Animal Books,Baby Professor,64,Baby Professor,2017-04-15,14.03,6.17,2,1,0,1,0,0,0,2625732,9781541913462,English,"Natural, History"
The Little Book of Trees : An arboretum of tree lore,Orange Hippo!,192,Welbeck Publishing Group,2021-06-29,9.57,0.43,3.5,2,0,0,1,1,0,989261,9781800690080,English,"Natural, History"
The Little Instruction Book for Cats,"Kate Freeman, Danny Cameron",96,Octopus Publishing Group,2019-09-03,9.30,2.70,4.25,20,0,1,3,6,10,1210952,9781786855343,English,"Natural, History"
Swear Word Coloring Book : Fuck-Bombs For Fuckers,"Kate Blume, Blumesberry Art",52,Page Addie,2017-04-20,11.43,0.77,5,1,0,0,0,0,1,1104540,9780648076841,English,"Natural, History"
The German Shepherd Big Book : All About the German Shepherd Breed: What Every Shepherd Owner Needs to Know About His or Her Pet,Amy Morford,76,Mojo Enterprises,2014-11-21,7.34,1.16,3.41,17,2,2,5,3,5,1203391,9781635015799,English,"Natural, History"
The Little Book of Comfort,"Bond, Ruskin",160,Penguin Random House India,2019-01-15,10.26,0.74,4.3,222,4,8,22,71,117,1423925,9780670092291,English,"Natural, History"
Urban Words - The Dog,,32,Ravette Publishing Ltd,2019-09-12,7.36,0.14,3.5,2,0,0,1,1,0,823036,9781841614120,English,"Natural, History"
"Understanding Scientific Theories of Origins - Cosmology, Geology, and Biology in Christian Perspective","Robert C. Bishop, Larry L. Funck, Raymond J. Lewis, Stephen O. Moshier, John H. Walton",432,IVP Academic,2018-12-04,65.70,7.30,3.88,17,2,1,1,6,7,812421,9780830852918,English,"Natural, History"
"Iceland Imagined : Nature, Culture, and Storytelling in the North Atlantic","Karen Oslund, William Cronon",280,University of Washington Press,2013-03-01,28.09,2.41,3.48,56,1,5,20,26,4,831542,9780295992938,English,"Natural, History"
Life In Antarctica - Geography Lessons for 3rd Grade Children's Explore the World Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,5,1,0,0,0,0,1,2625744,9781541914308,English,"Natural, History"
Mammals of the African Savanna - Animal Book 2nd Grade Children's Animal Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,4.33,3,0,0,0,2,1,2199118,9781541915541,English,"Natural, History"
Wetlands in a Dry Land : More-Than-Human Histories of Australia's Murray-Darling Basin,"Emily O'Gorman, Paul S. Sutter",288,University of Washington Press,2021-07-13,29.36,2.64,4.5,4,0,0,0,2,2,805828,9780295749150,English,"Natural, History"
How Do Plants Grow? Botany Book for Kids Children's Botany Books,Baby Professor,64,Baby Professor,2017-12-01,14.03,6.17,3,1,0,0,1,0,0,2625747,9781541914896,English,"Natural, History"
Puppy Training : A Step-By-Step Guide: How to Train Your Puppy Into Becoming a Well Behaved Dog (the Right Way),Vivaco Books,54,INDEPENDENTLY PUBLISHED,2016-02-17,10.91,0.09,4,1,0,0,0,1,0,2697935,9781797780276,English,"Natural, History"
Terriers - An Illustrated Guide (a Vintage Dog Books Breed Classic),Darley Matheson,284,Read Books,2005-08-15,23.66,4.24,5,2,0,0,0,0,2,2266165,9781905124886,English,"Natural, History"
101 Longeing and Long Lining Exercises,Cherry Hill,240,Turner Publishing Company,1998-12-01,32.47,7.03,3.88,34,0,3,9,11,11,828061,9780876050460,English,"Natural, History"
Garfield Goes Hog Wild : His 70th Book,Jim Davis,96,Random House USA Inc,2020-12-15,14.05,3.45,4.49,218,1,4,25,45,143,482365,9780593156421,English,"Natural, History"
Little Tyke : The True Story of a Gentle Vegetarian Lioness,Georges H. Westbeau,150,"Theosophical Publishing House,U.S.",1986-03-01,13.69,1.31,4.21,19,1,1,1,6,10,744965,9780835606059,English,"Natural, History"
The Little Book of Bob : Life Lessons from a Streetwise Cat,James Bowen,176,Thomas Dunne Book for St. Martin's Griffin,2020-11-24,12.76,3.24,4.09,757,5,38,161,230,323,1065997,9781250765949,English,"Natural, History"
The Gourd Book,Charles B. Heiser,256,University of Oklahoma Press,1993-09-15,22.08,2.87,4,1,0,0,0,1,0,1423337,9780806125725,English,"Natural, History"
"Origami Butterflies Mini Kit : Fold Up a Flutter of Gorgeous Paper Wings!: Kit with Origami Book, 6 Fun Projects, 32 Origami Papers and Instructional DVD","Michael G. LaFosse, Richard L. Alexander",32,Tuttle Publishing,2013-08-06,9.47,2.03,2,2,1,0,1,0,0,329631,9784805312780,English,"Natural, History"
Waddle : A Book of Fun for Penguin Lovers,Lloyd Spencer,160,Exisle Publishing,2019-03-12,18.47,2.53,3,1,0,0,1,0,0,582199,9781925335910,English,"Natural, History"
The Book of the Year : A Brief History of Our Seasonal Holidays,Anthony F. Aveni,224,Oxford University Press Inc,2004-04-22,19.94,23.56,3.37,46,0,7,20,14,5,1412565,9780195171549,English,"Natural, History"
New Guide Book How to Train and Understand Your Pomeranian Puppy or Dog,Vince Stead,132,Lulu.com,2015-08-03,11.82,8.28,3.5,2,0,0,1,1,0,1068913,9781329439672,English,"Natural, History"
RHS The Little Book of Wild Gardening : How to work with nature to create a beautiful wildlife haven,Holly Farrell,144,Octopus Publishing Group,2022-08-02,17.25,2.25,3.5,2,0,0,1,1,0,1210453,9781784728335,English,"Natural, History"
The Book of Nature : Wordsworth's Poetry on Nature,William Wordsworth,74,READ BOOKS,2020-02-20,9.24,1.76,3.9,21,0,2,4,9,6,1458838,9781528716345,English,"Natural, History"
"Standard Poodle. Standard Poodle Dog Complete Owners Manual. Standard Poodle book for care, costs, feeding, grooming, health and training.","George Hoppendale, Asia Moore",184,Internet Marketing Business,2016-08-10,17.95,0.45,3.75,20,2,1,4,6,7,776284,9781911142706,English,"Natural, History"
The Red Squirrel Book,Jane Russ,112,Graffeg Limited,2019-05-01,13.27,3.23,4.5,4,0,0,0,2,2,951883,9781912654178,English,"Natural, History"
Golden Retriever Training Vol. 2 : Dog Training for your grown-up Golden Retriever,Claudia Kaiser,178,Draft2digital,2020-10-10,14.07,2.03,3.5,2,0,0,1,1,0,2306262,9783968971735,English,"Natural, History"
The Course Companion for BHS Stage One,Maxine Cave,144,The Crowood Press Ltd,2002-03-01,14.96,0.04,4.4,5,0,0,0,3,2,649796,9780851317656,English,"Natural, History"
"Marigolds, Myrtle and Moles : A Gardener's Bedside Book - the perfect book for gardening self-isolators",Alan Titchmarsh,176,Hodder & Stoughton,2020-12-29,12.78,7.72,3.88,33,0,2,9,13,9,682153,9781529311150,English,"Natural, History"
A Memoir of the Rev. John Russell and His Out-Of-Door Life (Vintage Dog Books Breed Classic - Jack Russell Terrier),E.W.L. Davies,420,Read Books,2005-11-01,34.39,3.41,5,1,0,0,0,0,1,1596846,9781846640452,English,"Natural, History"
Greyhound Racing And Breeding (A Vintage Dog Books Breed Classic),A. Croxton-Smith,108,Read Books,2005-12-30,15.01,7.79,4,1,0,0,0,1,0,1769053,9781846640568,English,"Natural, History"
A History of Astronomy,A. Pannekoek,521,Dover Publications Inc.,2011-11-02,19.65,0.85,3.72,18,2,0,4,7,5,636867,9780486659947,English,"Natural, History"
Welcome to the Universe : The Problem Book,"Neil Degrasse Tyson, Michael A. Strauss, J. Richard Gott",264,Princeton University Press,2017-11-22,33.87,4.13,4.42,19,0,0,1,9,9,388775,9780691177816,English,"Natural, History"
The World's Greatest Mountain Ranges - Geography Mountains Books for Kids Children's Geography Book,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,3,2,1,0,0,0,1,1578772,9781541912045,English,"Natural, History"
Climate and Weather Books for Kids Children's Earth Sciences Books,Baby Professor,64,Baby Professor,2017-03-15,14.03,6.17,5,1,0,0,0,0,1,2199159,9781541940154,English,"Natural, History"
How Do Fossils Form? The Earth's History in Rocks Children's Earth Sciences Books,Baby Professor,64,Baby Professor,2017-03-15,14.03,6.17,5,1,0,0,0,0,1,1578794,9781541940178,English,"Natural, History"
So Many Books So Little Time - Jo Cox Poster,Jo Cox,1,Graffeg Limited,2016-11-11,12.47,3.53,5,1,0,0,0,0,1,1957807,9781912050659,English,"Natural, History"
"The Greyhound : Breeding, Coursing, Racing, Etc. (a Vintage Dog Books Breed Classic)",James Matheson,276,Read Books,2005-11-02,21.32,5.28,3.67,3,0,1,0,1,1,448879,9781846640483,English,"Natural, History"
A Memoir of the Rev. John Russell and His Out-Of-Door Life (Vintage Dog Books Breed Classic - Jack Russell Terrier),E.W.L. Davies,420,Read Books,2005-10-30,37.27,6.63,5,1,0,0,0,0,1,1603154,9781846640445,English,"Natural, History"
"The Cat Who Smelled a Rat (The Cat Who... Mysteries, Book 23) : A delightfully quirky feline whodunit for cat lovers everywhere",Lilian Jackson Braun,224,Headline Publishing Group,2001-07-05,8.49,3.01,3.88,5587,42,285,1617,2010,1633,478161,9780747265054,English,"Natural, History"
The Cat Book : Cats of Historical Distinction,Kathleen Walker-Meikle,144,Bloomsbury Publishing PLC,2015-09-10,13.30,2.70,3.89,18,0,1,6,5,6,1085016,9781908402981,English,"Natural, History"
Snakes of the United States and Canada : Natural History and Care in Captivity,"John V. Rossi, Roxanne Rossi",579,Krieger Publishing Company,2003-08-01,26.43,159.17,5,2,0,0,0,0,2,491261,9781575240312,English,"Natural, History"
Australian Barkers and Biters (A Vintage Dog Books Breed Classic - Australian Cattle Dog),Robert Kaleski,260,Read Books,2005-07-28,35.86,14.64,3.6,5,0,0,3,1,1,882209,9781905124763,English,"Natural, History"
Fractals : On the Edge of Chaos,Oliver Linton,64,Bloomsbury Publishing,2021-02-23,12.63,1.87,3.75,24,0,3,4,13,4,513950,9781635575088,English,"Natural, History"
Pusheen Poster Book : 12 Cute Designs to Display,Claire Belton,24,"Running Press,U.S.",2020-04-30,14.67,0.33,4.5,12,0,1,1,1,9,933286,9780762496976,English,"Natural, History"
You're Mom : A Little Book for Mothers (and the People Who Love Them),Liz Climo,128,FLATIRON BOOKS,2020-04-07,14.24,6.26,4.62,533,0,6,27,133,367,150801,9781250228109,English,"Natural, History"
Think Like a Pony on the Ground: Work Book Bk. 3,Lynn Henry,128,Quiller Publishing Ltd,2008-04-28,15.23,2.77,5,2,0,0,0,0,2,567515,9781905693122,English,"Natural, History"
Alba the Hundred Year Old Fish,Lara Hawthorne,32,Templar Publishing,2020-05-14,9.21,0.79,4.5,2,0,0,0,1,1,339536,9781787417298,English,"Natural, History"
The Wildlife Pond Book : Create Your Own Pond Paradise for Wildlife,Mr Jules Howard,160,Bloomsbury Publishing PLC,2019-11-19,21.46,1.54,4.06,17,0,0,4,8,5,564199,9781472958327,English,"Natural, History"
The Book of Dog Poems,"Ana Sampson, Sarah Maycock",128,Orion Publishing Co,2021-09-07,15.80,2.70,4.26,23,0,0,3,11,9,985840,9781786279439,English,"Natural, History"
Garfield Road Pizza : His 73rd Book,Jim Davis,96,Random House USA Inc,2022-06-07,15.17,1.33,4.51,92,0,3,12,12,65,363336,9780593156483,English,"Natural, History"
"Essential Skills for your Growly but Brilliant Family Dog : Books 1-3: Understanding your fearful, reactive, or aggressive dog, and strategies and techniques to make change",Beverley Courtney,336,Beverley Courtney,2018-07-30,27.63,0.57,4.4,5,0,0,0,3,2,24707,9781916437685,English,"Natural, History"
The Course Companion for BHS Stage One,Maxine Cave,144,The Crowood Press Ltd,2002-03-01,14.96,0.04,4.4,5,0,0,0,3,2,649796,9780851317656,English,"Natural, History"
The Little Book of Otter Philosophy,Jennifer Mccartney,160,HarperCollins Publishers,2019-10-08,10.57,0.43,4.06,391,4,14,79,153,141,890002,9780008347963,English,"Natural, History"
Fantastic Fungi: The Coloring Book,Insight Editions,96,Insight Editions,2021-04-06,13.69,6.31,5,1,0,0,0,0,1,1584659,9781647222406,English,"Natural, History"
The Red Squirrel Book,Jane Russ,112,Graffeg Limited,2019-05-01,13.27,3.23,4.5,4,0,0,0,2,2,951883,9781912654178,English,"Natural, History"
A Memoir of the Rev. John Russell and His Out-Of-Door Life (Vintage Dog Books Breed Classic - Jack Russell Terrier),E.W.L. Davies,420,Read Books,2005-11-01,34.39,3.41,5,1,0,0,0,0,1,1596846,9781846640452,English,"Natural, History"
Garfield Feeds His Face : His 64th Book,Jim Davis,96,Random House USA Inc,2017-12-12,15.57,0.93,4.49,304,3,3,35,65,198,355700,9780425285671,English,"Natural, History"
The Little Book of Cat Tricks : Easy tricks that will give your pet the spotlight they deserve,Julie Tottman,112,Orion Publishing Co,2018-11-15,6.32,2.68,4,7,0,0,3,1,3,491032,9781841883168,English,"Natural, History"
Celestial Handbook: v. 1 : An Observer's Guide to the Universe Beyond the Solar System,Robert Burnham,656,Dover Publications Inc.,1978-08-21,27.87,4.63,4.45,181,1,2,18,54,106,345297,9780486235677,English,"Natural, History"
There's Something in the Water! - Marine Biology for Kids Children's Biology Books,Baby Professor,64,Baby Professor,2017-04-15,14.03,6.17,4.33,3,0,0,1,0,2,38885,9781541911017,English,"Natural, History"
Cat in a Hot Girls' Dorm Vol. 2,Haruki,160,"Seven Seas Entertainment, LLC",2022-04-19,10.23,4.77,2.73,11,2,2,5,1,1,289696,9781638582175,English,"Natural, History"
The New Yorker Book of Cat Cartoons,The New Yorker,112,Alfred A. Knopf,1992-10-01,10.75,2.75,3.63,358,11,33,119,111,84,282589,9780679742760,English,"Natural, History"
About This Life : Journeys on the Threshold of Memory,Barry Lopez,288,Random House USA Inc,1999-05-01,15.72,1.28,4.15,926,11,26,153,360,376,193053,9780679754473,English,"Natural, History"
"Hermann's Tortoise Owner's Guide. Hermann's Tortoise book for Diet, Costs, Care, Diet, Health, Behavior and Interaction. Hermann's Tortoise Pet.",Ben Team,118,Pesa Publishing,2017-10-09,14.35,1.35,3.57,7,0,2,1,2,2,25509,9781910861332,English,"Natural, History"
The Wild City Book : Fun Things to do Outdoors in Towns and Cities,"Jo Schofield, Fiona Danks",128,Frances Lincoln Publishers Ltd,2014-05-01,15.06,2.44,3.85,20,0,1,6,8,5,314369,9780711234888,English,"Natural, History"
"The Cat Who Robbed a Bank (The Cat Who... Mysteries, Book 22) : A cosy feline crime novel for cat lovers everywhere",Lilian Jackson Braun,224,Headline Publishing Group,2000-07-06,8.52,3.98,3.86,5889,49,294,1786,2074,1686,500879,9780747262152,English,"Natural, History"
"Handbook of Applied Dog Behavior and Training, Vol ume Three: Procedures and Protocols",SR Lindsay,832,Iowa State University Press,2008-02-01,141.29,4.66,4.41,41,2,1,1,11,26,227718,9780813807386,English,"Natural, History"
The New Yorker Book of Dog Cartoons,The New Yorker,112,Alfred A. Knopf,1995-10-24,10.83,4.17,4.05,135,0,6,41,28,60,289460,9780679765424,English,"Natural, History"
The German Shepherd Dog In Word And Picture,V. Stephanitz,710,Read Books,2009-12-31,41.24,10.46,4.18,17,0,2,2,4,9,767640,9781444654981,English,"Natural, History"
The Worm Book : The Complete Guide to Gardening and Composting with Worms,"Loren Nancarrow, Janet Hogan Taylor",160,Random House USA Inc,1998-03-01,12.78,0.72,3.94,131,3,4,35,45,44,723609,9780898159943,English,"Natural, History"
The Idea of Nature,R. G. Collingwood,192,Oxford University Press Inc,1968-01-02,20.11,17.39,4.14,106,0,3,19,44,40,550911,9780195002171,English,"Natural, History"
"The Cat Who Talked Turkey (The Cat Who... Mysteries, Book 26) : A delightfully cosy feline mystery for cat lovers everywhere",Lilian Jackson Braun,192,Headline Publishing Group,2004-07-05,8.24,4.26,3.73,5275,120,425,1632,1687,1411,492301,9780755305278,English,"Natural, History"
Weather for Kids - Pictionary Glossary Of Weather Terms for Kids Children's Weather Books,Baby Professor,64,Baby Professor,2017-12-01,14.03,6.47,4,1,0,0,0,1,0,1272369,9781541917330,English,"Natural, History"
Under the Microscope : Earth's Tiniest Inhabitants: Life Books for Kids Children's Science & Nature Books,Baby Professor,120,Baby Professor,2019-05-15,14.71,10.19,5,1,0,0,0,0,1,793370,9781541968684,English,"Natural, History"
How to Understand and Train Your Dachshund Puppy or Dog Guide Book,Vince Stead,136,Lulu.com,2015-06-04,14.96,4.24,2.67,6,2,0,2,2,0,540291,9781329193154,English,"Natural, History"
Weather Almanac 2023 : The Perfect Gift for Nature Lovers and Weather Watchers,"Storm Dunlop, Collins Astronomy, Collins Books",272,HarperCollins Publishers,2022-09-15,12.21,0.29,3.8,5,1,0,0,2,2,680658,9780008532604,English,"Natural, History"
Athletic Development of the Dressage Horse,Charles De Kunffy,208,Turner Publishing Company,1992-08-15,33.86,3.14,4.58,31,0,0,2,9,20,66749,9780876058961,English,"Natural, History"
Paper Blossoms for All Seasons : A Book of Beautiful Bouquets for the Table,Ray Marshall,4,CHRONICLE BOOKS,2017-06-20,34.21,7.29,4.4,5,0,1,0,0,4,246620,9781452149981,English,"Natural, History"
Essential Muir : A Selection of John Muir's Best Writings,"John Muir, Fred D. White",160,HEYDAY BOOKS,2006-04-20,11.06,1.93,4.08,412,3,16,66,187,140,385660,9781597140270,English,"Natural, History"
The Countryman's Bedside Book,"BB, Denys Watkins-Pitchford",272,Merlin Unwin Books,2006-09-08,24.23,0.27,4,16,0,0,3,10,3,752990,9781873674949,English,"Natural, History"
The Winning Edge,George G. Alston,160,Turner Publishing Company,1992-05-16,29.21,2.79,4.13,92,3,6,11,28,44,444685,9780876058343,English,"Natural, History"
Round River,"Aldo Leopold, Luna B. Leopold",188,Oxford University Press Inc,1972-11-02,20.36,15.64,4.2,163,0,4,27,64,68,560189,9780195015638,English,"Natural, History"
"The Cat Who Sang for the Birds (The Cat Who... Mysteries, Book 20) : An enchanting feline whodunit for cat lovers everywhere",Lilian Jackson Braun,256,Headline Publishing Group,1998-07-02,8.75,3.75,3.91,6334,31,259,1862,2310,1872,550104,9780747253921,English,"Natural, History"
"This Book is a Plant : How to Grow, Learn and Radically Engage with the Natural World",Wellcome Collection,208,Profile Books Ltd,2022-02-24,15.50,3.00,4.14,35,0,0,11,8,16,947558,9781788166911,English,"Natural, History"
"The Little Book of Building Fires : How to Chop, Scrunch, Stack and Light a Fire",Sally Coulthard,208,Head of Zeus,2022-08-04,8.78,0.22,3.53,15,0,2,6,4,3,31446,9781803289908,English,"Natural, History"
"The Cat Who Went Into the Closet (The Cat Who... Mysteries, Book 15) : A captivating feline mystery for cat lovers everywhere",Lilian Jackson Braun,240,Headline Publishing Group,1993-09-02,8.60,3.90,3.94,6959,22,221,1957,2687,2072,561184,9780747242659,English,"Natural, History"
The Lost Wolves of Japan,"Brett L. Walker, William Cronon",360,University of Washington Press,2008-04-01,29.73,3.77,3.97,110,2,6,21,45,36,432110,9780295988146,English,"Natural, History"
Big Bang: A Ladybird Expert Book : Discover how the universe began,Marcus Chown,56,Penguin Books Ltd,2018-07-24,9.33,8.17,4,17,0,0,3,11,3,804283,9780718187842,English,"Natural, History"
The Book of Birds : Wordsworth's Poetry on Birds,William Wordsworth,51,READ BOOKS,2020-02-20,9.05,1.95,4.25,4,0,0,0,3,1,940917,9781528716352,English,"Natural, History"
Riding Success without Stress: Bk.1,Joni Bentley,208,The Crowood Press Ltd,2001-06-01,30.60,29.40,3.67,3,0,0,2,0,1,969497,9780851317014,English,"Natural, History"
The Owl Book,Jane Russ,160,Graffeg Limited,2018-08-01,14.65,1.85,3.71,7,0,1,2,2,2,951808,9781912050420,English,"Natural, History"
"The Cat Who Moved a Mountain (The Cat Who... Mysteries, Book 13) : An enchanting feline crime novel for cat lovers everywhere",Lilian Jackson Braun,320,Headline Publishing Group,1992-07-09,8.58,3.92,3.93,7675,32,277,2193,2866,2307,668286,9780747239284,English,"Natural, History"
Retrievers And Retrieving - with Notes On Field Trials (A Vintage Dog Books Breed Classic - Labrador / Flat-Coated Retriever),Major W.G. Eley,168,Read Books,2005-09-30,33.07,4.63,4,2,0,0,1,0,1,1971943,9781846640032,English,"Natural, History"
Stour Seasons : A Wormingford Book of Days,Ronald Blythe,160,Canterbury Press Norwich,2017-01-01,17.57,4.42,4,8,0,0,3,2,3,695502,9781848258846,English,"Natural, History"
Cluck : A Book of Happiness for Chicken Lovers,Freya Haanen,160,Exisle Publishing,2018-11-06,20.13,0.87,3.5,4,1,0,1,0,2,458954,9781925335798,English,"Natural, History"
"Kinship: Belonging in a World of Relations, Vol. 4 - Persons","Gavin Van Horn, Robin Wall Kimmerer, John Hausdoerffer",194,Center for Humans and Nature,2021-11-18,16.48,7.02,4.33,12,0,0,1,6,5,1373503,9781736862537,English,"Natural, History"
"Wolf Nation : The Life, Death, and Return of Wild American Wolves",Brenda Peterson,304,Hachette Books,2017-05-25,25.82,4.18,3.99,245,5,11,47,101,81,638159,9780306824937,English,"Natural, History"
"The Greyhound : Breeding, Coursing, Racing, Etc. (a Vintage Dog Books Breed Classic)",James Matheson,276,Read Books,2005-11-02,30.64,3.06,3.67,3,0,1,0,1,1,912318,9781846640490,English,"Natural, History"
"The Greyhound; Its History, Points, Breeding, Rearing, Training and Running (A Vintage Dog Books Breed Classic)",Hugh Dalziel,124,Read Books,2005-08-31,25.78,11.22,3,1,0,0,1,0,0,1772100,9781905124978,English,"Natural, History"
The Secret Lives of Planets : A User's Guide to the Solar System - BBC Sky At Night's Best Astronomy and Space Books of 2019,Paul Murdin,288,Hodder & Stoughton,2020-07-09,11.59,4.41,3.94,484,0,16,128,211,129,628651,9781529319408,English,"Natural, History"
"The Modern Wire Haired Fox Terrier - Its History, Points & Training (A Vintage Dog Books Breed Classic)",Leonard E. Naylor,148,Read Books,2005-10-11,15.73,7.27,5,1,0,0,0,0,1,1777350,9781905124411,English,"Natural, History"
The Food Chain vs. The Food Web - From Simple to Complex Systems Children's Nature Books,Baby Professor,64,Baby Professor,2017-04-15,14.03,6.47,4,1,0,0,0,1,0,1730603,9781541938212,English,"Natural, History"
"Devon Rex Cats and Kittens Everything about Acquisition, Care, Nutrition, Behavior, Personality, Health, Training and More (Cat Owner's Books)",Clare Smiley,134,World Ideas Ltd,2014-06-25,12.92,3.08,4.57,7,0,0,1,1,5,1294343,9781910085332,English,"Natural, History"
Making Your Own Telescope,Allyn J. Thompson,240,Dover Publications Inc.,2011-10-20,16.94,0.56,3.92,13,0,0,4,6,3,609074,9780486428833,English,"Natural, History"
The Scottish Nature Colouring Book,Eilidh Muldoon,48,Birlinn General,2022-07-05,13.21,1.79,5,1,0,0,0,0,1,797930,9781780277639,English,"Natural, History"
Cold Noses At The Pearly Gates : A Book of Hope for Those Who Have Lost a Pet,Gary Kurz,212,"Citadel Press Inc.,U.S.",2008-05-02,12.99,3.01,3.96,439,25,35,69,114,196,248284,9780806528878,English,"Natural, History"
"Lions, Tigers, Cheetahs, Leopards and More Big Cats for Kids Children's Lion, Tiger & Leopard Books",Baby Professor,64,Baby Professor,2017-12-01,14.03,6.17,5,1,0,0,0,0,1,1276447,9781541917279,English,"Natural, History"
Garfield Eats and Runs : His 65th Book,"Jim Davis, Garfield",96,Penguin USA,2018-05-15,13.85,1.65,4.5,327,5,4,35,63,220,279599,9780425285725,English,"Natural, History"
Bashan and I,"Thomas Mann, Herman George Scheffauer",248,University of Pennsylvania Press,2002-09-16,17.59,2.41,3.43,552,21,73,188,186,84,611381,9780812218336,English,"Natural, History"
The Bedside Book of Birds,Graeme Gibson,384,Bloomsbury Publishing PLC,2021-04-15,51.32,4.18,3.79,630,13,47,164,239,167,1124265,9781526633675,English,"Natural, History"
Walking,Henry David Thoreau,96,HarperCollins Publishers Inc,2014-05-16,8.73,2.27,3.79,8177,145,641,2302,2819,2270,509827,9780062511133,English,"Natural, History"
"The Cat Who Went Underground (The Cat Who... Mysteries, Book 9) : A witty feline mystery for cat lovers everywhere",Lilian Jackson Braun,256,Headline Publishing Group,1997-08-14,9.60,2.80,3.93,6904,30,218,2020,2599,2037,566571,9780747250395,English,"Natural, History"
Ocean Tides and Tsunamis - Nature Book for Kids Children's Nature Books,Baby Professor,64,Baby Professor,2017-05-15,14.03,6.17,5,2,0,0,0,0,2,1578790,9781541938298,English,"Natural, History"
"The Cat Who Blew the Whistle (The Cat Who... Mysteries, Book 17) : A delightfully cosy feline mystery for cat lovers everywhere",Lilian Jackson Braun,256,Headline Publishing Group,1995-09-21,8.66,3.84,3.88,6817,41,290,2087,2457,1942,572748,9780747248156,English,"Natural, History"
The Book of the Dog : Dogs in Art,"Angus Hyland, Kendra Wilson",160,Orion Publishing Co,2015-09-29,15.25,0.25,4.38,104,1,0,11,38,54,31764,9781780676562,English,"Natural, History"
Easy Peasy Puppy Squeezy : The UK's No.1 dog training book,Steve Mann,272,Bonnier Books Ltd,2019-09-01,13.58,2.42,4.46,1431,8,11,116,474,822,5379,9781788701600,English,"Natural, History"
Botanicals Notebook Collection,Rifle Paper Co.,64,Chronicle Books,2011-09-01,13.18,0.82,4.67,12,0,0,1,2,9,28210,9781452101859,English,"Natural, History"
The Book of the Cat : Cats in Art,"Caroline Roberts, Angus Hyland",160,Orion Publishing Co,2017-08-07,14.38,4.62,4.54,216,0,3,15,60,138,31270,9781786270719,English,"Natural, History"
The Book Your Dog Wishes You Would Read,Louise Glazebrook,368,Orion Publishing Co,2022-07-05,17.39,1.61,4.13,293,1,8,60,107,117,48114,9781398704060,English,"Natural, History"
The Country Diary of an Edwardian Lady Colouring Book,Edith Holden,96,Penguin Books Ltd,2017-02-21,15.88,0.12,4.71,7,0,0,0,2,5,91845,9780718185428,English,"Natural, History"
This Book Is Literally Just Pictures of Cute Animals That Will Make You Feel Better,Smith Street Books,96,SMITH STREET BOOKS,2019-10-08,14.37,3.13,4.3,70,0,1,16,14,39,243963,9781925811186,English,"Natural, History"
The Log from the Sea of Cortez,"John Steinbeck, Richard Astro",320,Penguin Putnam Inc,2005-03-28,16.84,1.66,3.84,5457,80,373,1452,1960,1592,52720,9780140187441,English,"Natural, History"
The Book of the Bird: Birds in Art : Birds in Art,Angus Hyland,160,Orion Publishing Co,2016-05-31,16.27,1.73,4.33,126,0,3,15,45,63,126675,9781780677507,English,"Natural, History"
QI: The Book of Animal Ignorance,"John Lloyd, John Mitchinson, Ted Dewan",240,Faber & Faber,2015-03-05,10.80,1.70,3.85,1603,21,93,416,643,430,108627,9780571323890,English,"Natural, History"
The Simple Little Vegan Dog Book : Cruelty-Free Recipes for Canines,Michelle Rivera,98,Book Publishing Company,2009-10-05,10.37,0.13,3.54,28,1,5,7,8,7,94123,9781570672439,English,"Natural, History"
The Book of the Raven : Corvids in Art and Legend,"Angus Hyland, Caroline Roberts",160,Orion Publishing Co,2021-10-19,16.06,1.94,4.43,150,0,3,13,51,83,158658,9781786277015,English,"Natural, History"
