title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
World's End Harem: Fantasia Vol. 6,"Link, Savan",212,"Seven Seas Entertainment, LLC",2022-02-22,10.80,4.20,3.95,19,0,2,3,8,6,198826,9781638581260,English,"Science, Fiction, Fantasy, Horror"
"Accel World, Vol. 16 (light novel)",Reki Kawahara,240,"Little, Brown & Company",2018-12-18,12.68,2.32,4.31,78,1,4,9,20,44,205320,9781975327279,English,"Science, Fiction, Fantasy, Horror"
"Gabriel Dropout, Vol. 4",Ukami,192,"Little, Brown & Company",2018-07-24,10.50,2.00,3.83,77,1,6,21,26,23,253219,9781975326562,English,"Science, Fiction, Fantasy, Horror"
The Cimmerian Vol 2,"Sylvain Runberg, Robin Recht, Robert E. Howard, Jae Kwang Park",168,"Ablaze, LLC",2021-08-03,28.34,0.66,3.69,77,1,4,23,39,10,22967,9781950912346,English,"Science, Fiction, Fantasy, Horror"
"Bofuri: I Don't Want to Get Hurt, so I'll Max Out My Defense., Vol. 1 (light novel)","Jirou Oimoto, Koin",264,"Little, Brown & Company",2021-04-06,13.27,2.73,4.26,495,6,17,65,161,246,23450,9781975322731,English,"Science, Fiction, Fantasy, Horror"
"Goblin Slayer: Brand New Day, Vol. 2","Kumo Kagyu, Ikeno, Noboru Kannatuki",192,"Little, Brown & Company",2020-02-25,12.09,1.91,3.94,99,2,1,24,46,26,227733,9781975399214,English,"Science, Fiction, Fantasy, Horror"
"Trinity Seven, Vol. 21","Akinari Nao, Kenji Saito",160,"Little, Brown & Company",2020-09-22,11.51,1.99,4.2,25,1,2,4,2,16,250915,9781975312701,English,"Science, Fiction, Fantasy, Horror"
Vivy Prototype (Light Novel) Vol. 2,"Tappei Nagatsuki, Umehara Eiji, Loundraw",348,"Seven Seas Entertainment, LLC",2022-12-13,14.18,1.32,4.5,4,0,0,0,2,2,33894,9781638587071,English,"Science, Fiction, Fantasy, Horror"
That Wolf-Boy Is Mine! Omnibus 2 (Vol. 3-4),Yoko Nogiri,352,"Kodansha America, Inc",2021-10-19,15.61,1.39,4.19,259,2,11,35,98,113,36516,9781646513680,English,"Science, Fiction, Fantasy, Horror"
"Sabikui Bisco, Vol. 4 (light novel)","Shinji Cobkubo, K Akagishi",180,"Little, Brown & Company",2023-01-17,14.09,1.91,3,1,0,0,1,0,0,8827,9781975336875,English,"Science, Fiction, Fantasy, Horror"
"Shattered : The Iron Druid Chronicles, Book Seven",Kevin Hearne,384,Random House USA Inc,2015-03-31,8.79,0.21,4.28,29360,89,495,3950,11531,13295,55150,9780345548504,English,"Science, Fiction, Fantasy, Horror"
"Interspecies Reviewers, Vol. 5","masha, Amahara",130,"Little, Brown & Company",2021-07-13,10.44,3.56,3.92,36,1,1,9,14,11,158790,9781975324278,English,"Science, Fiction, Fantasy, Horror"
"Kagerou Daze, Vol. 5 (light novel) : The Deceiving","Jin, Shidu",176,"Little, Brown & Company",2016-09-27,12.06,2.94,4.12,95,3,3,15,33,41,202498,9780316545280,English,"Science, Fiction, Fantasy, Horror"
Yuuna and the Haunted Hot Springs Vol. 4,Tadahiro Miura,190,"Seven Seas Entertainment, LLC",2018-11-27,11.93,3.57,3.98,116,2,7,27,35,45,8745,9781947804258,English,"Science, Fiction, Fantasy, Horror"
The Walking Dead : The Pop-Up Book,"Stephani Danelle Perry, Becca Zerkin, David Hawcock, Sally Elizabeth Jackson",5,Insight Editions,2015-11-30,53.25,15.75,4.56,96,2,1,8,15,70,35849,9781608874446,English,"Science, Fiction, Fantasy, Horror"
"The Saga of Tanya the Evil, Vol. 5 (manga)","Carlo Zen, Chika Tojo, Shinobu Shinotsuki",192,"Little, Brown & Company",2019-01-22,11.24,2.26,4.08,106,0,4,19,48,35,23277,9781975353759,English,"Science, Fiction, Fantasy, Horror"
I'm the Evil Lord of an Intergalactic Empire! (Light Novel) Vol. 3,"Yomu Mishima, Nadare Takamine",392,"Seven Seas Entertainment, LLC",2022-11-15,13.61,4.39,4.69,181,1,0,14,25,141,33912,9781638586296,English,"Science, Fiction, Fantasy, Horror"
"The Abandoned Empress, Vol. 1 (comic)","Yuna, iNA",192,"Little, Brown & Company",2022-01-25,19.22,1.28,3.84,1654,103,108,321,536,586,21797,9781975337261,English,"Science, Fiction, Fantasy, Horror"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Sword Oratoria Vol. 8 (light novel)","Fujino Omori, Kiyotaka Haimura",312,"Little, Brown & Company",2019-02-19,12.55,2.45,4.33,175,2,5,20,55,93,8637,9781975327798,English,"Science, Fiction, Fantasy, Horror"
"Lust Geass, Vol. 1",Osamu Takahashi,128,"Little, Brown & Company",2020-06-23,10.83,1.67,3.65,82,3,7,29,20,23,163867,9781975310691,English,"Science, Fiction, Fantasy, Horror"
"The Abandoned Empress, Vol. 2 (comic)","Yuna, iNA",192,"Little, Brown & Company",2022-05-31,19.42,1.08,4.09,1082,28,52,182,356,464,22771,9781975337285,English,"Science, Fiction, Fantasy, Horror"
"Death March to the Parallel World Rhapsody, Vol. 7 (light novel)",Hiro Ainana,192,"Little, Brown & Company",2019-01-22,12.87,2.13,4.42,626,3,13,62,185,363,129213,9781975301552,English,"Science, Fiction, Fantasy, Horror"
"Konosuba: An Explosion on This Wonderful World!, Vol.4","Natsume Akatsuki, Kasumi Morino",176,"Little, Brown & Company",2020-03-31,10.50,2.00,4.14,42,1,1,9,11,20,156885,9781975306038,English,"Science, Fiction, Fantasy, Horror"
The Gathering : Book 1 of the Darkness Rising Series,Kelley Armstrong,384,"Little, Brown Book Group",2011-05-12,9.97,1.53,4.01,62841,1225,3143,12863,22058,23552,31805,9781907410178,English,"Science, Fiction, Fantasy, Horror"
"A Certain Magical Index, Vol. 12 (light novel)","Kazuma Kamachi, Kiyotaka Haimura",260,"Little, Brown & Company",2017-08-22,12.59,2.41,4.09,261,1,10,45,113,92,15933,9780316360029,English,"Science, Fiction, Fantasy, Horror"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 4 (manga)",Fujino Omori,176,"Little, Brown & Company",2016-03-08,12.06,0.44,4.31,357,1,10,39,133,174,61021,9780316270007,English,"Science, Fiction, Fantasy, Horror"
"Spy Classroom, Vol. 4 (light novel)","Takemachi, Tomari",344,"Little, Brown & Company",2022-10-18,13.63,2.37,4.09,23,0,1,4,10,8,122790,9781975338848,English,"Science, Fiction, Fantasy, Horror"
"The Saga of Tanya the Evil, Vol. 10","Carlo Zen, Chika Tojo, Shinobu Shinotsuki",192,"Little, Brown & Company",2020-06-23,12.61,0.89,4.02,66,1,5,10,26,24,178824,9781975310882,English,"Science, Fiction, Fantasy, Horror"
The Rising : Book 3 of the Darkness Rising Series,Kelley Armstrong,416,"Little, Brown Book Group",2013-04-02,10.64,0.86,4.12,23642,194,845,4570,8412,9621,41327,9781907410994,English,"Science, Fiction, Fantasy, Horror"
The Warrior-Prophet : Book 2 of the Prince of Nothing,R. Scott Bakker,768,"Little, Brown Book Group",2006-01-19,13.87,0.13,3.97,13496,283,816,2691,4997,4709,10821,9781841494104,English,"Science, Fiction, Fantasy, Horror"
"The Executioner and Her Way of Life, Vol. 4","Mato Sato, nilitsu",264,Yen on,2022-05-03,13.94,2.06,4.27,45,0,1,7,16,21,21922,9781975336455,English,"Science, Fiction, Fantasy, Horror"
The Collectors : A short story from the world of His Dark Materials and the Book of Dust,"Philip Pullman, Tom Duxbury",80,Penguin Random House Children's UK,2022-09-15,9.56,0.44,3.8,5922,64,311,1770,2394,1383,7751,9780241475256,English,"Science, Fiction, Fantasy, Horror"
"The Devil is a Part-Timer!, Vol. 13 (light novel)","Satoshi Wagahara, Oniku",224,"Little, Brown & Company",2019-04-23,12.87,2.13,4.15,142,2,7,27,37,69,154952,9781975302658,English,"Science, Fiction, Fantasy, Horror"
Tangle of Need : Book 11,Nalini Singh,432,Orion Publishing Co,2012-12-13,11.58,1.42,4.08,22157,278,845,4277,8197,8560,66381,9780575100169,English,"Science, Fiction, Fantasy, Horror"
"How Much of These Hills is Gold : 'A tale of two sisters during the gold rush ... beautifully written' The i, Best Books of the Year",C Pam Zhang,336,"Little, Brown Book Group",2021-04-08,9.22,2.28,3.8,20683,356,1342,5445,8426,5114,105749,9780349011455,English,"Science, Fiction, Fantasy, Horror"
"Gabriel Dropout, Vol. 11",Ukami,130,"Little, Brown & Company",2022-07-19,11.77,2.23,4,4,0,0,1,2,1,211848,9781975343705,English,"Science, Fiction, Fantasy, Horror"
"Small Favour : The Dresden Files, Book Ten",Jim Butcher,464,"Little, Brown Book Group",2011-05-05,12.41,0.09,4.44,103559,108,589,8656,38800,55406,57745,9780356500362,English,"Science, Fiction, Fantasy, Horror"
"Unnamed Memory, Vol. 1 (light novel)","Kuji Furumiya, Chibi",224,"Little, Brown & Company",2020-11-17,15.67,0.33,3.83,135,6,11,29,43,46,139315,9781975317096,English,"Science, Fiction, Fantasy, Horror"
Saint's Blood : The Greatcoats Book 3,Sebastien de Castell,576,Quercus Publishing,2017-04-20,15.28,0.72,4.26,8502,42,167,1152,3319,3822,31888,9781782066811,English,"Science, Fiction, Fantasy, Horror"
"Bofuri: I Don't Want to Get Hurt, so I'll Max Out My Defense., Vol. 6 (light novel)","Yuumikan, Koin",264,"Little, Brown & Company",2022-08-16,13.12,2.88,4.4,134,1,0,17,43,73,94998,9781975323622,English,"Science, Fiction, Fantasy, Horror"
"Durarara!!, Vol. 9 (light novel)","Ryohgo Narita, Suzuhito Yasuda",208,Yen on,2018-03-27,13.13,1.87,4.31,214,0,7,26,75,106,61913,9780316474313,English,"Science, Fiction, Fantasy, Horror"
Dragonsong : (Dragonriders of Pern: 3): a thrilling and enthralling epic fantasy from one of the most influential fantasy and SF novelists of her generation,Anne McCaffrey,288,Transworld Publishers Ltd,1983-02-01,9.79,1.71,4.24,53432,534,1357,8020,18175,25346,129899,9780552106610,English,"Science, Fiction, Fantasy, Horror"
Archangel's War : Guild Hunter Book 12,Nalini Singh,480,Orion Publishing Co,2019-09-26,11.54,0.96,4.49,11509,57,205,1009,2985,7253,41857,9781473224599,English,"Science, Fiction, Fantasy, Horror"
"Orc Eroica, Vol. 3 (light novel)",Asanagi,200,"Little, Brown & Company",2022-12-13,14.28,1.72,3.82,22,2,1,5,5,9,9095,9781975348472,English,"Science, Fiction, Fantasy, Horror"
"Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side: Sword Oratoria, Vol. 3 (light novel)",Fujino Omori,256,"Little, Brown & Company",2017-06-20,13.99,1.01,4.24,246,7,6,26,89,118,15720,9780316318181,English,"Science, Fiction, Fantasy, Horror"
"Battle Surgeons: Star Wars Legends (Medstar, Book I)","Michael Reaves, Steve Perry",320,Random House USA Inc,2004-06-29,8.79,0.21,3.86,3201,61,234,849,1019,1038,125441,9780345463104,English,"Science, Fiction, Fantasy, Horror"
Dragon Harper,"Anne McCaffrey, Todd McCaffrey",464,Transworld Publishers Ltd,2011-06-28,11.81,0.69,4.09,10426,115,464,2145,3390,4312,123693,9780552153492,English,"Science, Fiction, Fantasy, Horror"
"Goblin Slayer Side Story: Year One, Vol. 2 (manga)","Kumo Kagyu, Kento Sakaeda",192,"Little, Brown & Company",2019-06-18,11.77,1.73,4.29,155,0,1,17,73,64,103837,9781975304171,English,"Science, Fiction, Fantasy, Horror"
"The Irregular at Magic High School, Vol. 17 (light novel)","Tsutomu Satou, Kana Ishida",272,"Little, Brown & Company",2021-09-14,12.97,2.03,4.13,283,5,9,51,96,122,125274,9781975332532,English,"Science, Fiction, Fantasy, Horror"
"The Irregular at Magic High School, Vol. 13 (light novel)","Tsutomu Satou, Kana Ishida",272,"Little, Brown & Company",2019-10-15,14.38,0.62,4.21,534,6,14,83,190,241,118093,9781975332327,English,"Science, Fiction, Fantasy, Horror"
Rokka: Braves of the Six Flowers Vol. 6 (light novel),"Ishio Yamagata, Miyagi",224,"Little, Brown & Company",2018-12-11,14.19,0.81,4.44,107,0,1,13,31,62,126050,9780316556248,English,"Science, Fiction, Fantasy, Horror"
"Overlord, Vol. 11 (manga)","Kugane Maruyama, Hugin Miyama, So-bin",208,"Little, Brown & Company",2019-09-24,10.96,3.04,4.29,119,1,1,22,34,61,158791,9781975332303,English,"Science, Fiction, Fantasy, Horror"
The Book of Dragon,Steven Brust,400,TOR BOOKS,2011-07-15,24.26,2.84,4.45,960,1,9,86,324,540,52891,9780765328946,English,"Science, Fiction, Fantasy, Horror"
Saki the Succubus Hungers Tonight Vol. 2,"Mikokuno Homare, Studiohip-Cats",135,"Seven Seas Entertainment, LLC",2020-06-02,13.83,3.17,3.7,83,1,5,32,25,20,133360,9781947804692,English,"Science, Fiction, Fantasy, Horror"
"Breasts Are My Favorite Things in the World!, Vol. 4",Wakame Konbu,132,"Little, Brown & Company",2022-01-25,13.43,0.57,3.67,33,1,3,8,15,6,137027,9781975333874,English,"Science, Fiction, Fantasy, Horror"
"Goblin Slayer Side Story: Year One, Vol. 1 (light novel)",Kumo Kagyu,224,"Little, Brown & Company",2018-10-30,12.26,2.74,4.3,152,1,2,25,47,77,22643,9781975302849,English,"Science, Fiction, Fantasy, Horror"
"Durarara!!, Vol. 7 (light novel)","Ryohgo Narita, Suzuhito Yasuda",240,"Little, Brown & Company",2017-07-25,13.55,1.45,4.08,226,0,6,50,89,81,163023,9780316439688,English,"Science, Fiction, Fantasy, Horror"
A Clash of Kings : A Song of Ice and Fire: Book Two,George R. R. Martin,768,Random House USA Inc,1999-03-01,41.82,2.18,4.41,876890,4090,10942,78240,308418,475200,32129,9780553108033,English,"Science, Fiction, Fantasy, Horror"
"The Devil Is a Part-Timer!, Vol. 5 (manga)",Satoshi Wagahara,176,"Little, Brown & Company",2016-04-26,11.30,1.20,4.12,352,2,6,71,143,130,141843,9780316314893,English,"Science, Fiction, Fantasy, Horror"
The Creepypasta Collection : Modern Urban Legends You Can't Unread,"MrCreepyPasta, Vincent V. Cava, Matt Dymerski, T.W. Grim",301,Adams Media Corporation,2016-10-19,17.33,0.67,3.81,780,16,54,215,271,224,203161,9781440597909,English,"Science, Fiction, Fantasy, Horror"
Kingdom of Z Vol. 3,Saizou Harawata,180,"Seven Seas Entertainment, LLC",2021-03-23,10.02,3.48,3.83,29,0,1,9,13,6,178674,9781645059912,English,"Science, Fiction, Fantasy, Horror"
"RaW Hero, Vol. 6",Akira Hiramoto,176,"Little, Brown & Company",2022-02-22,13.61,2.39,2.83,46,7,13,13,7,6,220409,9781975335687,English,"Science, Fiction, Fantasy, Horror"
Prudence : Book One of The Custard Protocol,Gail Carriger,320,"Little, Brown Book Group",2015-03-19,10.56,1.94,3.81,15897,360,1023,4087,6175,4252,40987,9780356501796,English,"Science, Fiction, Fantasy, Horror"
Demon Princes: Vol 2,Jack Vance,397,St Martin's Press,1998-09-01,24.09,3.81,4.31,827,4,10,119,288,406,158091,9780312853167,English,"Science, Fiction, Fantasy, Horror"
"Konosuba: God's Blessing on This Wonderful World!, Vol. 13 (manga)","Akira Akatsuki, Masahito Watari",162,"Little, Brown & Company",2022-06-07,13.28,0.72,3.5,6,1,0,1,3,1,112612,9781975341497,English,"Science, Fiction, Fantasy, Horror"
"Uncle from Another World, Vol. 5",Hotondoshindeiru,196,"Little, Brown & Company",2022-08-09,15.76,0.24,3.69,26,0,1,12,7,6,8814,9781975340612,English,"Science, Fiction, Fantasy, Horror"
Heartless : Book 4 of The Parasol Protectorate,Gail Carriger,336,"Little, Brown Book Group",2011-07-07,10.12,2.38,4.06,34078,268,954,6706,14755,11395,49664,9780356500096,English,"Science, Fiction, Fantasy, Horror"
Words of Radiance Part Two : The Stormlight Archive Book Two,Brandon Sanderson,576,Orion Publishing Co,2022-04-14,20.31,0.69,5,6,0,0,0,0,6,3859,9781473233317,English,"Science, Fiction, Fantasy, Horror"
Heart of Obsidian : Book 12,Nalini Singh,368,Orion Publishing Co,2013-12-05,10.58,1.92,4.46,25481,274,487,2224,6672,15824,57486,9780575111042,English,"Science, Fiction, Fantasy, Horror"
"If This Book Exists, You're in the Wrong Universe : A John, Dave, and Amy Novel",Jason Pargin,432,St. Martin's Press,2022-10-18,30.18,0.32,4.54,2186,8,23,131,632,1392,199858,9781250195821,English,"Science, Fiction, Fantasy, Horror"
"Trinity Seven, Vol. 13","Kenji Saito, Akinari Nao",160,Yen Press,2018-05-22,10.76,3.24,3.86,58,2,6,13,14,23,217273,9780316470810,English,"Science, Fiction, Fantasy, Horror"
The Crown Tower : Book 1 of The Riyria Chronicles,Michael J Sullivan,432,"Little, Brown Book Group",2013-08-06,11.09,0.41,4.33,35087,241,614,3628,13282,17322,59967,9780356502274,English,"Science, Fiction, Fantasy, Horror"
"Accel World, Vol. 22",Reki Kawahara,224,"Little, Brown & Company",2020-09-22,13.73,1.27,4.22,41,2,1,7,7,24,222121,9781975332778,English,"Science, Fiction, Fantasy, Horror"
"Trinity Seven, Vol. 18","Kenji Saito, Akinari Nao",160,"Little, Brown & Company",2019-12-17,11.30,2.20,4.17,29,1,2,5,4,17,215169,9781975383046,English,"Science, Fiction, Fantasy, Horror"
"Sword Art Online: Girls' Ops, Vol. 2",Reki Kawahara,192,"Little, Brown & Company",2016-01-26,11.70,1.80,3.83,242,9,26,62,45,100,173050,9780316268998,English,"Science, Fiction, Fantasy, Horror"
"I've Been Killing Slimes for 300 Years and Maxed Out My Level, Vol.3","Kisetsu Morita, Benio",224,"Little, Brown & Company",2018-12-11,12.87,2.13,4.08,328,4,11,68,118,127,107994,9781975329310,English,"Science, Fiction, Fantasy, Horror"
Reincarnated as a Sword (Light Novel) Vol. 10,"Yuu Tanaka, Llo",340,"Seven Seas Entertainment, LLC",2022-05-17,13.70,0.80,4.46,194,0,3,21,54,116,173684,9781648274688,English,"Science, Fiction, Fantasy, Horror"
"Sabikui Bisco, Vol. 1 (light novel)","Shinji Cobkubo, K Akagishi, mocha",180,"Little, Brown & Company",2022-01-18,14.75,1.25,4.08,99,2,4,15,41,37,173994,9781975336813,English,"Science, Fiction, Fantasy, Horror"
"Oblivion Song by Kirkman & De Felici, Book 3","Robert Kirkman, Lorenzo De Felici, Annalisa Leoni",272,IMAGE COMICS,2022-10-11,26.60,13.90,4.3,23,0,1,2,9,11,40772,9781534322318,English,"Science, Fiction, Fantasy, Horror"
"Murcielago, Vol. 3",Yoshimurakana,224,"Little, Brown & Company",2017-08-22,11.82,0.68,4.06,126,1,3,28,50,44,62711,9780316473187,English,"Science, Fiction, Fantasy, Horror"
"Orc Eroica, Vol. 2 (light novel)","Rifujin no Magonote, Asanagi",200,"Little, Brown & Company",2022-04-26,12.97,3.03,4.02,66,1,2,18,19,26,21753,9781975343040,English,"Science, Fiction, Fantasy, Horror"
Antares Vol.4: Episode 4,Leo,48,Cinebook Ltd,2013-11-07,7.65,1.35,4.06,279,2,7,54,126,90,176224,9781849181662,English,"Science, Fiction, Fantasy, Horror"
"The Devil Is a Part-Timer!, Vol. 16 (light novel)","Satoshi Wagahara, 029 (Oniku)",224,"Little, Brown & Company",2020-04-28,14.00,1.00,3.95,80,1,7,16,27,29,174012,9781975302719,English,"Science, Fiction, Fantasy, Horror"
Mighty Morphin Power Rangers Vol. 5,"Kyle Higgins, Ryan Ferrier, Jamal Campbell, Hendry Prasetya, Bachan",112,Boom! Studios,2018-07-12,14.54,1.46,4.16,510,1,3,90,237,179,174950,9781684151370,English,"Science, Fiction, Fantasy, Horror"
"Torture Princess: Fremd Torturchen, Vol. 6 (light novel)",Keishi Ayasato,192,"Little, Brown & Company",2020-12-15,14.53,0.47,4.56,36,0,2,2,6,26,23517,9781975304799,English,"Science, Fiction, Fantasy, Horror"
Waking Gods : Themis Files Book 2,Sylvain Neuvel,336,Penguin Books Ltd,2018-04-05,11.78,0.72,4.01,42283,282,1399,8298,19914,12390,54585,9781405921916,English,"Science, Fiction, Fantasy, Horror"
Watcher Of The Dead : Book 4 of the Sword of Shadows,J V Jones,608,"Little, Brown Book Group",2011-05-12,13.58,0.42,4.11,3007,24,87,513,1286,1097,57619,9781841492216,English,"Science, Fiction, Fantasy, Horror"
"Onslaught: Star Wars Legends : Dark Tide, Book I",Michael A. Stackpole,304,Random House USA Inc,2000-02-01,8.40,0.60,3.75,9620,211,590,2989,3450,2380,65326,9780345428547,English,"Science, Fiction, Fantasy, Horror"
"In the Land of Leadale, Vol. 5 (light novel)","Ceez, tenmaso",392,"Little, Brown & Company",2022-04-26,13.24,2.76,4.44,189,1,3,19,54,112,202169,9781975333447,English,"Science, Fiction, Fantasy, Horror"
Vivy Prototype (Light Novel) Vol. 2,"Tappei Nagatsuki, Umehara Eiji, Loundraw",348,"Seven Seas Entertainment, LLC",2022-12-13,14.18,1.32,4.5,4,0,0,0,2,2,33894,9781638587071,English,"Science, Fiction, Fantasy, Horror"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Sword Oratoria Vol. 8 (light novel)","Fujino Omori, Kiyotaka Haimura",312,"Little, Brown & Company",2019-02-19,12.55,2.45,4.33,175,2,5,20,55,93,8637,9781975327798,English,"Science, Fiction, Fantasy, Horror"
"Sabikui Bisco, Vol. 4 (light novel)","Shinji Cobkubo, K Akagishi",180,"Little, Brown & Company",2023-01-17,14.09,1.91,3,1,0,0,1,0,0,8827,9781975336875,English,"Science, Fiction, Fantasy, Horror"
"Orc Eroica, Vol. 3 (light novel)",Asanagi,200,"Little, Brown & Company",2022-12-13,14.28,1.72,3.82,22,2,1,5,5,9,9095,9781975348472,English,"Science, Fiction, Fantasy, Horror"
The Book of X,Sarah Rose Etter,284,TWO DOLLAR RADIO,2019-07-16,18.46,0.54,4.13,1951,21,97,299,730,804,281643,9781937512811,English,"Science, Fiction, Fantasy, Horror"
The Penguin Book of Dragons,Scott G. Bruce,320,Penguin Books Ltd,2022-05-05,14.52,3.98,3.6,99,0,5,47,30,17,246584,9780143135043,English,"Science, Fiction, Fantasy, Horror"
The Apocalypse Codex : Book 4 in The Laundry Files,Charles Stross,416,"Little, Brown Book Group",2012-07-19,10.79,1.71,4.17,10576,39,149,1619,4906,3863,56756,9780356500980,English,"Science, Fiction, Fantasy, Horror"
"Trinity Seven, Vol. 17","Kenji Saito, Akinari Nao",160,"Little, Brown & Company",2019-08-20,10.96,2.54,3.95,37,2,5,6,4,20,244114,9781975383015,English,"Science, Fiction, Fantasy, Horror"
"The Devil Is a Part-Timer!, Vol. 20 (light novel)","Satoshi Wagahara, 029 (Oniku)",224,"Little, Brown & Company",2021-08-31,14.88,1.12,3.93,28,1,2,5,10,10,202170,9781975316365,English,"Science, Fiction, Fantasy, Horror"
"A Certain Magical Index, Vol. 21 (light novel)","Kazuma Kamachi, Kiyotaka Haimura",288,"Little, Brown & Company",2019-12-17,14.15,1.85,4.3,207,2,2,33,64,106,215165,9781975331269,English,"Science, Fiction, Fantasy, Horror"
Plus-Sized Elf Vol. 6,Synecdoche,180,"Seven Seas Entertainment, LLC",2020-12-08,9.69,4.31,3.75,55,0,5,16,22,12,231995,9781645058120,English,"Science, Fiction, Fantasy, Horror"
"Hakumei & Mikochi, Vol. 3",Takuto Kashiki,192,"Little, Brown & Company",2018-12-11,13.26,1.74,4.3,288,0,2,43,111,132,248599,9781975302931,English,"Science, Fiction, Fantasy, Horror"
The Thief : The first book in the Queen's Thief series,Megan Whalen Turner,320,Hodder & Stoughton,2022-05-05,9.24,2.26,3.86,80400,2072,5133,19396,29316,24483,12696,9781529387599,English,"Science, Fiction, Fantasy, Horror"
"Bofuri: I Don't Want to Get Hurt, so I'll Max Out My Defense., Vol. 2 light novel","Koin, Yuumikan",264,"Little, Brown & Company",2021-06-29,14.49,1.51,4.41,268,4,2,28,79,155,23985,9781975323547,English,"Science, Fiction, Fantasy, Horror"
Aliens: Vasquez,V. Castro,432,Titan Books Ltd,2022-11-08,20.79,1.71,3.7,121,8,9,26,46,32,327606,9781803361116,English,"Science, Fiction, Fantasy, Horror"
"Twin Star Exorcists, Vol. 26 : Onmyoji",Yoshiaki Sukeno,208,"Viz Media, Subs. of Shogakukan Inc",2022-11-24,9.57,0.93,4.11,27,1,1,3,11,11,208590,9781974733996,English,"Science, Fiction, Fantasy, Horror"
Freakangels: v. 4,"Warren Ellis, Paul Duffield",144,Avatar Press,2010-07-13,16.11,5.89,4.18,1564,12,30,245,661,616,241343,9781592910946,English,"Science, Fiction, Fantasy, Horror"
A Wizard of Earthsea : The First Book of Earthsea,Ursula K. Le Guin,272,Orion Publishing Co,2019-06-27,14.99,3.51,4.01,285317,5745,14815,57115,100975,106667,34878,9781473223561,English,"Science, Fiction, Fantasy, Horror"
"Overlord, Vol. 10 (manga)","Kugane Maruyama, Hugin Miyama, So-bin",208,"Little, Brown & Company",2019-05-21,10.89,3.11,4.28,131,1,1,24,39,66,153999,9781975357399,English,"Science, Fiction, Fantasy, Horror"
"Overlord, Vol. 11 (manga)","Kugane Maruyama, Hugin Miyama, So-bin",208,"Little, Brown & Company",2019-09-24,10.96,3.04,4.29,119,1,1,22,34,61,158791,9781975332303,English,"Science, Fiction, Fantasy, Horror"
"The Irregular at Magic High School, Vol. 19 (light novel)","Tsutomu Satou, Kana Ishida",272,"Little, Brown & Company",2022-05-31,14.25,0.75,4.1,177,2,7,34,62,72,101594,9781975343835,English,"Science, Fiction, Fantasy, Horror"
Star Wars Legends Epic Collection: The Clone Wars Vol. 4,"Chris Cerasi, Jeremy Barlow, John Ostrander",440,Marvel Comics,2022-08-11,38.18,2.32,4,25,0,1,5,12,7,46345,9781302932305,English,"Science, Fiction, Fantasy, Horror"
"Death March to the Parallel World Rhapsody, Vol. 6 (light novel)",Hiro Ainana,192,"Little, Brown & Company",2018-09-18,13.00,0.90,4.45,669,3,13,71,176,406,101690,9780316556125,English,"Science, Fiction, Fantasy, Horror"
World's End Harem Vol. 12,"Link, Kotaro Shono",220,"Seven Seas Entertainment, LLC",2021-10-12,10.89,4.11,3.45,44,4,5,11,15,9,217784,9781648275067,English,"Science, Fiction, Fantasy, Horror"
"John Constantine, Hellblazer Vol. 2: The Best Version of You",Simon Spurrier,152,DC Comics,2021-03-30,14.79,1.21,4.36,499,1,13,51,175,259,16242,9781779509536,English,"Science, Fiction, Fantasy, Horror"
"Karneval, Vol. 10",Touya Mikanagi,352,"Little, Brown & Company",2020-05-26,20.49,0.01,4.47,53,0,1,4,17,31,250914,9781975306441,English,"Science, Fiction, Fantasy, Horror"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 4 (manga)",Fujino Omori,176,"Little, Brown & Company",2016-03-08,12.06,0.44,4.31,357,1,10,39,133,174,61021,9780316270007,English,"Science, Fiction, Fantasy, Horror"
your name. Another Side: Earthbound. Vol. 1 (manga),"Makoto Shinkai, Junya Nakamura, Arata Kanoh",192,"Little, Brown & Company",2018-12-11,12.25,1.25,4.11,702,5,28,136,250,283,23408,9781975329327,English,"Science, Fiction, Fantasy, Horror"
"Lust Geass, Vol. 5",Osamu Takahashi,196,"Little, Brown & Company",2022-03-22,11.15,2.85,3.2,15,1,4,3,5,2,218615,9781975338701,English,"Science, Fiction, Fantasy, Horror"
Something from the Nightside,Simon R. Green,240,Penguin Putnam Inc,2010-04-13,8.60,0.40,3.77,24265,650,1893,6491,8541,6690,75660,9780441010653,English,"Science, Fiction, Fantasy, Horror"
Knight's Shadow : The Greatcoats Book 2,Sebastien de Castell,624,Quercus Publishing,2016-05-03,14.65,1.35,4.24,11593,54,242,1549,4749,4999,31471,9781782066781,English,"Science, Fiction, Fantasy, Horror"
