title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
100 French Short Stories for Beginners Learn French with Stories Including AudiobookFrench Edition Foreign Language Book 1,Christian Stahl,178,Lulu.com,2018-06-02,21.63,3.17,3.83,12,0,1,3,5,3,1016487,9781387835409,English,"Travel, Holiday, Guides"
The Book of Duende,Jason Webster,246,Corsario,2022-06-23,28.09,6.91,4.8,10,0,0,0,2,8,9781913955090,9781913955090,English,"Travel, Holiday, Guides"
The Las Vegas Little Black Book : A Guy's Guide to the Perfect Vegas Weekend,David Demontmollin,216,"Justin, Charles and Company",2005-10-30,11.77,1.23,3.53,15,0,1,7,5,2,1616713,9781932112436,English,"Travel, Holiday, Guides"
"Love, Castro Street : Reflections of San Francisco","Katherine V Forrest, Jim Van Buskirk",288,Alyson Publications Inc,2007-05-02,12.67,3.03,3.83,29,0,1,10,11,7,1572299,9781555839970,English,"Travel, Holiday, Guides"
"Birds of Aruba, Bonaire, and Curacao : A Site and Field Guide","Jeffrey V. Wells, Allison Childs Wells, Robert Dean",488,Cornell University Press,2017-06-15,41.19,3.81,3.5,2,0,0,1,1,0,1575162,9781501701078,English,"Travel, Holiday, Guides"
"Irish History : People, Places and Events That Built Ireland","Neil Hegarty, Collins Books",224,HarperCollins Publishers,2020-05-01,8.91,0.09,5,1,0,0,0,0,1,51602,9780008340131,English,"Travel, Holiday, Guides"
"Alpine Ski Mountaineering Vol 1 - Western Alps : Ski tours in France, Switzerland and Italy",Bill O'Connor,256,Cicerone Press,2017-11-07,18.75,2.25,4.75,4,0,0,0,1,3,187760,9781852843731,English,"Travel, Holiday, Guides"
Boxed Kits : The Sex Game,Ariel Books,32,Andrews McMeel Publishing,2003-12-02,8.84,1.66,3.67,3,0,1,0,1,1,515615,9780740740947,English,"Travel, Holiday, Guides"
Polish Phrase Book,DK,128,Dorling Kindersley Ltd,2003-06-05,5.85,0.65,3.75,4,0,1,0,2,1,263726,9780751320473,English,"Travel, Holiday, Guides"
Field Guide to the Birds of Cuba,"Orlando H. Garrido, Arturo Kirkconnell, Lester Short, Roman F. Company",272,Cornell University Press,2000-08-30,31.52,0.48,4.35,17,0,1,1,6,9,160213,9780801486319,English,"Travel, Holiday, Guides"
The Bell in the Lake : The Sister Bells Trilogy Vol. 1: The Times Historical Fiction Book of the Month,"Lars Mytting, Deborah Dawkin",400,Quercus Publishing,2020-10-01,10.64,1.86,4.15,4802,23,135,762,2054,1828,51281,9780857059390,English,"Travel, Holiday, Guides"
An Armenian Sketchbook,"Vasily Grossman, Elizabeth Chandler, Robert Chandler, Yury Bit-Yunan",160,"The New York Review of Books, Inc",2013-02-19,15.36,2.64,4.06,935,7,32,192,374,330,131757,9781590176184,English,"Travel, Holiday, Guides"
The Night Tiger : the utterly enchanting and spellbinding mystery and Reese Witherspoon Book Club pick,Yangsze Choo,480,Quercus Publishing,2020-06-23,12.70,0.80,3.86,52933,649,2685,13107,23287,13205,29055,9781787470477,English,"Travel, Holiday, Guides"
Out of Africa,Isak Dinesen,416,Random House USA Inc,1992-09-05,24.97,0.53,3.92,40991,1031,2590,8912,14659,13799,56501,9780679600213,English,"Travel, Holiday, Guides"
"Complete Latin Beginner to Intermediate Book and Audio Course : Learn to read, write, speak and understand a new language with Teach Yourself",Gavin Betts,352,John Murray Press,2014-06-03,37.03,8.47,3.49,77,3,11,27,17,19,13761,9781444195835,English,"Travel, Holiday, Guides"
A Snake Lies Waiting : Legends of the Condor Heroes Vol. 3,"Jin Yong, Anna Holmwood, Gigi Chang",448,Quercus Publishing,2020-09-24,11.58,1.92,4.33,818,1,21,105,268,423,30284,9781784299576,English,"Travel, Holiday, Guides"
The Virago Book Of Women Travellers.,"Mary Morris, Larry O'Connor",464,"Little, Brown Book Group",2004-10-07,13.20,2.80,4.01,157,0,5,40,61,51,220283,9781860492129,English,"Travel, Holiday, Guides"
"Walk the Lines : The London Underground, Overground",Mark Mason,400,Cornerstone,2013-06-06,13.17,0.33,3.96,625,5,28,138,272,182,140113,9780099557937,English,"Travel, Holiday, Guides"
The Super Cute Book of Kawaii,Marceline Smith,128,Ebury Publishing,2019-10-01,16.16,11.34,3.64,28,4,1,7,5,11,562759,9781785038242,English,"Travel, Holiday, Guides"
"African in Greenland, An","Kpomassie Tete-Michel, A. Alvarez",320,"The New York Review of Books, Inc",2001-10-31,19.06,0.44,4.06,1351,8,38,252,622,431,100904,9780940322882,English,"Travel, Holiday, Guides"
Get Started in Hungarian Absolute Beginner Course : (Book and audio support),Zsuzsa Pontifex,208,John Murray Press,2014-11-28,20.97,16.03,4.57,7,0,0,1,1,5,200383,9781444183177,English,"Travel, Holiday, Guides"
The Book of Wonders,"Julien Sandrel, Ros Schwartz",224,Quercus Publishing,2020-04-16,10.22,1.28,3.9,2682,49,179,596,1019,839,660277,9781787473744,English,"Travel, Holiday, Guides"
The Unexpected Inheritance of Inspector Chopra : Baby Ganesh Agency Book 1,Vaseem Khan,320,Hodder & Stoughton,2016-04-21,9.48,2.02,3.75,8746,101,480,2697,3663,1805,48474,9781473612280,English,"Travel, Holiday, Guides"
The Wordless Travel Book : Point at These Pictures to Communicate with Anyone,Jonathan Meader,18,Random House USA Inc,1995-12-01,5.09,1.91,3.88,8,1,1,0,2,4,234045,9780898158090,English,"Travel, Holiday, Guides"
The Book of Puka-Puka,"Robert Dean Frisbie, Anthony Weller",224,Eland Publishing Ltd,2019-06-20,14.46,1.54,4.34,44,0,1,5,16,22,554857,9781780601410,English,"Travel, Holiday, Guides"
Frozen Planet II,"Mark Brownlow, Elizabeth White",312,Ebury Publishing,2023-01-03,26.34,7.66,4.57,7,0,0,0,3,4,30653,9781785946578,English,"Travel, Holiday, Guides"
Ottoman Odyssey : Travels through a Lost Empire: Shortlisted for the Stanford Dolman Travel Book of the Year Award,Alev Scott,320,Quercus Publishing,2019-09-05,7.77,5.73,3.92,432,1,15,108,203,105,29946,9781784293710,English,"Travel, Holiday, Guides"
"Learn Japanese Book for Beginners : Learn Practical & Conversational Japanese, Hiragana & Katakana","Yuto Kanazawa, Jpinsiders",134,Jpinsiders,2020-08-01,16.60,3.70,4.25,4,0,0,0,3,1,523407,9781735412542,English,"Travel, Holiday, Guides"
A Turn in the South,V. S. Naipaul,320,Pan Macmillan,2011-06-17,13.22,1.78,3.64,600,14,43,183,262,98,570865,9780330522946,English,"Travel, Holiday, Guides"
Beyond Belief : Islamic Excursions Among the Converted Peoples,V. S. Naipaul,448,Pan Macmillan,2010-09-03,15.06,0.94,3.8,748,23,54,173,299,199,582771,9780330517874,German,"Travel, Holiday, Guides"
Sleeping Beauties : An incredibly engrossing serial-killer thriller packed with tension and mystery (An Inspector Tom Reynolds Mystery Book 3),Jo Spain,384,Quercus Publishing,2018-05-17,9.97,1.53,4.23,1688,3,22,228,760,675,31857,9781786483942,English,"Travel, Holiday, Guides"
The London Jungle Book,"Bhajju & Wolf, Git Shyam",48,Tara Books,2017-09-01,16.77,0.23,4.63,98,0,0,4,28,66,305755,9788192317120,English,"Travel, Holiday, Guides"
Eyewitness Travel Guides: French Phrase Book & CD,Dk,144,DK,2003-04-21,9.94,1.06,3.75,16,1,0,5,6,4,50481,9780789495051,English,"Travel, Holiday, Guides"
India: A Wounded Civilization,V. S. Naipaul,176,Pan Macmillan,2010-09-03,10.22,2.18,3.71,1582,45,138,436,576,387,269657,9780330522717,English,"Travel, Holiday, Guides"
The Little Book of Foreign Swear Words,Sid Finch,96,Octopus Publishing Group,2022-10-04,7.17,1.83,3.82,22,2,2,3,6,9,28932,9781787837690,English,"Travel, Holiday, Guides"
A Book of Voyages,Patrick O'Brian,288,HarperCollins Publishers,2014-11-06,11.36,1.14,3.58,81,1,6,33,27,14,320546,9780007487127,English,"Travel, Holiday, Guides"
The Little Book of London,David Long,192,The History Press Ltd,2008-02-01,10.28,12.22,3.64,92,1,8,33,31,19,291735,9780750948005,English,"Travel, Holiday, Guides"
Asante Twi-English/English-Asante Twi Dictionary & Phrasebook,Editors Of Hippocrene Books,288,"Hippocrene Books Inc.,U.S.",2016-01-14,11.88,4.11,4.5,2,0,0,0,1,1,547940,9780781813297,English,"Travel, Holiday, Guides"
Scots Dictionary : The Perfect Wee Guide to the Scots Language,"Collins Dictionaries, Collins Books",224,HarperCollins Publishers,2019-01-01,8.91,0.09,4.26,42,0,2,2,21,17,89670,9780008285524,English,"Travel, Holiday, Guides"
Irish Whiskey : Ireland'S Best-Known and Most-Loved Whiskeys,"Gary Quinn, Collins Books",224,HarperCollins Publishers,2020-05-01,8.91,0.09,4.5,2,0,0,0,1,1,67307,9780008340667,English,"Travel, Holiday, Guides"
"Alpine Ski Mountaineering Vol 2 - Central and Eastern Alps : Ski tours in Austria, Switzerland and Italy",Bill O'Connor,256,Cicerone Press,2016-11-07,18.75,2.25,4.33,3,0,0,1,0,2,270820,9781852843748,English,"Travel, Holiday, Guides"
The Book of the Bothy,Phoebe Smith,240,Cicerone Press,2019-01-10,14.66,1.34,4.04,23,1,1,2,11,8,416045,9781852847562,English,"Travel, Holiday, Guides"
Northern Spy : A Reese Witherspoon's Book Club Pick,Flynn Berry,304,Orion Publishing Co,2022-04-07,10.01,1.49,3.71,36719,385,2059,11793,16204,6278,41890,9781474607131,English,"Travel, Holiday, Guides"
Travels with Charley in Search of America,"John Steinbeck, Jay Parini",240,Penguin Putnam Inc,2005-03-28,13.78,1.04,4.07,86460,1433,3437,15641,33284,32665,372521,9780140187410,English,"Travel, Holiday, Guides"
An Area of Darkness : A Discovery of India,V. S. Naipaul,304,Random House USA Inc,2002-07-09,16.03,0.97,3.68,2124,64,201,579,789,491,329679,9780375708350,English,"Travel, Holiday, Guides"
The AA British Road Map Puzzle Book : These highly-addictive brain games will make you a mapping mastermind,Helen Brocklehurst,240,"Little, Brown Book Group",2019-10-17,17.00,2.50,4.14,7,0,0,2,2,3,307754,9780751578973,English,"Travel, Holiday, Guides"
French Berlitz Hide This Phrase Book,Apa Editors,96,APA Publications,2006-06-16,8.27,0.73,3.92,13,0,1,3,5,4,755776,9789812467621,English,"Travel, Holiday, Guides"
Venice,Jiro Taniguchi,128,Ponent Mon Ltd,2017-10-02,22.99,1.01,4.24,320,2,6,50,116,146,25968,9781912097043,English,"Travel, Holiday, Guides"
Original Letters From India,Eliza Fay,304,"The New York Review of Books, Inc",2010-02-02,17.39,0.11,3.59,73,3,5,22,32,11,470312,9781590173367,English,"Travel, Holiday, Guides"
Vernon Subutex Three : The final book in the rock and roll cult trilogy,Virginie Despentes,368,Quercus Publishing,2021-05-27,10.41,2.09,3.94,3447,30,185,781,1432,1019,50612,9780857059833,English,"Travel, Holiday, Guides"
"South Africa For Kids : People, Places and Cultures - Children Explore The World Books",Baby Professor,42,Baby Professor,2016-04-01,12.68,4.02,5,1,0,0,0,0,1,673193,9781683056225,English,"Travel, Holiday, Guides"
The Little Book of Japanese Living,Yutaka Yazawa,160,White Lion Publishing,2020-02-11,15.54,0.96,3.89,622,2,24,166,276,154,762450,9780711249929,English,"Travel, Holiday, Guides"
The Little Book of Donegal,"Cathal Coyle, Adam Kee",144,The History Press Ltd,2018-12-10,12.60,3.40,4.12,8,0,0,1,5,2,763312,9780750987868,English,"Travel, Holiday, Guides"
The Granta Book Of India,Ian Jack,288,Granta Books,2005-08-01,9.86,4.64,3.91,69,0,5,13,34,17,903027,9781862077843,English,"Travel, Holiday, Guides"
The Conde Nast Traveler Book of Unforgettable Journeys: Volume II : Great Writers on Great Places,"Various, Klara Glowczewska",448,Penguin Putnam Inc,2014-10-10,17.76,0.24,3.53,96,1,10,36,35,14,558899,9780143121473,English,"Travel, Holiday, Guides"
The Cruel Way : A John Murray Journey,"Ella K Maillart, Fiona Mozley",320,John Murray Press,2021-07-08,12.17,3.83,3.6,218,7,17,71,84,39,770285,9781529379785,English,"Travel, Holiday, Guides"
The Valleys of the Assassins : A John Murray Journey,"Freya Stark, Monisha Rajesh",368,John Murray Press,2021-07-08,12.75,3.25,3.84,1076,25,59,291,386,315,553767,9781529379778,English,"Travel, Holiday, Guides"
Reading on Location : Great Books Set in Top Travel Destinations,Luisa Moncada,272,Imm Lifestyle Books,2011-03-01,9.19,2.31,3.55,38,0,5,14,12,7,43348,9781847734679,English,"Travel, Holiday, Guides"
Around India in 80 Trains : One of the Independent's Top 10 Books about India,Monisha Rajesh,272,John Murray Press,2017-10-31,10.12,3.38,3.45,2256,132,262,739,714,409,40082,9781857886443,English,"Travel, Holiday, Guides"
A New Book of Middle Eastern Food : The Essential Guide to Middle Eastern Cooking. As Heard on BBC Radio 4,Claudia Roden,560,Penguin Books Ltd,1997-10-30,28.87,4.63,4.13,3646,77,169,577,1202,1621,63893,9780140465884,English,"Travel, Holiday, Guides"
A Reading Diary: A Year Of Favourite Books,Alberto Manguel,272,Canongate Books,2006-08-31,10.87,3.03,3.51,1236,62,132,398,405,239,289243,9781841958217,English,"Travel, Holiday, Guides"
Two Arabic Travel Books : Accounts of China and India and Mission to the Volga,"Abu Zayd al-Sirafi, Ahmad ibn Fadlan, Tim Mackintosh-Smith, James E. Montgomery",328,New York University Press,2014-12-08,40.47,3.03,4,37,1,1,9,12,14,490695,9781479803507,English,"Travel, Holiday, Guides"
Alaskan Wilderness Adventure : Book 1,Duane Arthur Ose,138,Stratton Press,2019-12-04,13.15,1.85,3.97,212,3,19,34,82,74,589816,9781643456720,English,"Travel, Holiday, Guides"
John Muir Trail Data Book,Elizabeth Wenk,120,Wilderness Press,2022-09-15,13.09,1.90,4.08,24,1,0,4,10,9,9781643590936,9781643590936,English,"Travel, Holiday, Guides"
The Book of Nature : Wordsworth's Poetry on Nature,William Wordsworth,74,READ BOOKS,2020-02-20,9.24,1.76,3.9,21,0,2,4,9,6,1458838,9781528716345,English,"Travel, Holiday, Guides"
The Book of Wonders,"Julien Sandrel, Ros Schwartz",224,Quercus Publishing,2019-06-25,18.32,0.18,3.9,3608,60,246,819,1362,1121,1475630,9781787473737,English,"Travel, Holiday, Guides"
The Southern Fells (Walkers Edition): Volume 4 : Wainwright's Walking Guide to the Lake District Fells Book 4,"Alfred Wainwright, Clive Hutchby",344,Frances Lincoln Publishers Ltd,2017-04-27,14.34,4.16,4.71,112,1,1,2,22,86,394286,9780711236578,English,"Travel, Holiday, Guides"
Liquid History : An Illustrated Guide to London's Greatest Pubs : A Radio 4 Best Food and Drink Book of the Year,John Warland,240,Transworld Publishers Ltd,2022-01-01,16.54,13.46,4.53,19,0,0,2,5,12,280720,9781787634893,English,"Travel, Holiday, Guides"
North to the Orient,"Anne,Morrow Lindbergh",168,Houghton Mifflin,1966-09-28,16.69,0.91,3.99,491,5,17,119,189,161,830690,9780156671408,English,"Travel, Holiday, Guides"
Little Book of London Style : The fashion story of the iconic city,Karen Homer,160,Welbeck Publishing Group,2022-10-04,15.96,0.04,3.67,3,0,0,2,0,1,1210832,9781802792744,English,"Travel, Holiday, Guides"
533 : A Book of Days,"Cees Nooteboom, Laura Watkinson",224,Quercus Publishing,2021-11-04,17.05,3.95,3.85,190,1,9,51,85,44,542972,9781529402582,English,"Travel, Holiday, Guides"
Japan : A Reinterpretation,Patrick Smith,400,Random House USA Inc,1998-10-01,17.48,0.52,3.59,175,6,13,59,65,32,964839,9780679745112,English,"Travel, Holiday, Guides"
Books on London : Historias de Londres,Enric Gonzalez Torralba,176,RBA Libros,2014-09-12,22.41,2.02,4,685,4,12,156,320,193,4086836,9788490563793,Spanish,"Travel, Holiday, Guides"
Great Books of China,Frances Wood,304,Head of Zeus,2017-09-07,21.95,2.05,4.04,26,0,1,3,16,6,1289804,9781786694522,English,"Travel, Holiday, Guides"
I Belong Here : A Journey Along the Backbone of Britain: WINNER OF THE 2021 BOOKS ARE MY BAG READERS AWARD FOR NON-FICTION,Anita Sethi,320,Bloomsbury Publishing PLC,2021-06-29,21.26,1.74,3.49,455,21,62,143,131,98,236995,9781472983930,English,"Travel, Holiday, Guides"
The Boy Who Fell : An unputdownable mystery thriller from the author of After the Fire (An Inspector Tom Reynolds Mystery Book 5),Jo Spain,368,Quercus Publishing,2022-04-26,11.67,0.33,4.24,1374,3,22,176,610,563,29588,9781787474369,English,"Travel, Holiday, Guides"
This Cold Heaven : Seven Seasons in Greenland,Gretel Ehrlich,400,Random House USA Inc,2003-01-07,19.08,0.92,3.96,885,23,55,173,321,313,259874,9780679758525,English,"Travel, Holiday, Guides"
Railway Day Trips : 160 Classic Train Journeys Around Britain,"Julian Holland, Collins Books",208,HarperCollins Publishers,2017-07-01,18.24,0.26,4.07,15,0,1,3,5,6,376908,9780008223571,English,"Travel, Holiday, Guides"
Get Started in Hindi Absolute Beginner Course : (Book and audio support),Dr Dr Rupert Snell,352,John Murray Press,2014-08-04,20.59,9.91,4.24,21,0,1,3,7,10,143035,9781444174687,English,"Travel, Holiday, Guides"
Essential Diver's Log Book : Simple 50-Dive Diving Log Book,Dived Up Publications,108,Dived Up Publications,2012-11-01,12.70,3.90,5,1,0,0,0,0,1,481884,9781909455023,English,"Travel, Holiday, Guides"
The Big Bucket List Book : 133 Experiences of a Lifetime,Gin Sander,256,"Sourcebooks, Inc",2016-02-01,15.97,0.03,3.29,72,3,10,31,19,9,487168,9781492609803,English,"Travel, Holiday, Guides"
Dakota: A Spiritual Geography,Kathleen Norris,256,Houghton Mifflin,2001-04-06,15.48,1.52,3.99,5244,171,267,920,1968,1918,53913,9780618127245,English,"Travel, Holiday, Guides"
The Border - A Journey Around Russia : SHORTLISTED FOR THE STANFORD DOLMAN TRAVEL BOOK OF THE YEAR 2020,"Erika Fatland, Kari Dickson",608,Quercus Publishing,2021-09-16,17.39,2.11,4.38,2200,7,16,199,880,1098,52315,9780857057785,English,"Travel, Holiday, Guides"
Rick Steves Italian Phrase Book & Dictionary (Eighth Edition),Rick Steves,464,Avalon Travel Publishing,2019-09-26,10.12,1.38,4.83,12,0,0,0,2,10,11284,9781641711968,English,"Travel, Holiday, Guides"
Easy Italian Phrase Book : Over 1500 Common Phrases For Everyday Use And Travel,Lingo Mastery,194,Lingo Mastery,2020-02-10,13.62,0.88,3.88,17,1,1,3,6,6,22498,9781951949068,English,"Travel, Holiday, Guides"
Britain by the Book : A Curious Tour of Our Literary Landscape,Oliver Tearle,240,John Murray Press,2019-01-08,9.13,3.37,3.54,155,3,10,65,54,23,512436,9781473666030,English,"Travel, Holiday, Guides"
Beyond Books and Borders : Garcilaso de la Vega and La Florida del Inca,Raquel Chang-Rodriguez,197,Bucknell University Press,2006-10-01,82.79,8.21,4.5,2,0,0,0,1,1,9781611482591,9781611482591,English,"Travel, Holiday, Guides"
Modern Marine Engineer's Manual: Vol I,Everett C. Hunt,1280,Schiffer Publishing Ltd,2009-07-07,98.34,7.16,3.77,13,2,1,1,3,6,1338039,9780870334962,English,"Travel, Holiday, Guides"
Bindi Baby Animals (Hindi) : A Beginner Language Book for Hindi Children,"Aruna K Hatti, Madhu Rye, Kate Armstrong",46,Gnaana Publishing,2015-03-16,20.87,8.93,5,1,0,0,0,0,1,568548,9781943018024,Hindi,"Travel, Holiday, Guides"
The Corner Shop : A BBC 2 Between the Covers Book Club Pick,Babita Sharma,272,John Murray Press,2020-04-02,9.54,2.96,3.71,359,8,22,115,135,79,564352,9781473673236,English,"Travel, Holiday, Guides"
Walking the Corbetts Vol 2 North of the Great Glen,Brian Johnson,352,Cicerone Press,2022-12-06,18.29,2.71,3.5,2,0,0,1,1,0,1292631,9781852846534,English,"Travel, Holiday, Guides"
The Blue Badge Guide's London Quiz Book,Mark King,144,The History Press Ltd,2016-10-01,9.45,0.55,4.25,8,0,0,1,4,3,1329805,9780750968232,English,"Travel, Holiday, Guides"
"Loch Lomond and the Trossachs National Park: Loch Lomond and the Trossachs National Park Vol. 1, . West West v. 1",Tom Prentice,160,Mica Publishing,2009-04-01,15.95,1.57,5,1,0,0,0,0,1,1254177,9780956036704,,"Travel, Holiday, Guides"
The Western Fells : Wainwright's Walking Guide to the Lake District Fells - Book 7,"Alfred Wainwright, Clive Hutchby",352,Frances Lincoln Publishers Ltd,2020-06-23,14.53,2.97,5,3,0,0,0,0,3,536792,9780711236608,English,"Travel, Holiday, Guides"
Rick Steves Spanish Phrase Book & Dictionary (Fourth Edition),Rick Steves,448,Avalon Travel Publishing,2019-10-17,10.11,1.39,4.6,5,0,0,0,2,3,1081138,9781641712002,English,"Travel, Holiday, Guides"
Between the Woods and the Water : On Foot to Constantinople: From The Middle Danube to the Iron Gates,"Patrick Leigh Fermor, Jan Morris",280,"The New York Review of Books, Inc",2009-10-30,18.23,1.27,4.29,3152,31,72,414,1066,1569,69748,9781590171660,English,"Travel, Holiday, Guides"
A Factotum in the Book Trade,Marius Kociejowski,192,BIBLIOASIS,2022-06-09,18.43,1.07,3.92,50,0,5,6,27,12,143147,9781771964562,English,"Travel, Holiday, Guides"
Common Ground : One of Britain's Favourite Nature Books as featured on BBC's Winterwatch,Rob Cowen,352,Cornerstone,2016-03-24,11.94,0.56,4.18,595,12,24,89,189,281,108503,9780099592037,English,"Travel, Holiday, Guides"
The Sealwoman's Gift : the Zoe Ball book club novel of 17th century Iceland,Sally Magnusson,384,John Murray Press,2022-05-31,10.68,1.82,4.16,5445,60,179,838,2142,2226,4055,9781473638983,English,"Travel, Holiday, Guides"
Blowback : The exciting penultimate case in the addictive crime series (The Enzo Files Book 5),Peter May,368,Quercus Publishing,2017-09-05,9.79,1.71,4.06,3161,24,78,593,1464,1002,33344,9781782062127,English,"Travel, Holiday, Guides"
"The Phone Box at the Edge of the World : The most moving, unforgettable book you will read, inspired by true events","Laura Imai Messina, Lucy Rand",416,Bonnier Books Ltd,2021-03-04,10.26,0.24,3.85,12469,151,757,3250,4978,3333,31100,9781786580412,English,"Travel, Holiday, Guides"
Extraordinary People : A stunning cold-case mystery from the bestselling author of The Lewis Trilogy (The Enzo Files Book 1),Peter May,448,Quercus Publishing,2016-05-10,10.52,0.98,3.68,7151,143,540,2175,2896,1397,31897,9781782062080,English,"Travel, Holiday, Guides"
Eyewitness Travel Guides: Japanese Phrase Book,Dk,128,DK,2003-04-01,7.10,1.90,4.44,25,0,0,4,6,15,117113,9780789494900,English,"Travel, Holiday, Guides"
Color this Book: New York City,Abbi Jacobson,32,CHRONICLE BOOKS,2013-05-01,10.17,0.83,4.58,33,0,0,2,10,21,120267,9781452117331,English,"Travel, Holiday, Guides"
Freeze Frame : An engrossing instalment in the cold-case Enzo series (The Enzo Files Book 4),Peter May,384,Quercus Publishing,2017-06-06,9.82,1.68,4.06,3271,17,85,582,1585,1002,31896,9781782062110,English,"Travel, Holiday, Guides"
The Log from the Sea of Cortez,"John Steinbeck, Richard Astro",320,Penguin Putnam Inc,2005-03-28,16.84,1.66,3.84,5457,80,373,1452,1960,1592,52720,9780140187441,English,"Travel, Holiday, Guides"
"Celtic Hand Stroke by Stroke (Irish Half-Uncial from ""The Book of Kells"") : An Arthur Baker Calligraphy Manual",Arthur Baker,48,Dover Publications Inc.,2000-01-02,7.91,0.59,3.92,26,1,0,9,6,10,73196,9780486243368,English,"Travel, Holiday, Guides"
"Do Wild Baking : Food, Fire and Good Times",Tom Herbert,160,The Do Book Co,2017-11-02,10.68,2.32,4.1,20,0,1,4,7,8,310165,9781907974359,English,"Travel, Holiday, Guides"
"Via Ferratas of the Italian Dolomites: Vol 2 : Southern Dolomites, Brenta and Lake Garda","Graham Fletcher, John Smith",320,Cicerone Press,2019-08-16,20.11,1.89,4.29,17,0,0,3,6,8,78865,9781852843809,English,"Travel, Holiday, Guides"
The Weekend : A Sunday Times 'Best Books for Summer 2021',Charlotte Wood,288,Orion Publishing Co,2021-06-24,9.82,1.68,3.42,12036,453,1524,4294,4089,1676,43382,9781474612999,English,"Travel, Holiday, Guides"
The Masque of Africa : Glimpses of African Belief,V. S. Naipaul,336,Pan Macmillan,2011-06-17,13.91,2.09,3.23,576,33,93,222,164,64,423333,9780330472043,English,"Travel, Holiday, Guides"
Eyewitness Travel Guides: German Phrase Book & CD,Dk,144,DK,2003-04-21,9.94,1.06,3.72,29,1,3,7,10,8,365943,9780789495068,English,"Travel, Holiday, Guides"
Get Started in German Absolute Beginner Course : (Book and audio support),Rosi Mcnab,160,John Murray Press,2013-04-22,15.41,10.59,4,16,1,0,1,10,4,149665,9781444174625,English,"Travel, Holiday, Guides"
The Strange Disappearance of a Bollywood Star : Baby Ganesh Agency Book 3,Vaseem Khan,384,Hodder & Stoughton,2018-03-08,10.41,1.09,4.05,2069,11,50,421,934,653,122031,9781473612365,English,"Travel, Holiday, Guides"
A Tomb With a View - The Stories & Glories of Graveyards : Scottish Non-fiction Book of the Year 2021,Peter Ross,368,Headline Publishing Group,2022-08-23,11.00,2.50,4.34,660,1,14,67,255,323,41515,9781472267788,English,"Travel, Holiday, Guides"
Get Started in Italian Absolute Beginner Course : (Book and audio support),Vittoria Bowles,224,John Murray Press,2014-09-26,16.38,17.62,4,2,0,0,0,2,0,113336,9781444174717,English,"Travel, Holiday, Guides"
The Conde Nast Traveler Book of Unforgettable Journeys: Volume II : Great Writers on Great Places,"Various, Klara Glowczewska",448,Penguin Putnam Inc,2014-10-10,17.76,0.24,3.53,96,1,10,36,35,14,558899,9780143121473,English,"Travel, Holiday, Guides"
Get Started in Modern Hebrew Absolute Beginner Course : (Book and audio support),Shula Gilboa,192,John Murray Press,2014-06-03,20.68,15.82,2,1,0,1,0,0,0,256925,9781444175110,English,"Travel, Holiday, Guides"
Avebury,Evelyn Francis,64,Wooden Books,2000-01-01,6.64,0.86,3.43,37,1,7,9,15,5,497325,9781904263159,English,"Travel, Holiday, Guides"
The Times End of the Line : British Railway Closures from 1948 to Beeching,"Julian Holland, Times Books",256,HarperCollins Publishers,2023-02-05,29.73,6.77,4.75,4,0,0,0,1,3,309876,9780008468002,English,"Travel, Holiday, Guides"
Easy French Phrase Book : Over 1500 Common Phrases For Everyday Use And Travel,Lingo Mastery,202,Lingo Mastery,2020-02-19,13.75,1.05,4.43,14,0,1,0,5,8,40312,9781951949082,English,"Travel, Holiday, Guides"
Irish Castles : Ireland'S Most Dramatic Castles and Strongholds,"Orna Mulcahy, Collins Books",224,HarperCollins Publishers,2020-05-01,8.91,0.09,4,1,0,0,0,1,0,498283,9780008348229,English,"Travel, Holiday, Guides"
"It's Not Turkey for Dinner, It's Turkey the Country! Geography Education for Kids Children's Explore the World Books",Baby Professor,64,Baby Professor,2017-12-01,14.03,6.17,5,1,0,0,0,0,1,1124865,9781541915855,English,"Travel, Holiday, Guides"
India : A Wounded Civilization,V. S. Naipaul,176,Random House USA Inc,2003-04-08,12.62,1.88,3.71,1587,47,138,437,578,387,671342,9781400030750,English,"Travel, Holiday, Guides"
The Travel Photography Book : Step-by-step Techniques to Capture Breathtaking Travel Photos like the Pros,Scott Kelby,264,ROCKY NOOK,2022-03-08,24.70,6.80,4.45,29,0,0,3,10,16,35147,9781681987835,English,"Travel, Holiday, Guides"
Complete Polish Beginner to Intermediate Course : (Book and audio support),"Joanna Michalak-Gray, Nigel Gotteri, Joanna Mickalak-Gray",256,John Murray Press,2014-11-12,32.70,12.80,3.74,34,0,2,14,9,9,43793,9781444195286,English,"Travel, Holiday, Guides"
Through the Dark Continent: v. 2,Henry Morton Stanley,480,Dover Publications Inc.,2011-11-02,21.63,4.37,3.91,43,1,1,13,14,14,651398,9780486256689,English,"Travel, Holiday, Guides"
Destinations : Essays from `Rolling Stone',Jan Morris,255,Oxford University Press Inc,1983-11-03,17.72,18.78,3.99,89,1,5,19,33,31,526884,9780195030693,English,"Travel, Holiday, Guides"
