title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Who's Who Omnibus Vol. 2,"Brian Bolland, George Pérez, Arthur Adams, Mike Mignola, Ty Templeton",1216,Dc Comics,2022-12-13,140.84,23.66,3,1,0,0,1,0,0,487482,9781779515193,English,Reference
The New Penguin Book of Love Poetry,"Penguin, Jon Stallworthy",432,Penguin Books Ltd,2005-06-30,15.25,0.75,4,83,0,2,22,33,26,260670,9780141010977,English,Reference
"The Essential Bar Book : An A-to-Z Guide to Spirits, Cocktails, and Wine, with 115 Recipes for the World's Great Drinks","Jennifer Fiedler, Editors of Punch",336,Random House USA Inc,2014-10-14,19.64,0.86,4.12,57,1,1,11,21,23,289818,9781607746539,English,Reference
The Fireside Book 2022,,176,D.C.Thomson & Co Ltd,2021-08-01,9.25,1.03,5,1,0,0,0,0,1,224621,9781845358594,English,Reference
"101 Stories of the Great Ballets : The scene-by-scene stories of the most popular ballets, old and new","George Balanchine, Francis Mason",560,Bantam Doubleday Dell Publishing Group Inc,1989-04-01,18.77,2.23,4.03,215,4,11,44,71,85,16276,9780385033985,English,Reference
The Little Book of London,David Long,192,The History Press Ltd,2008-02-01,10.28,12.22,3.64,92,1,8,33,31,19,291735,9780750948005,English,Reference
Eyewitness Travel Guides: Japanese Phrase Book,Dk,128,DK,2003-04-01,7.10,1.90,4.44,25,0,0,4,6,15,117113,9780789494900,English,Reference
"The Little Book of Mindfulness : Tips, Techniques and Quotes for a More Centred, Balanced You",Gilly Pickup,160,Octopus Publishing Group,2019-07-11,8.05,0.95,3.82,76,2,5,17,33,19,29326,9781786859679,English,Reference
"Better With Books : 500 Diverse Books to Open Minds, Ignite Empathy, and Encourage Self-Acceptance in Teens",Melissa Hart,304,SASQUATCH BOOKS,2019-04-23,20.45,0.05,4.32,126,0,2,16,48,60,1027488,9781632172273,English,Reference
"100 Best Books for Children : A Parent's Guide to Making the Right Choices for Your Young Reader, Toddler to Preteen",Anita Silvey,208,HARPER PAPERBACKS,2005-08-08,17.53,0.47,4.07,277,4,5,48,130,90,484159,9780618618774,English,Reference
"Whatever You Are, Be a Good One",Lisa Congdon,108,CHRONICLE BOOKS,2014-04-01,15.27,0.73,4.01,651,15,33,136,212,255,60187,9781452124834,English,Reference
QI: The Third Book of General Ignorance,"John Lloyd, John Mitchinson, James Harkin, Andrew Hunter Murray",320,FABER & FABER,2018-10-05,15.49,0.51,4.16,450,2,8,80,186,174,82750,9780571308989,English,Reference
This Book Will Make You Think : Philosophical Quotes and What They Mean,Alain Stephen,224,Michael O'Mara Books Ltd,2016-10-01,7.81,2.19,3.58,252,4,26,78,107,37,118622,9781782435068,English,Reference
Angel - Ultimate Villains : The Official Collection Volume 2,Titan Books,176,Titan Books Ltd,2016-07-26,17.42,3.58,2.5,2,0,1,1,0,0,676127,9781782763697,English,Reference
"An Introduction to Information Theory, Symbols, Signals and Noise",John R. Pierce,336,Dover Publications Inc.,1980-11-01,14.77,1.73,3.91,715,5,34,187,282,207,57489,9780486240619,English,Reference
Romance Writer's Phrase Book : The Essential Source Book for Every Romantic Novelist,J. Kent,144,Penguin Putnam Inc,1984-04-01,11.60,0.40,4.28,170,0,8,26,46,90,323828,9780399510021,English,Reference
"Official Chuck Norris Fact Book, The",Chuck Norris,320,Tyndale House Publishers,2009-11-21,14.74,1.26,3.79,253,8,24,68,66,87,304816,9781414334493,English,Reference
The Margaret Thatcher Book of Quotations,"Grant Tucker, Iain Dale",350,Biteback Publishing,2013-05-07,15.28,0.72,4.33,3,0,0,0,2,1,677570,9781849543835,English,Reference
The German Shepherd Dog In Word And Picture,V. Stephanitz,710,Read Books,2009-12-31,41.24,10.46,4.18,17,0,2,2,4,9,767640,9781444654981,English,Reference
Irish Castles : Ireland'S Most Dramatic Castles and Strongholds,"Orna Mulcahy, Collins Books",224,HarperCollins Publishers,2020-05-01,8.91,0.09,4,1,0,0,0,1,0,498283,9780008348229,English,Reference
Training for Transformation : A Handbook for Community Workers Books 1-3,"Anne Hope, Sally Timmel",552,ITDG Publishing,1996-11-01,53.43,9.57,4.6,20,0,1,2,1,16,283911,9781853393532,English,Reference
"A Time to Read: For Those Who Love Books, Children and God : Good Books for Growing Readers","Mary Ruth K. Wilkinson, Heidi Wilkinson Teel",216,"Regent College Publishing,US",2000-06-01,17.35,2.75,4.18,11,0,1,1,4,5,1280199,9781573831468,English,Reference
The Everything Wedding Etiquette Book : From Invites to Thank-you Notes - All You Need to Handle Even the Stickiest Situations with Ease,Holly Lefevre,208,Adams Media Corporation,2013-01-18,13.17,0.83,3.28,36,3,4,16,6,7,658189,9781440561511,English,Reference
Star Wars: The Tiny Book of Jedi (Tiny Book) : Wisdom from the Light Side of the Force,S. T. Bende,192,Insight Editions,2021-04-27,9.35,3.15,4.39,18,1,0,3,1,13,32905,9781683839507,English,Reference
The Book of the Pharaohs,"Pascal Vernus, Jean Yoyotte",256,Cornell University Press,2003-04-01,51.08,11.92,3.71,7,0,1,2,2,2,722556,9780801440502,English,Reference
The Dalai Lama Quotes Book,Travis Hellstrom,144,"Hatherleigh Press,U.S.",2016-07-28,15.63,0.37,4.15,20,0,4,1,3,12,390817,9781578266401,English,Reference
Eric Sloane's Book of Storms,Eric Sloane,128,Dover Publications Inc.,2007-03-30,10.44,0.56,4.39,18,1,0,2,3,12,52690,9780486451008,English,Reference
"The Little Capoeira Book, Revised Edition","Nestor Capoeira, Alex Ladd",240,"North Atlantic Books,U.S.",2007-12-26,19.33,1.67,4.07,245,1,5,47,116,76,295817,9781583941980,English,Reference
"The Book of Joe : The Life, Wit, and (Sometimes Accidental) Wisdom of Joe Biden",Jeff Wilser,208,Random House USA Inc,2017-10-24,14.65,5.85,4.25,582,5,9,87,213,268,736989,9780525572589,English,Reference
Competitive Programming 4 - Book 1 : The Lower Bound of Programming Contests in the 2020s,"Steven Halim, Felix Halim, Suhendry Effendy",330,Lulu.com,2018-12-03,22.45,2.75,5,1,0,0,0,0,1,11365,9781716745522,English,Reference
Kids are Worth It!,Barbara Coloroso,326,HarperCollins Publishers Inc,2002-08-20,16.47,1.53,4.21,1568,17,41,257,540,713,34964,9780060014315,English,Reference
Art of Pixar Animation Studios Postcards,Disney - Pixar,100,CHRONICLE BOOKS,2005-11-10,18.99,4.51,4.36,42,1,1,5,10,25,53730,9780811849555,English,Reference
Great Speeches For Better Speaking (Book + Audio CD),Michael Eidenmuller,256,McGraw-Hill Education - Europe,2008-07-16,22.99,2.01,3.97,30,0,1,8,12,9,648952,9780071472296,English,Reference
Willkommen! 2 German Intermediate course : Activity Book,Heiner Schenke,160,John Murray Press,2019-05-07,18.71,5.79,5,1,0,0,0,0,1,42573,9781444165203,English,Reference
"Third Culture Kids : The Experience of Growing Up Among Worlds: The original, classic book on TCKs","David C. Pollock, Ruth E. Van Reken, Michael V. Pollock",480,John Murray Press,2017-11-30,22.07,2.93,4.11,1832,16,54,337,731,694,44221,9781473657663,English,Reference
Norms and Nobility : A Treatise on Education,David V. Hicks,182,University Press of America,1999-11-30,52.26,19.94,4.53,325,3,3,23,86,210,452423,9780761814672,English,Reference
Little Book of Conflict Transformation : Clear Articulation Of The Guiding Principles By A Pioneer In The Field,John Lederach,80,GOOD BOOKS,2003-05-01,8.28,0.72,3.85,353,6,22,92,132,101,36911,9781561483907,English,Reference
Jane Austen Address Book,"Potter Gift, Jane Austen",128,Random House USA Inc,2007-03-07,7.77,3.73,4.71,7,0,0,1,0,6,73497,9780307352385,English,Reference
"The Great Book of Journaling : How Journal Writing Can Support a Life of Wellness, Creativity, Meaning and Purpose (Therapeutic Writing, Personal Writing)","Eric Maisel, Lynda Monk",288,Mango Media,2022-06-14,20.33,3.67,3.85,13,0,0,5,5,3,750320,9781642508543,English,Reference
"The Complete Book Of Spirits : A Guide To Their History, Production, And Enjoyment",Anthony Dias Blue,336,HarperCollins Publishers Inc,2004-11-01,25.09,4.41,3.83,87,2,5,21,37,22,454071,9780060542184,English,Reference
The Amateurs : The Story of Four Young Men and Their Quest for an Olympic Gold Medal,David Halberstam,224,Random House USA Inc,1996-05-07,14.23,3.27,3.99,1296,10,71,260,530,425,238211,9780449910030,English,Reference
The Amy Vanderbilt Complete Book of Etiquette : 50th Anniversay Edition,"Nancy Tuckerman, Nancy Dunnan",800,Bantam Doubleday Dell Publishing Group Inc,1995-01-01,41.78,2.22,4.29,144,3,4,15,48,74,455220,9780385413428,English,Reference
The World's Greatest Book of Useless Information : If You Thought You Knew All the Things You Didn't Need to Know - Think Again,Noel Botham,208,Penguin Putnam Inc,2009-07-07,12.62,2.38,3.87,258,0,25,70,76,87,418643,9780399535024,English,Reference
Hernando Colon's New World of Books : Toward a Cartography of Knowledge,"Jose Maria Perez Fernandez, Edward Wilson-Lee",344,Yale University Press,2021-03-23,23.66,6.84,4.25,4,0,0,1,1,2,1097882,9780300230413,English,Reference
Eyewitness Travel Guides: German Phrase Book & CD,Dk,144,DK,2003-04-21,9.94,1.06,3.72,29,1,3,7,10,8,365943,9780789495068,English,Reference
The Prayer That Changes Everything Book of Prayers : The Hidden Power of Praising God,Stormie Omartian,128,"Harvest House Publishers,U.S.",2005-01-29,6.38,1.08,4.54,138,1,2,11,32,92,69400,9780736914116,English,Reference
The Best Book of Useless Information Ever,Noel Botham,224,Penguin Putnam Inc,2007-12-18,13.65,2.35,4,285,4,11,72,93,105,499352,9780399534287,English,Reference
The Handy Art History Answer Book,Madelynn Dickerson,304,Visible Ink Press,2013-07-18,34.12,5.87,3.77,66,1,3,22,24,16,433863,9781578594177,English,Reference
"Writing Children's Books For Dummies, 3rd Edition",L Rojany Buccieri,432,John Wiley & Sons Inc,2022-06-30,21.17,4.83,3.92,268,7,14,61,97,89,972936,9781119870012,English,Reference
A Multimodal Analysis of Picture Books for Children : A Systemic Functional Approach,Arsenio Jesús Moya Guijarro,316,Equinox Publishing Ltd,2014-11-30,36.94,5.86,4,1,0,0,0,1,0,1294466,9781908049780,English,Reference
The Literary Book of Answers,Carol Bolt,704,HACHETTE BOOKS,2018-10-23,13.97,7.03,3.82,56,2,4,17,12,21,340534,9780316449960,English,Reference
The Book of Revelation,Larry Richards,384,Thomas Nelson Publishers,2006-11-14,19.70,4.30,4.55,56,0,0,6,13,37,43936,9781418509903,English,Reference
"The Killer Book of Infamous Murders : Incredible Stories, Facts, and Trivia from the World's Most Notorious Murders","Michael Philbin, Tom Philbin",272,"Sourcebooks, Inc",2011-04-01,18.21,1.29,3.57,189,4,20,65,64,36,531357,9781402237461,English,Reference
Barack Obama: Quotes to Live By,Carlton Books,192,Welbeck Publishing Group,2020-02-04,9.57,1.43,3.75,4,0,0,2,1,1,775146,9781787393066,English,Reference
"Wilderness World Of John Muir, The",Edwin Way Teale,352,Houghton Mifflin,2001-08-20,17.41,0.59,4.31,1013,8,16,129,361,499,337108,9780618127511,English,Reference
2019 Official Rules of Major League Baseball,Triumph Books,192,Triumph Books,2019-06-04,10.95,1.55,4.25,4,0,0,1,1,2,1076832,9781629376516,English,Reference
Connecting Chords With Linear Harmony : Jazz Book,Bert Ligon,152,Hal Leonard Corporation,1996-05-01,29.89,6.11,4.3,77,1,3,9,23,41,57363,9780793561933,English,Reference
The AA British Road Map Puzzle Book : These highly-addictive brain games will make you a mapping mastermind,Helen Brocklehurst,240,"Little, Brown Book Group",2019-10-17,17.00,2.50,4.14,7,0,0,2,2,3,307754,9780751578973,English,Reference
Eyewitness Travel Guides: Portuguese Phrase Book & CD,Dk,128,DK,2003-07-21,9.72,3.23,3.14,7,0,3,1,2,1,508623,9780789495082,English,Reference
Who's Who Omnibus Vol. 1,"Robert Greenberger, Len Wein, Mark Waid, Marv Wolfman, Jeb Woodard",1328,DC Comics,2021-04-13,130.56,6.94,4.07,14,0,1,2,6,5,455410,9781779505996,English,Reference
Michelle Obama: Quotes to Live By,Carlton Books,192,Welbeck Publishing Group,2020-02-04,9.24,1.26,4.24,119,2,5,15,37,60,774156,9781787392908,English,Reference
The Little Book of Flirting,Sadie Cayman,96,Octopus Publishing Group,2017-06-01,6.38,1.12,2.48,23,5,7,7,3,1,366338,9781849539067,English,Reference
Occasions,Kate Spade,112,SIMON & SCHUSTER,2004-11-15,20.18,1.82,3.69,341,4,36,108,108,85,213844,9780743250658,English,Reference
"A Very Short, Fairly Interesting and Reasonably Cheap Book about Qualitative Research",David Silverman,200,SAGE Publications Ltd,2013-02-06,18.19,19.21,3.37,51,2,7,19,16,7,259477,9781446252185,English,Reference
Money Mischief,Milton Friedman,304,Elsevier Australia,1994-03-31,15.94,2.06,3.94,677,9,34,155,273,206,194962,9780156619301,English,Reference
Lee Hammond's All New Big Book of Drawing : Beginner's Guide to Realistic Drawing Techniques,Lee Hammond,224,F&W Publications Inc,2018-01-24,27.38,0.62,4.47,43,0,0,7,9,27,289517,9781440343094,English,Reference
End of Molasses Classes,Ron Clark,352,SIMON & SCHUSTER,2012-04-17,19.52,0.48,4.18,1535,20,53,251,513,698,199934,9781451639742,English,Reference
The Times End of the Line : British Railway Closures from 1948 to Beeching,"Julian Holland, Times Books",256,HarperCollins Publishers,2023-02-05,29.73,6.77,4.75,4,0,0,0,1,3,309876,9780008468002,English,Reference
Skills for Effective Counseling - A Faith-Based Integration,"Elisabeth A. Nesbit Sbanotto, Heather Davediu Gingrich, Fred C. Gingrich",486,InterVarsity Press,2016-10-14,34.53,0.97,4.47,73,1,1,8,16,47,184438,9780830828609,English,Reference
The Oxford Illustrated History of the Book,James Raven,480,Oxford University Press,2020-09-01,36.34,0.16,3.71,34,0,2,11,16,5,340471,9780198702986,English,Reference
Angel - Ultimate Villains : The Official Collection Volume 2,Titan Books,176,Titan Books Ltd,2016-07-26,17.42,3.58,2.5,2,0,1,1,0,0,676127,9781782763697,English,Reference
The Worst-Case Scenario Little Book for Survival,"Joshua Piven, David Borgenicht",80,Andrews McMeel Publishing,2006-10-01,5.46,1.54,3.65,48,0,6,19,9,14,276965,9780740761768,English,Reference
Just Enough Greek,Passport Books,160,"NTC Publishing Group,U.S.",1983-05-16,11.78,1.22,3.5,4,0,1,1,1,1,1549835,9780844295053,English,Reference
The Dancer's Foot Book : A Complete Guide to Foot Care,Dr. Terry L. Spilken,152,Princeton Book Company,1990-10-01,18.46,7.64,3.93,14,0,0,5,5,4,785820,9780916622961,English,Reference
"Lollipop Logic : Critical Thinking Activities (Book 2, Grades K-2)","Bonnie L. Risby, Robert Risby II",76,Prufrock Press,2011-06-01,15.80,0.20,4.67,21,0,0,0,7,14,210354,9781593637132,English,Reference
The German Shepherd Dog In Word And Picture,V. Stephanitz,710,Read Books,2009-12-31,52.32,7.88,4.18,17,0,2,2,4,9,872120,9781444655544,English,Reference
"The Chambers Book of Quick Crosswords, Book 1 : 100 mind-expanding general knowledge crossword puzzles",Chambers,240,John Murray Press,2017-11-07,11.81,0.69,5,1,0,0,0,0,1,817003,9781473641228,English,Reference
"The Hand : How Its Use Shapes the Brain, Language, and Human Culture",Frank R. Wilson,416,Random House USA Inc,1999-09-14,15.80,3.20,3.86,195,2,20,46,62,65,126202,9780679740476,English,Reference
Dakota: A Spiritual Geography,Kathleen Norris,256,Houghton Mifflin,2001-04-06,15.48,1.52,3.99,5244,171,267,920,1968,1918,53913,9780618127245,English,Reference
The Notebooks Of Joseph Joubert,Joseph Joubert,184,"The New York Review of Books, Inc",2005-06-30,15.12,2.38,4.31,159,0,3,25,50,81,264657,9781590171486,English,Reference
An Armenian Sketchbook,"Vasily Grossman, Elizabeth Chandler, Robert Chandler, Yury Bit-Yunan",160,"The New York Review of Books, Inc",2013-02-19,15.35,2.65,4.06,934,7,32,192,374,329,131757,9781590176184,English,Reference
Just My Type : A Book About Fonts,Simon Garfield,384,GOTHAM BOOKS,2012-09-04,17.35,1.15,3.92,52636,2110,3869,11140,14292,21225,56593,9781592407460,English,Reference
The Big Red Book of Spanish Idioms,Peter Weibel,400,McGraw-Hill Education - Europe,2004-08-16,16.74,3.57,4.18,22,0,0,5,8,9,268671,9780071433020,English,Reference
A Book of Mediterranean Food,"Elizabeth David, Clarissa Dickson Wright",222,"The New York Review of Books, Inc",2002-05-01,16.72,2.28,4.19,378,6,17,54,124,177,36561,9781590170038,English,Reference
The Extraordinary Book of Useless Information : The Most Fascinating Facts That Don't Really Matter,Don Voorhees,256,Penguin Putnam Inc,2013-09-03,13.89,1.61,3.91,111,1,5,30,42,33,482387,9780399165177,English,Reference
"The Complete Book Of Spirits : A Guide To Their History, Production, And Enjoyment",Anthony Dias Blue,336,HarperCollins Publishers Inc,2004-11-01,25.09,4.41,3.83,87,2,5,21,37,22,454071,9780060542184,English,Reference
The Little Book of Olive Oil Tips,Andrew Langley,112,Absolute Press,2008-11-01,5.27,0.73,4.67,3,0,0,0,1,2,455106,9781904573913,English,Reference
The Silent Language,Edward T. Hall,217,Bantam Doubleday Dell Publishing Group Inc,1990-08-01,14.14,3.86,3.71,723,20,64,201,256,182,149542,9780385055499,English,Reference
The Little Book of Friendship,Lucy Lane,160,Octopus Publishing Group,2017-06-01,7.98,3.02,3.61,31,0,7,6,10,8,26968,9781849538626,English,Reference
"The Shaman's Book of Living and Dying : Tools for Healing Body, Mind, and Spirit","Alberto Villoldo, Anne O'Neill",272,Red Wheel/Weiser,2021-05-14,18.78,1.22,3.8,25,1,3,3,11,7,34541,9781642970272,English,Reference
Irish Whiskey : Ireland'S Best-Known and Most-Loved Whiskeys,"Gary Quinn, Collins Books",224,HarperCollins Publishers,2020-05-01,8.91,0.09,4.5,2,0,0,0,1,1,67307,9780008340667,English,Reference
"The Rodale Book of Composting, Newly Revised and Updated : Simple Methods to Improve Your Soil, Recycle Waste, Grow Healthier Plants, and Create an Earth-Friendly Garden","Grace Gershuny, Deborah, L. Martin",304,Random House USA Inc,2018-06-05,17.52,1.98,4.03,479,9,15,99,184,172,194356,9781635651027,English,Reference
The Times Codeword 8 : 200 Cracking Logic Puzzles,The Times Mind Games,240,HarperCollins Publishers,2017-08-01,9.69,3.81,5,1,0,0,0,0,1,121579,9780008218607,English,Reference
"Classroom-ready Number Talks For Third, Fourth And Fifth Grade Teachers : 1000 Interactive Math Activities that Promote Conceptual Und",Nancy Hughes,304,Ulysses Press,2018-03-29,17.18,0.81,4.18,11,1,0,0,5,5,157972,9781612437279,English,Reference
The Secrets of My Spectrum,Callum Knight,116,Frami Books,2019-12-19,14.77,3.63,4.53,49,0,0,2,19,28,121030,9781916258600,English,Reference
The Geek Dad Book for Aspiring Mad Scientists : The Coolest Experiments and Projects for Science Fairs and Family Fun,Ken Denmead,240,GOTHAM BOOKS,2011-11-01,17.92,0.58,4.17,119,0,3,22,46,48,177306,9781592406883,English,Reference
The GREGG Shorthand Manual Simplified,"John Gregg, Louis Leslie, Charles Zoubek",320,McGraw-Hill Education - Europe,1955-06-22,19.20,2.30,3.96,99,2,5,26,28,38,152532,9780070245488,English,Reference
The Book You Were Born to Write : Everything You Need to (Finally) Get Your Wisdom onto the Page and into the World,Kelly Notaras,296,Hay House Inc,2020-09-15,18.35,0.65,4.33,9,0,1,1,1,6,212609,9781401955625,English,Reference
Commentary on the Gospel of John Books 1-10 : Vol. 80,"Origen, Ronald E. Heine",358,The Catholic University of America Press,2001-08-30,49.46,4.54,4.1,21,1,1,3,6,10,60943,9780813210292,English,Reference
E-books in Libraries : A Practical Guide,"Kate Price, Virginia Havergal",368,Facet Publishing,2011-02-20,80.62,11.98,3.67,3,0,1,0,1,1,727450,9781856045728,English,Reference
Old Possum's Book of Practical Cats : Illustrated by Edward Gorey,T. S. Eliot,64,Faber & Faber,2015-09-07,9.92,3.58,4.07,26401,436,1185,5082,9056,10642,58687,9780571321261,English,Reference
Gardener's Log Book,New York Botanical Garden,240,Random House USA Inc,2018-02-06,15.40,5.60,4.46,13,0,1,1,2,9,245675,9781524759070,English,Reference
The Birthday Book (Dark Blue Cover),N. Bowman,36,Archer House Limited,2007-01-31,14.71,1.69,1,1,1,0,0,0,0,219498,9780955640919,English,Reference
The Only Grant-Writing Book You'll Ever Need (Fifth Edition),"Arlen Fox, Ellen Karsh",448,Basic Books,2019-12-12,25.10,2.40,4.02,110,2,5,19,47,37,289551,9781541617810,English,Reference
Impossible to Ignore: Creating Memorable Content to Influence Decisions,Carmen Simon,288,McGraw-Hill Education,2016-05-16,22.58,2.42,3.83,389,9,31,95,136,118,154416,9781259584138,English,Reference
Railway Day Trips : 160 Classic Train Journeys Around Britain,"Julian Holland, Collins Books",208,HarperCollins Publishers,2017-07-01,18.24,0.26,4.07,15,0,1,3,5,6,376908,9780008223571,English,Reference
Star Trek Picard: The Classic Chronicles,Titan Books,176,Titan Books Ltd,2020-03-31,24.73,2.27,3.33,3,0,0,2,1,0,879421,9781787731875,English,Reference
Oera Linda Book,Cornelis Over de Linden,260,Lulu.com,2015-02-04,25.09,5.11,5,3,0,0,0,0,3,418020,9781326101817,English,Reference
2017 Official Rules of Major League Baseball,Triumph Books,240,Triumph Books (IL),2017-06-01,10.29,3.71,4.33,6,0,0,1,2,3,880375,9781629373539,English,Reference
Just My Type : A Book About Fonts,Simon Garfield,384,GOTHAM BOOKS,2012-09-04,17.35,1.15,3.92,52636,2110,3869,11140,14292,21225,56593,9781592407460,English,Reference
120 Banned Books : Censorship Histories of World Literature,"Nicholas J. Karolides, Margaret Bald, Dawn B. Sova",560,Facts On File Inc,2011-08-01,20.56,0.44,3.77,141,0,11,44,52,34,1112657,9780816082322,English,Reference
The Book of Useless Information,Noel Botham,304,Penguin Putnam Inc,2017-09-13,14.13,1.37,3.7,1489,50,132,441,454,412,430289,9780399532696,English,Reference
Words Fail Me,Patricia T. O'Conner,240,Cengage Learning EMEA,2000-12-28,14.56,1.94,3.96,549,5,15,137,234,158,251262,9780156010870,English,Reference
The Travel Photography Book : Step-by-step Techniques to Capture Breathtaking Travel Photos like the Pros,Scott Kelby,264,ROCKY NOOK,2022-03-08,24.70,6.80,4.45,29,0,0,3,10,16,35147,9781681987835,English,Reference
The Everything Groom Book : A survival guide for men!,Shelly Hagen,272,Adams Media Corporation,2010-03-18,12.91,0.09,3.57,58,1,6,20,21,10,415675,9781440503597,English,Reference
"The Ultimate Dachshund Hound Book : Guide to Caring, Raising, Training, Breeding, Whelping, Feeding, and Loving a Doxie",Patricia O'Grady,116,AuthorHouse,2010-06-17,14.42,2.18,3.75,24,3,1,4,7,9,408828,9781452032528,English,Reference
"More Book Lust : Recommended Reading for Every Mood, Moment, and Reason",Nancy Pearl,304,SASQUATCH BOOKS,2005-04-21,17.57,0.43,3.94,1679,20,79,403,657,520,455228,9781570614354,English,Reference
Old Possum's Book of Practical CATS : Cats Movie Tie-in,"T. S. Eliot, Rebecca Ashdown",128,Faber & Faber,2019-11-12,4.70,5.30,4.07,26309,432,1177,5063,9028,10609,57773,9780571359837,English,Reference
The Art of Adaptation : Turning Fact and Fiction into Film,Linda Seger,238,Henry Holt & Company Inc,2000-09-05,18.62,1.18,3.66,176,2,13,54,81,26,322102,9780805016260,English,Reference
Diane Warner's Complete Book of Wedding Vows : Hundreds of Ways to Say I Do  Revised Edition,Diane Warner,224,Red Wheel/Weiser,2006-01-30,12.46,1.54,3.78,27,1,3,5,10,8,380303,9781564148162,English,Reference
Stone Circles,Hugh Newman,64,Wooden Books,2017-08-31,6.54,0.96,3.58,24,1,2,7,10,4,349802,9781904263951,English,Reference
The Little Book of Chakras : An Introduction to Ancient Wisdom and Spiritual Healing,Elsie Wild,128,Octopus Publishing Group,2021-06-15,7.70,1.30,4.12,33,1,1,4,14,13,11072,9781787836853,English,Reference
The Wit and Wisdom of Abraham Lincoln : A Book of Quotations,"Abraham Lincoln, Bob Blaisdell",96,Dover Publications Inc.,2005-08-26,4.81,0.19,4.16,878,7,25,166,300,380,45536,9780486440972,English,Reference
The Times World Cup Moments,"Richard Whitehead, Henry Winter, Times Books",224,HarperCollins Publishers,2023-01-27,43.77,6.73,5,3,0,0,0,0,3,68934,9780008547844,English,Reference
The Little Book of Beer Tips,Andrew Langley,112,Absolute Press,2007-03-31,5.27,0.73,3.5,4,0,1,1,1,1,27379,9781904573470,English,Reference
"The Little Book of Dialogue for Difficult Subjects : A Practical, Hands-On Guide","Lisa Schirch, David Campt",90,GOOD BOOKS,2007-12-30,6.41,0.59,3.94,78,3,2,14,37,22,183002,9781561485512,English,Reference
"This Book is Worth EURO25,000 : Easy ways to save thousands of euro right now","Karl Deeter, Charlie Weston",272,Gill,2017-09-01,19.39,2.61,2.86,7,0,3,2,2,0,172100,9780717175635,English,Reference
The Penguin Dictionary of Geology,Philip Kearey,336,Penguin Books Ltd,2003-11-25,11.97,0.53,4.16,38,1,1,7,11,18,93158,9780140514940,English,Reference
The Raupo Book Of Maori Proverbs,"A.E. Brougham, A. W. Reed, Timoti Karetu",192,Penguin Group (NZ),2012-07-02,21.92,2.05,4,1,0,0,0,1,0,169329,9780143567912,English,Reference
The Communication Book : 44 Ideas for Better Conversations Every Day,"Mikael Krogerus, Roman Tschäppeler",208,Penguin Books Ltd,2018-04-05,12.15,0.35,3.78,954,10,64,286,358,236,59704,9780241982280,English,Reference
Classic Human Anatomy,V Winslow,304,Watson-Guptill Publications,2008-12-23,38.87,5.13,4.45,473,4,9,46,123,291,36726,9780823024155,English,Reference
This Is Not A Book,Keri Smith,221,Penguin Putnam Inc,2011-01-26,16.08,0.42,4.02,1506,37,93,307,433,636,31658,9780399535215,English,Reference
"Joy of Improv, Book 1","Dave Frank, John Amaral",96,Hal Leonard Corporation,1998-01-01,24.76,3.24,4.17,6,0,1,0,2,3,389301,9780793578771,English,Reference
MOLESKINE POCKET ADDRESS BOOK,,192,Moleskine,2021-06-10,13.23,6.27,4.5,4,0,0,1,0,3,5155,9788883701016,English,Reference
"The Chambers Book of Cryptic Crosswords, Book 1 : 100 entertainingly challenging cryptic crossword puzzles",Chambers,240,John Murray Press,2017-11-07,11.30,1.20,3.5,2,0,0,1,1,0,432951,9781473641204,English,Reference
"Framed Perspective Vol. 2 : Technical Drawing for Shadows, Volume, and Characters",Marcos Mateu-Mestre,132,Design Studio Press,2016-11-30,26.73,3.77,4.71,65,0,0,2,15,48,11393,9781624650321,English,Reference
Pocket Coco Chanel Wisdom : Witty Quotes and Wise Words From a Fashion Icon,Hardie Grant Books,96,Hardie Grant Books (UK),2018-02-06,10.09,1.91,3.67,60,1,7,18,19,15,56242,9781784881399,English,Reference
The Everything Brazilian Portuguese Phrase Book : Learn Basic Brazilian Portuguese Phrases - For Any Situation!,Fernanda Ferreira,288,Adams Media Corporation,2013-01-18,12.49,0.51,3.73,11,1,0,3,4,3,362205,9781440555275,English,Reference
The Complete Book of Solitaire and Patience Games : The Most Comprehensive Book of Its Kind: Over 225 Games,"Albert H. Morehead, Geoffrey Mott-Smith",192,Bantam Doubleday Dell Publishing Group Inc,1996-07-01,8.20,0.80,3.86,50,0,4,13,19,14,77256,9780553262407,English,Reference
"Charms, Amulets, Talismans and Spells",Marian Green,64,Wooden Books,2018-05-01,6.50,1.00,3.57,30,0,1,15,10,4,28014,9781904263890,English,Reference
How to Be Confident : The New Book from the International Number 1 Bestselling Author,James Smith,288,HarperCollins Publishers,2022-09-01,18.24,0.26,3.82,357,8,16,97,146,90,73632,9780008536459,English,Reference
The Times Codeword 6 : 200 Cracking Logic Puzzles,The Times Mind Games,240,HarperCollins Publishers,2015-10-01,9.82,5.18,4.33,3,0,0,1,0,2,67604,9780008137243,English,Reference
