title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Book of Longing,Leonard Cohen,240,Ecco Press,2011-06-24,14.57,2.43,4.01,9634,139,501,1936,3600,3458,58314,9780061125614,English,Entertainment
"Michael Aaron Adult Piano Course, Book 1",Aaron,64,"Warner Bros. Publications Inc.,U.S.",2000-03-01,10.12,2.83,3.7,10,1,1,2,2,4,50724,9780769235967,English,Entertainment
Melodious Double-Stops Complete : Books 1 and 2,Josephine Trott,46,Hal Leonard Corporation,2007-10-21,14.49,1.51,4.36,14,0,0,1,7,6,37820,9781423427094,English,Entertainment
Alfred's Basic Piano Library Theory Book 1A : Universal Edition,"Willard A Palmer, Morton Manus, Amanda Vick Lethco",40,"Alfred Publishing Co Inc.,U.S.",1993-03-01,8.54,0.46,4.31,35,0,1,4,13,17,35120,9780739012611,English,Entertainment
Piano Adventures Performance Book Primer Level : 2nd Edition,"Nancy Faber, Randall Faber",32,FABER PIANO ADVENTURES,1996-01-01,7.40,1.60,3.56,41,9,2,5,7,18,35360,9781616770778,English,Entertainment
Book of Barb : A celebration of Stranger Things' iconic wing woman,"Nadia Bailey, Phil Constantinesco",96,Smith Street Books,2017-08-01,17.35,0.15,3.63,178,3,19,60,54,42,194238,9781925418477,English,Entertainment
Aladdin (Disney Animated Classics) : A deluxe gift book of the classic film - collect them all!,Lily Murray,64,Bonnier Books Ltd,2019-05-02,15.11,2.39,4.43,136,0,1,19,36,80,10617,9781787414655,English,Entertainment
"Accent On Achievement, Book 3 (Bb Trumpet)","Professor John O'Reilly, Mark Williams",40,"Alfred Publishing Co Inc.,U.S.",1999-05-01,8.54,0.46,5,2,0,0,0,0,2,298784,9780739006313,English,Entertainment
"Creative Composition Toolbox, Book 2 : A Step-by-Step Guide for Learning to Compose",Wynn-Anne Rossi,24,"Alfred Publishing Co Inc.,U.S.",2011-06-01,7.07,0.93,5,1,0,0,0,0,1,509792,9780739082379,English,Entertainment
"Accent on Achievement, Book 1 (Electric Bass)","Professor John O'Reilly, Mark Williams",48,"Alfred Publishing Co Inc.,U.S.",2014-08-22,10.85,3.10,3.79,48,4,5,9,9,21,363291,9780739005101,English,Entertainment
Scots Guards Standard Settings Of Pipe Music Vol.1,Hal Leonard Publishing Corporation,290,Novello & Co Ltd,2004-03-01,44.18,9.82,4.8,10,0,0,0,2,8,293155,9780853609537,English,Entertainment
A Charlie Brown Christmas: Book and Tree Kit : With Music!,Charles M Schulz,72,Rp Minis,2021-09-07,12.63,3.37,5,1,0,0,0,0,1,54165,9780762473748,English,Entertainment
Magic and Showmanship : A Handbook for Conjurers,Henning Nelms,352,Dover Publications Inc.,2003-03-28,16.76,0.74,4.22,92,1,1,15,35,40,60125,9780486410876,English,Entertainment
String Basics Book 1 Violin,"Terry Shade, Jeremy Woolstenhulme",50,"Kjos (Neil A.) Music Co ,U.S.",2010-01-11,12.28,0.22,4.38,13,1,0,0,4,8,414740,9780849734830,English,Entertainment
Scots Guards Standard Settings Of Pipe Music Vol.2,Hal Leonard Publishing Corporation,210,Hal Leonard Europe Limited,2004-03-01,41.87,11.13,4.44,9,1,0,0,1,7,379131,9780711986411,English,Entertainment
Hymns and Wedding Music for All Harps,"Sylvia Woods, Hal Leonard Publishing Corporation",96,Hal Leonard Corporation,1987-06-01,22.50,0.50,3.75,4,0,1,0,2,1,198311,9780936661438,English,Entertainment
Picture,"Anjelica Huston, Lillian Ross",240,"The New York Review of Books, Inc",2019-04-30,16.47,1.53,4.05,551,1,16,120,233,181,387796,9781681373157,English,Entertainment
"William S. Burroughs, Throbbing Gristle, Brion Gysin",V Vale,96,Re/Search Publications,2018-10-01,18.17,2.83,4.25,1366,14,31,209,451,661,17624,9781889307190,English,Entertainment
"Klezmer Book, Avrahm Galper Clarinet Series : 42 Klezmer Favorites for Clarinet and B-Flat Instruments",Avrahm Galper,44,"Mel Bay Publications,U.S.",2004-07-09,14.98,1.02,5,1,0,0,0,0,1,611123,9780786659630,English,Entertainment
Jumpin' Jim's Ukulele Masters : Lyle Ritz Solos,Lyle Ritz,64,Hal Leonard Corporation,2008-07-27,21.64,3.36,3.67,9,0,0,5,2,2,383357,9780634046582,English,Entertainment
"Two at One Piano, Book 1",Jon George,16,"Alfred Publishing Co Inc.,U.S.",1995-10-01,6.38,2.57,4.5,4,0,0,1,0,3,654292,9780874871418,English,Entertainment
An English Medieval And Renaissance Songs Book,Noah Greenberg,224,Dover Publications Inc.,2000-09-08,13.29,0.61,4.17,12,0,1,2,3,6,653789,9780486413747,English,Entertainment
"Accent on Achievement, Book 1 (Percussion)","Professor John O'Reilly, Mark Williams",48,"Alfred Publishing Co Inc.,U.S.",2014-08-22,10.52,3.43,3.79,48,4,5,9,9,21,645055,9780739005156,English,Entertainment
"Accent On Achievement, Book 3 (Trombone)","Professor John O'Reilly, Mark Williams",40,"Alfred Publishing Co Inc.,U.S.",1999-05-01,8.87,0.13,5,2,0,0,0,0,2,518905,9780739006337,English,Entertainment
"Basic Classical Guitar Method, Book 1",Scott Tennant,48,"Alfred Publishing Co Inc.,U.S.",2003-01-01,14.43,3.57,3.33,3,1,0,0,1,1,610148,9780739019832,English,Entertainment
"English, Welsh, Scottish And Irish Fiddle Tunes (Book and CD)",Robin Williamson,96,AMSCO MUSIC,1992-01-01,23.86,3.14,4.31,13,0,1,1,4,7,513008,9780825601651,English,Entertainment
Easiest Drum Set Book,James Morton,28,"Mel Bay Publications,U.S.",1990-08-20,10.99,0.01,5,1,0,0,0,0,1,711393,9781562220273,English,Entertainment
Five Graphic Music Analyses,Heinrich Schenker,66,Dover Publications Inc.,2012-05-17,15.59,0.41,4.23,31,0,1,6,9,15,458948,9780486222943,English,Entertainment
"Suzuki Guitar School Guitar Acc., Vol. 1 (Revised)","Frank Longay, William Kossler, Seth Himmelhoch, Louis Brown",28,"Alfred Publishing Co Inc.,U.S.",2011-06-10,8.54,4.41,4.33,15,1,0,0,6,8,520440,9780874873894,English,Entertainment
The Bouzouk Book : A Workshop Guide to Building Irish Bouzoukis and Citterns,Graham McDonald,117,Graham McDonald Stringed Instruments,2012-02-10,23.40,2.60,3.88,8,1,0,0,5,2,720284,9780646436029,English,Entertainment
Raise the Bar Violin Book 3 Grades 6-8,Anna Dryer-Beers,112,Trinity College London Press,2017-01-12,23.54,0.96,5,1,0,0,0,0,1,510710,9780857365392,English,Entertainment
The Music Tree - Part 2A : Student'S Book,"Frances Clark, Louise Goss, Sam Holland",64,"Alfred Publishing Co Inc.,U.S.",2000-05-01,11.74,1.21,4,1,0,0,0,1,0,256728,9780874876871,English,Entertainment
Music Theory Workbook for Guitar: v. 1,Bruce E. Arnold,216,Muse-eek Publishing,2001-04-01,28.84,2.06,3.73,11,0,3,0,5,3,525209,9781890944520,English,Entertainment
Alfred's Basic Piano Library Classic Themes Book 5,Allan Small,32,"Alfred Publishing Co Inc.,U.S.",1990-06-01,8.01,0.99,5,1,0,0,0,0,1,453475,9780739003565,English,Entertainment
Old English Organ Music for Manuals Book 3,C. H. Trevor,24,Oxford University Press,1992-06-01,17.23,0.77,4,1,0,0,0,1,0,458897,9780193758261,English,Entertainment
Great Contemporary Pianists Speak For Themselves,Elyse Mach,474,Dover Publications Inc.,1991-07-02,17.94,1.06,4.4,65,1,0,8,19,37,430640,9780486266954,English,Entertainment
"Alfred's Basic Piano Library Top Hits! Christmas, Bk 1b","E L Lancaster, Morton Manus",24,Alfred Music,1999-09-01,9.35,0.65,4,4,0,0,1,2,1,405488,9780739004005,English,Entertainment
Shirley Jerry Best Seat In The House Drumming In The 70s Bam Bk,"Jerry Shirley, Tim Cohan",321,Rebeats Publications,2022-02-10,23.59,1.11,4.12,67,0,1,12,32,22,441943,9781888408133,English,Entertainment
Raise the Bar Violin Book 3 Grades 6-8,Anna Dryer-Beers,112,Trinity College London Press,2017-01-12,23.54,0.96,5,1,0,0,0,0,1,510710,9780857365392,English,Entertainment
The Young Pianist's Repertoire Book 2,"Marion Harewood, Fanny Waterman",48,Faber Music Ltd,1973-01-01,11.38,1.62,5,2,0,0,0,0,2,562610,9780571503667,English,Entertainment
Piano Progress Book 2,"Marion Harewood, Fanny Waterman",32,Faber Music Ltd,1985-06-21,10.14,1.86,5,1,0,0,0,0,1,654387,9780571508617,English,Entertainment
"Strictly Strings, Book 3","Jacquelyn Dillon, James Kjelland",40,"Alfred Publishing Co Inc.,U.S.",1996-08-01,8.47,0.53,4,1,0,0,0,1,0,596303,9780739020524,English,Entertainment
"Suzuki Guitar School Guitar Acc., Vol. 1 (Revised)","Frank Longay, William Kossler, Seth Himmelhoch, Louis Brown",28,"Alfred Publishing Co Inc.,U.S.",2011-06-10,8.54,4.41,4.33,15,1,0,0,6,8,520440,9780874873894,English,Entertainment
The Marriage Of Figaro (Book And CDs) : The Complete Opera on Two CDs,Wolfgang Amadeus Mozart,144,Black Dog & Leventhal Publishers Inc,2011-01-01,15.19,5.81,4.13,15,0,0,4,5,6,602876,9781579125127,English,Entertainment
Star Trek Cats Twin Pins,Jenny Parks,2,Chronicle Books,2017-09-29,9.82,7.68,5,3,0,0,0,0,3,407383,9781452164540,English,Entertainment
Star Trek Discovery: The Book of Grudge : Book's Cat from Star Trek Discovery,Robb Pearlman,96,Eaglemoss Publications Ltd,2022-01-04,16.98,0.52,4.5,44,0,1,6,7,30,544762,9781801260473,English,Entertainment
Recorder From The Beginning : Pupil'S Book 3 & CD,John Pitts,48,Hal Leonard Europe Limited,2005-08-01,11.18,3.82,5,3,0,0,0,0,3,237677,9781844495207,English,Entertainment
Bruce Montgomery/Edmund Crispin: A Life in Music and Books,David Whittle,328,Taylor & Francis Ltd,2007-05-28,137.69,6.81,4,2,0,0,1,0,1,1426022,9780754634430,English,Entertainment
"Guitar Works of Agustin Barrios Mangore, Vol. IV","Agustin Barrios Mangore, Richard Stover",64,"Warner Bros. Publications Inc.,U.S.",2018-03-23,12.85,7.10,5,2,0,0,0,0,2,753369,9780769212920,English,Entertainment
Disney Frozen Postcard Box,Disney,100,CHRONICLE BOOKS,2019-10-15,22.75,1.75,5,1,0,0,0,0,1,446782,9781452176871,English,Entertainment
The Bouzouk Book : A Workshop Guide to Building Irish Bouzoukis and Citterns,Graham McDonald,117,Graham McDonald Stringed Instruments,2012-02-10,23.40,2.60,3.88,8,1,0,0,5,2,720284,9780646436029,English,Entertainment
"Alfred's Basic Adult Piano Course -- Popular Hits, Bk 1",Tom Gerou,40,ALFRED MUSIC,2018-03-01,9.88,1.12,4,1,0,0,0,1,0,448990,9781470627331,English,Entertainment
"Alfred's Basic Adult Piano Course -- Popular Hits, Bk 1",Tom Gerou,40,ALFRED MUSIC,2018-03-01,9.88,1.12,4,1,0,0,0,1,0,448990,9781470627331,English,Entertainment
The Compleat Works of Wllm Shkspr (Abridged),William Shakespeare,146,Hal Leonard Corporation,2000-04-01,14.35,0.60,4.47,8651,123,140,775,2159,5454,470079,9781557831576,English,Entertainment
Progress in Flute Playing Op.33 Book 2,"Ernesto Kohler, Edward Blakeman",20,CHESTER MUSIC,1992-01-01,11.81,3.19,5,1,0,0,0,0,1,588677,9780711923669,English,Entertainment
Max/MSP/Jitter for Music : A Practical Guide to Developing Interactive Music Systems for Education and More,V. J. Manzo,360,Oxford University Press Inc,2011-12-22,51.66,5.34,4.03,59,1,2,11,25,20,644869,9780199777686,English,Entertainment
"Blood Brothers: A Musical - Book, Music and Lyrics",Willy Russell,84,Samuel French Ltd,2011-01-12,14.72,5.98,3.83,4919,94,379,1229,1786,1431,550641,9780573080647,English,Entertainment
Yada Yada Yada: The Little Guide to Seinfeld : The book about the show about nothing,Orange Hippo!,192,Welbeck Publishing Group,2020-10-13,9.57,0.43,3.3,10,0,2,4,3,1,14394,9781911610595,English,Entertainment
Picture,"Anjelica Huston, Lillian Ross",240,"The New York Review of Books, Inc",2019-04-30,16.47,1.53,4.05,551,1,16,120,233,181,387796,9781681373157,English,Entertainment
Mozart's Don Giovanni,Wolfgang Amadeus Mozart,121,Dover Publications Inc.,1985-10-01,6.98,0.02,3.92,420,7,34,94,136,149,410220,9780486249445,English,Entertainment
Self-working Number Magic,Karl Fulves,145,Dover Publications Inc.,1984-05-01,9.42,0.08,4.14,14,0,0,2,8,4,411177,9780486243917,English,Entertainment
Stand-Up Comedy : The Book,Judy Carter,240,Bantam Doubleday Dell Publishing Group Inc,1989-08-05,17.02,1.98,3.9,261,6,19,55,97,84,256171,9780440502432,English,Entertainment
Justice League: Official Collector's Edition Book,Titan,98,Titan Books Ltd,2017-11-28,20.00,1.00,3.58,12,1,1,1,8,1,545608,9781785863271,English,Entertainment
"Blood Brothers: A Musical - Book, Music and Lyrics",Willy Russell,84,Samuel French Ltd,2011-01-12,14.72,5.98,3.83,4919,94,379,1229,1786,1431,550641,9780573080647,English,Entertainment
101 More Dance Games for Children : New Fun and Creativity with Movement,Paul Rooyackers,176,"Hunter House Inc.,U.S.",2005-04-07,18.41,0.59,4.29,7,0,0,1,3,3,419590,9780897933834,English,Entertainment
Beyond the Books : Teaching with Freddie the Frog,Sharon Burch,56,Hal Leonard Corporation,2011-07-01,23.48,2.52,4.5,4,0,0,1,0,3,1704488,9781458403582,English,Entertainment
Doctor Strange and Philosophy - The Other Book of Forbidden Knowledge,W Irwin,240,John Wiley and Sons Ltd,2018-05-29,14.23,4.77,4.29,34,0,0,4,16,14,501808,9781119437949,English,Entertainment
Beautifully Made! : Celebrating Womanhood (Book 2),Julie   Hiramine,72,GENERATIONS OF VIRTUE,2003-05-25,5.79,2.21,4.38,8,0,0,1,3,4,63446,9780976614319,English,Entertainment
"Piano for Busy Teens, Book A : 13 Pieces with Study Guides to Maximize Limited Practice Time","Melody Bober, Gayle Kowalchyk, E L Lancaster",48,"Alfred Publishing Co Inc.,U.S.",2010-06-01,11.11,0.89,4.33,3,0,0,1,0,2,640402,9780739071236,English,Entertainment
The Little Book of Marilyn : Inspiration from the Goddess of Glam,Michelle Morgan,224,"Running Press,U.S.",2019-07-25,14.88,1.12,4.03,30,1,2,4,11,12,624399,9780762466542,English,Entertainment
"Creative Composition Toolbox, Book 3 : A Step-by-Step Guide for Learning to Compose",Wynn-Anne Rossi,24,"Alfred Publishing Co Inc.,U.S.",2011-06-01,7.07,0.93,5,1,0,0,0,0,1,585640,9780739082386,English,Entertainment
Stand-Up Comedy : The Book,Judy Carter,240,Bantam Doubleday Dell Publishing Group Inc,1989-08-05,17.02,1.98,3.9,261,6,19,55,97,84,256171,9780440502432,English,Entertainment
Alfred's Basic Piano Library Classic Themes Book 3,Allan Small,32,"Alfred Publishing Co Inc.,U.S.",1991-01-01,7.94,0.36,4.67,3,0,0,0,1,2,476642,9780739016497,English,Entertainment
"Guitar Works of Agustin Barrios Mangore, Vol. I","Agustin Barrios Mangore, Richard Stover",32,"Warner Bros. Publications Inc.,U.S.",1985-03-01,11.20,5.75,5,2,0,0,0,0,2,578556,9780769209715,English,Entertainment
Cello Sight-Reading Book 2,Doreen Smith,24,Oxford University Press,2004-08-19,13.81,2.69,2,1,0,1,0,0,0,594005,9780193850057,English,Entertainment
"Klezmer Book, Avrahm Galper Clarinet Series : 42 Klezmer Favorites for Clarinet and B-Flat Instruments",Avrahm Galper,44,"Mel Bay Publications,U.S.",2004-07-09,14.98,1.02,5,1,0,0,0,0,1,611123,9780786659630,English,Entertainment
Alfred's Essentials of Music Theory : Book 1,"Surmani, Hanus",40,"Alfred Publishing Co Inc.,U.S.",1998-01-01,9.13,0.37,3.29,31,5,4,8,5,9,259172,9780882848945,English,Entertainment
Nine Inch Nails : Bobcat Books Presents the Story of,Tommy Udo,268,Omnibus Press,2008-03-01,19.02,1.58,3,86,6,19,37,17,7,686335,9780825673481,English,Entertainment
The Little Black Book of Classic Songs for Ukulele,,192,Hal Leonard Europe Limited,2013-03-12,15.12,2.38,4,4,0,1,0,1,2,578206,9781783050925,English,Entertainment
Groucho Marx and Other Short Stories and Tall Tales : Selected Writings of Groucho MarxTHAn,Robert S. Bader,310,Hal Leonard Corporation,2011-11-15,20.42,0.18,3.65,166,4,11,61,53,37,531255,9781557837912,English,Entertainment
Star Trek Cats Twin Pins,Jenny Parks,2,Chronicle Books,2017-09-29,9.82,7.68,5,3,0,0,0,0,3,407383,9781452164540,English,Entertainment
Piano Progress Book 2,"Marion Harewood, Fanny Waterman",32,Faber Music Ltd,1985-06-21,10.14,1.86,5,1,0,0,0,0,1,654387,9780571508617,English,Entertainment
"Accent On Achievement, Book 2 (Tenor Saxophone)","Professor John O'Reilly, Mark Williams",48,"Alfred Publishing Co Inc.,U.S.",1998-07-01,10.52,0.48,4,16,1,2,1,4,8,640569,9780739004623,English,Entertainment
"Accent On Achievement, Book 2 (Baritone BC)","Professor John O'Reilly, Mark Williams",48,"Alfred Publishing Co Inc.,U.S.",1998-05-01,10.52,0.48,4,16,1,2,1,4,8,574984,9780739004647,English,Entertainment
"Folk Songs for Solo Singers, Vol. 2",Jay Althouse,64,"Alfred Publishing Co Inc.,U.S.",1996-08-30,19.56,8.94,4,2,0,0,0,2,0,531487,9780739000236,English,Entertainment
The Little Book Of Music Theory And Musical Terms,,128,Hal Leonard Europe Limited,2003-05-15,7.30,0.20,4,2,0,0,0,2,0,555867,9781844490196,English,Entertainment
The Chosen Book Three : 40 Days with Jesus,"Amanda Jenkins, Dallas Jenkins, Kristen Hendricks",176,BroadStreet Publishing,2022-09-06,15.43,2.07,4.91,22,0,0,0,2,20,43371,9781424563883,English,Entertainment
Disney Tangled Tiny Book,Insight Editions,192,Insight Editions,2022-06-14,8.31,3.19,4.43,7,0,0,2,0,5,577682,9781647226329,English,Entertainment
Beautifully Made! : Celebrating Womanhood (Book 2),Julie   Hiramine,72,GENERATIONS OF VIRTUE,2003-05-25,5.79,2.21,4.38,8,0,0,1,3,4,63446,9780976614319,English,Entertainment
Vol. 4 - Jazz Ballads,Hal Leonard Corp,72,Hal Leonard Corporation,2023-03-04,17.79,2.21,4.25,8,0,0,1,4,3,584144,9780634044069,English,Entertainment
Alfreds Basic Piano Library Repertoire Book 5,"Willard A Palmer, Morton Manus, Amanda Vick Lethco",32,"Alfred Publishing Co Inc.,U.S.",1991-07-01,8.07,0.93,5,2,0,0,0,0,2,481281,9780739013823,English,Entertainment
Premier Piano Course : Technique Book 1b,"Dennis Alexander, Gayle Kowalchyk, E L Lancaster, Victoria McArthur, Martha Mier",32,"Alfred Publishing Co Inc.,U.S.",2009-07-01,8.21,0.79,1,1,1,0,0,0,0,190021,9780739045442,English,Entertainment
The Little Book of Dog Tricks : Easy tricks that will give your pet the spotlight they deserve,Julie Tottman,128,Orion Publishing Co,2018-11-15,6.42,2.58,4.6,5,0,0,0,2,3,538985,9781841883175,English,Entertainment
Flamenco Guitar Method Vol. 2 : For Teaching and Private Study,Gerhard Graf-martinez,136,Schott Musik International GmbH & Co KG,2005-06-13,40.02,0.98,4.17,6,0,0,2,1,3,518584,9783795757694,English,Entertainment
String Basics Book 1 Cello,"Terry Shade, Jeremy Woolstenhulme",50,"Kjos (Neil A.) Music Co ,U.S.",2010-01-11,12.22,0.28,4.2,5,1,0,0,0,4,530278,9780849734854,English,Entertainment
Flamenco Guitar Method Vol. 2 : For Teaching and Private Study,Gerhard Graf-martinez,136,Schott Musik International GmbH & Co KG,2005-06-13,40.02,0.98,4.17,6,0,0,2,1,3,518584,9783795757694,English,Entertainment
The Oxford Nursery Song Book,"Percy Buck, Jean Gilbert",80,Oxford University Press,1984-05-31,19.42,1.68,4.5,2,0,0,0,1,1,551883,9780193301931,English,Entertainment
The Book of Six Strings (2nd Edition),"Philip Toshio Sudo, Tobias Hurwitz",128,"Alfred Publishing Co Inc.,U.S.",2013-12-01,19.79,9.16,4.02,2313,39,134,480,749,911,54160,9780739098608,English,Entertainment
The Legend Of Korra: The Art Of The Animated Series--book One: Air Deluxe Edition (second Edition),"Michael Dante DiMartino, Bryan Konietzko",152,"Dark Horse Comics,U.S.",2021-03-11,86.93,7.07,4.56,1931,22,41,139,366,1363,294764,9781506721903,English,Entertainment
The Big Book of Jazz Guitar Improvisation,Mark Dziuba,144,"Alfred Publishing Co Inc.,U.S.",2003-04-30,22.43,3.57,5,1,0,0,0,0,1,500893,9780739031728,English,Entertainment
Tenement Kid : Rough Trade Book of the Year,Bobby Gillespie,432,Orion Publishing Co,2022-10-18,11.58,0.92,4.05,537,1,16,103,253,164,42453,9781474622080,English,Entertainment
Suzuki Viola School Vol 6,William Preucil,36,"Alfred Publishing Co Inc.,U.S.",2018-02-06,15.14,12.81,5,4,0,0,0,0,4,531855,9781470630317,English,Entertainment
The Fifth Hammer - Pythagoras and the Disharmony of the World,Daniel Heller-roazen,192,Zone Books,2011-10-07,29.79,0.20,3.73,30,0,2,10,12,6,421960,9781935408161,English,Entertainment
"Little Mozarts Go to Church, Sacred Bk 1 & 2 : 10 Favorite Hymns, Spirituals and Sunday School Songs","Christine H Barden, Gayle Kowalchyk, E L Lancaster",24,"Alfred Publishing Co Inc.,U.S.",2008-12-01,7.54,1.46,4.67,3,0,0,0,1,2,368250,9780739056899,English,Entertainment
The Blues Guitar Looper Pedal Book : How to Use Your Looper Pedal and Play the Blues,Brent C Robitaille,120,Kalymi Music,2018-02-07,15.60,2.40,5,4,0,0,0,0,4,504774,9781775193715,English,Entertainment
The Complete Piano Player : Book 4,Kenneth Baker,48,Hal Leonard Europe Limited,2000-01-01,13.85,0.15,4,1,0,0,0,1,0,190146,9780711904347,English,Entertainment
Save the Cat!(r) Writes for TV : The Last Book on Creating Binge-Worthy Content You'll Ever Need,Jamie Nash,254,Save the Cat Press,2021-03-30,24.50,3.00,4.38,222,0,6,24,71,121,49949,9780984157693,English,Entertainment
"Folk Songs for Solo Singers, Vol. 2",Jay Althouse,64,"Alfred Publishing Co Inc.,U.S.",1996-08-30,19.76,7.23,4,2,0,0,0,2,0,52164,9780739002445,English,Entertainment
In the Heights : The Complete Book and Lyrics of the Broadway Musical,Quiara Alegria Hudes,184,Hal Leonard Corporation,2013-06-01,15.31,2.19,4.45,765,3,12,82,207,461,161334,9781476874647,English,Entertainment
"Encounter with the Self : Jungian Commentary on William Blake's ""Illustrations of the Book of Job""",Edward F Edinger,80,Inner City Books,1986-04-01,13.47,6.53,4.11,108,2,7,15,37,47,48749,9780919123212,English,Entertainment
"Book of Common Prayer, Enlarged Edition, Black French Morocco Leather, CP423",,704,Cambridge University Press,2006-08-01,68.37,1.66,4.44,2202,32,58,230,470,1412,358969,9780521691178,English,Entertainment
My Booky Wook,Russell Brand,416,Hodder & Stoughton,2008-08-11,11.65,2.35,3.44,24051,1280,2907,7862,7854,4148,64351,9780340936177,English,Entertainment
Disney Frozen Tiny Book,Brooke Vitale,192,Insight Editions,2022-04-12,7.65,4.35,5,1,0,0,0,0,1,436180,9781647225711,English,Entertainment
My Trio Book-Suzuki Violin Vol.s 1-2 Violin 2 : Arranged for Three Violins,Kerstin Wartberg,32,"Alfred Publishing Co Inc.,U.S.",2003-02-01,9.20,4.75,4.33,3,0,0,1,0,2,39351,9781589511972,English,Entertainment
V for Vendetta as Cultural Pastiche : A Critical Study of the Graphic Novel and Film,James R. Keller,247,McFarland & Co  Inc,2008-04-30,36.34,6.86,3.69,16,0,3,4,4,5,52613,9780786434671,English,Entertainment
Going Off Alarming : The Autobiography: Vol 2,Danny Baker,288,Orion Publishing Co,2016-01-05,10.87,0.63,4.27,1319,6,21,194,482,616,138086,9781780226088,English,Entertainment
The Best of Erik Satie Vol. 1 : En Vingt-Cinq Morceaux Pour Piano,Erik Satie,80,Hal Leonard Corporation,2005-12-01,19.21,1.12,5,4,0,0,0,0,4,351088,9781423403838,English,Entertainment
"Sittin' In with the Big Band, Vol. 2 : Drums",Alfred Music,32,"Alfred Publishing Co Inc.,U.S.",2008-10-01,12.85,3.15,4.4,5,0,0,0,3,2,383605,9780739057063,English,Entertainment
Star Wars: The Jedi Mind : Secrets From the Force for Balance and Peace,"Amy Ratcliffe, Christina Chung",80,Chronicle Books,2020-11-10,13.67,0.83,4.33,143,1,0,22,48,72,233593,9781797205939,English,Entertainment
The Art of Adaptation : Turning Fact and Fiction into Film,Linda Seger,238,Henry Holt & Company Inc,2000-09-05,18.62,1.18,3.66,176,2,13,54,81,26,322102,9780805016260,English,Entertainment
Folksongs & Ballads Popular In Ireland Vol. 1,John Loesburg,67,Ossian Publications Ltd,2005-06-01,8.33,0.67,4.5,8,0,0,0,4,4,48643,9780946005000,English,Entertainment
American Cinematographer Manual Vol. II,Asc Michael Goi,578,Independent Publisher,2013-03-15,52.27,50.33,5,2,0,0,0,0,2,407605,9781467568326,English,Entertainment
The UnReel Drum Book,"Vinnie Colaiuta, Marc Atkinson",144,"Warner Bros. Publications Inc.,U.S.",2003-12-01,35.33,3.17,4.38,8,1,0,0,1,6,503401,9780757917417,English,Entertainment
Rey and Pals,Jeffrey Brown,64,CHRONICLE BOOKS,2019-08-20,14.80,1.20,4.15,265,1,12,46,93,113,293307,9781452180434,English,Entertainment
"Ultimate Guitar Play-Along Led Zeppelin, Vol 2 : Authentic Guitar Tab, Book & Online Audio/Software",Led Zeppelin,104,ALFRED MUSIC,2010-09-01,18.51,9.44,4.7,10,0,0,1,1,8,383603,9780739059470,English,Entertainment
The Complete 5-String Banjo Player (Book/CD),Tony Trischka,255,AMSCO MUSIC,2007-10-01,32.61,4.39,4,15,1,0,2,7,5,351824,9780825603556,English,Entertainment
"John W. Schaum Piano Course, E : The Violet Book",Alfred Music,48,"Warner Bros. Publications Inc.,U.S.",2016-01-01,8.87,2.08,4.75,8,0,0,0,2,6,152906,9780769236049,English,Entertainment
The Clarinet and Clarinet Playing,David Pino,306,Dover Publications Inc.,1998-06-17,16.18,0.82,4.11,76,1,2,11,36,26,294886,9780486402703,English,Entertainment
Just Imagine! Book 2,Martha Mier,16,"Alfred Publishing Co Inc.,U.S.",1994-07-01,8.87,2.08,3.33,3,0,1,1,0,1,388779,9780739006795,English,Entertainment
Music For Little Mozarts : Music Recital Book 1,"Christine H Barden, Gayle Kowalchyk, E L Lancaster",24,"Alfred Publishing Co Inc.,U.S.",2001-10-01,7.87,1.13,4,1,0,0,0,1,0,132939,9780739012550,English,Entertainment
Star Wars: A Vader Family Sithmas,Jeffrey Brown,64,CHRONICLE BOOKS,2021-10-14,13.29,2.71,4.27,123,0,2,16,52,53,201750,9781797207735,English,Entertainment
The Tin Whistle Book,Tom Maguire,40,Ossian Publications Ltd,2005-06-01,5.72,3.28,3.83,6,0,0,2,3,1,454852,9780946005253,English,Entertainment
The Complete Keyboard Player : Book 1,,48,Hal Leonard Europe Limited,2003-07-08,12.10,0.40,3.62,16,2,1,5,1,7,170902,9780711980778,English,Entertainment
"Alfred's Basic Piano Library Popular Hits, Bk 2",Tom Gerou,24,ALFRED MUSIC,2015-07-01,9.35,0.65,4,1,0,0,0,1,0,348071,9781470627379,English,Entertainment
Six Sonatas For Flute And Keyboard Book Two : Nos. 4-6,Johann Sebastian Bach,30,CHESTER MUSIC,1992-01-01,13.39,2.61,5,2,0,0,0,0,2,459620,9780711919303,English,Entertainment
The Jazz Saxophone Book,Tim Armacost,262,"Sher Music Co ,U.S.",2022-06-07,35.40,1.10,5,1,0,0,0,0,1,493303,9780991077380,English,Entertainment
"The Anarchy of the Imagination : Interviews, Essays, Notes","Rainer Werner Fassbinder, Michael Toeteberg, Leo Lensing",280,Johns Hopkins University Press,1992-11-26,27.40,12.20,4.29,172,1,3,21,67,80,363813,9780801843693,English,Entertainment
