title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
"Comic Books and the Cold War, 1946-1962 : Essays on Graphic Treatment of Communism, the Code and Social Concerns","Chris York, Rafe York",232,McFarland & Co  Inc,2012-02-08,36.27,5.13,3.08,12,0,3,7,0,2,1540435,9780786449811,English,"Poetry, Drama"
"The Infernal Library : On Dictators, the Books They Wrote, and Other Catastrophes of Literacy",Daniel Kalder,400,Picador Paper,2019-04-02,15.64,9.36,3.65,347,9,30,100,144,64,599370,9781250181602,English,"Poetry, Drama"
"Eudemian Ethics Books I, II, and VIII","Aristotle, Michael Woods",224,Oxford University Press,1992-12-31,51.43,14.97,3.75,8,0,0,3,4,1,1407986,9780198240204,English,"Poetry, Drama"
Dad's Maybe Book,Tim O'Brien,400,HarperCollins Publishers,2020-09-03,12.46,0.04,3.96,687,7,39,156,256,229,829339,9780008372491,English,"Poetry, Drama"
Therese Desqueyroux,"Francois Mauriac, Raymond N. MacKenzie",156,Rowman & Littlefield,2005-03-30,20.78,7.12,3.69,3884,122,337,1092,1406,927,452187,9780742548657,English,"Poetry, Drama"
The Forward Book of Poetry 2015,"Various Poets, Jeremy  Paxman",144,Faber & Faber,2014-09-30,10.90,0.50,3.61,74,1,6,23,35,9,666048,9780571315246,English,"Poetry, Drama"
Abraham Lincoln: Speeches and Writings Vol. 2 1859-1865 (LOA #46),Abraham Lincoln,800,The Library of America,1989-10-01,34.91,2.59,4.42,716,12,15,80,162,447,484429,9780940450639,English,"Poetry, Drama"
The Need for Words : Voice  and the Text,Patsy Rodenburg,272,Bloomsbury Publishing PLC,2018-02-22,28.80,0.70,4.27,30,1,0,4,10,15,564362,9781474273558,English,"Poetry, Drama"
The Book of Dhaka : A City in Short Fiction,"Anwara Syed Haq, Moinul Ahsan Saber, Syed Manzoorul Islam, Parvez Hossain, Rashida Sultana, Salma Bani, Shaheen Akhtar, Pushpita Alam, Arunava Sinha",224,Comma Press,2016-10-27,10.35,2.15,3.52,33,0,4,12,13,4,753489,9781905583805,English,"Poetry, Drama"
The Book of the People : How to Read the Bible,A. N. Wilson,256,Atlantic Books,2015-05-07,13.71,2.29,3.62,138,7,12,38,50,31,809030,9781848879607,English,"Poetry, Drama"
"Le Pastiche Tintin, 111 'Lost' Tintins, Vol. 1 : Les Non-Aventures de Tintin",John Charles Stringer,178,John C. Stringer,2019-12-01,34.43,9.07,4,6,0,0,2,2,2,429298,9780473467296,English,"Poetry, Drama"
Feel Your Way Through : A Book of Poetry,Kelsea Ballerini,160,Random House USA Inc,2021-11-16,18.68,7.32,4.21,1611,18,47,270,527,749,260556,9780593497081,English,"Poetry, Drama"
The Penguin Book of American Short Stories,James Cochrane,432,Penguin Books Ltd,2011-10-12,15.25,0.75,3.66,160,4,11,49,67,29,636699,9780241952849,English,"Poetry, Drama"
David Foster Wallace's Balancing Books : Fictions of Value,Jeffrey Severs,328,Columbia University Press,2017-01-24,21.64,16.96,3.44,9,2,0,1,4,2,1642774,9780231179447,English,"Poetry, Drama"
King Arthur and his Knights : Selected Tales,"Thomas Malory, Eugène Vinaver",253,Oxford University Press Inc,1975-07-03,19.49,1.51,4.11,14713,118,464,3004,5163,5964,634763,9780195019056,English,"Poetry, Drama"
The Conde Nast Traveler Book of Unforgettable Journeys: Volume II : Great Writers on Great Places,"Various, Klara Glowczewska",448,Penguin Putnam Inc,2014-10-10,17.76,0.24,3.53,96,1,10,36,35,14,558899,9780143121473,English,"Poetry, Drama"
"Aristotle: Politics, Books V and VI","Aristotle, David Keyt",284,Oxford University Press,1999-04-08,52.70,11.60,4.25,4,0,0,1,1,2,1648654,9780198235361,English,"Poetry, Drama"
The Oxford Book of Latin American Short Stories,Roberto Gonzalez Echevarria,496,Oxford University Press Inc,1999-09-02,21.21,1.79,3.77,464,9,38,127,167,123,634875,9780195130850,English,"Poetry, Drama"
"Joan Didion: The 1960s & 70s (loa #325) : Run, River / Slouching Towards Bethlehem / Play It As It Lay A Book of Common Prayer / The White Album","Joan Didion, David L. Ulin",950,The Library of America,2019-11-12,36.41,4.59,4.21,62,1,2,6,27,26,139247,9781598536454,English,"Poetry, Drama"
"On Reading : Bookshop Memories, Good Bad Books, Nonsense Poetry, Books vs. Cigarettes and Confessions of a Book Reviewer",George Orwell,64,Renard Press Ltd,2022-11-15,5.82,0.68,5,1,0,0,0,0,1,1299214,9781913724986,English,"Poetry, Drama"
Here is the Beehive : Shortlisted for Popular Fiction Book of the Year in the AN Post Irish Book Awards,Sarah Crossan,288,Bloomsbury Publishing PLC,2021-07-08,6.41,5.09,3.6,5993,223,568,1797,2190,1215,58094,9781526619525,English,"Poetry, Drama"
The Little Book of Scottish Rain,"Ron Butlin, Tim Kirby",96,Birlinn General,2018-11-06,5.35,1.15,3.95,21,0,0,5,12,4,1369887,9781780275574,English,"Poetry, Drama"
"Letters of Old Age (Rerum Senilium Libri) Volume 2, Books X-XVIII","Francesco Petrarch, Aldo S Bernardo, Saul Levin",368,Italica Press,2010-02-25,31.19,6.61,4,5,0,0,1,3,1,1364282,9781599100050,English,"Poetry, Drama"
The Times Style Guide : A Practical Guide to English Usage,"Ian Brunskill, Times Books",272,HarperCollins Publishers,2022-05-12,13.97,2.03,4,1,0,0,0,1,0,698093,9780008412883,English,"Poetry, Drama"
Walking,Henry David Thoreau,96,HarperCollins Publishers Inc,2014-05-16,8.73,2.27,3.79,8177,145,641,2302,2819,2270,509827,9780062511133,English,"Poetry, Drama"
Love by Night : A Book of Poetry,Sk Williams,192,Andrews McMeel Publishing,2021-04-01,14.49,1.01,3.9,1010,28,58,250,325,349,308557,9781524861193,English,"Poetry, Drama"
This is the Canon : Decolonize Your Bookshelves in 50 Books,"Joan Anim-Addo, Deirdre Osborne, Kadija Sesay George",352,Quercus Publishing,2022-02-22,18.56,2.44,4.05,59,1,1,9,31,17,709190,9781529414592,English,"Poetry, Drama"
"The Masnavi of Rumi, Book One : A New English Translation with Explanatory Notes","Jalaloddin Rumi, Alan Williams",600,Bloomsbury Publishing PLC,2020-02-20,60.39,2.11,4.42,1179,20,31,116,280,732,728219,9781788311458,English,"Poetry, Drama"
The Brain Book : Know Your Own Mind and How to Use it,Peter Russell,286,Taylor & Francis Ltd,2010-05-03,41.89,5.61,3.94,51,1,1,12,23,14,861166,9780415034555,English,"Poetry, Drama"
The Book of Venice : A City in Short Fiction,"Elisabetta Baldisserotto, Gianfranco Bettin, Annalisa Bruni, Michele Catozzi, Cristiano Dorigo, Roberto Ferrucci, Ginevra Lamberti, Samantha Lenarda, Marilia Mazzeo, Orsola Casagrande",192,Comma Press,2021-12-08,10.35,2.65,3.8,20,0,0,9,6,5,725622,9781910974094,English,"Poetry, Drama"
Voices and Books in the English Renaissance : A New History of Reading,Jennifer C. Richardson,348,Oxford University Press,2019-12-24,82.41,9.59,4,1,0,0,0,1,0,1502192,9780198809067,English,"Poetry, Drama"
A Hitch in Time : Writings from the London Review of Books,Christopher Hitchens,400,Atlantic Books,2022-11-03,13.97,2.03,4.03,34,0,3,3,18,10,9946,9781838956028,English,"Poetry, Drama"
Indian Nocturne,"Antonio Tabucchi, Tim Parks",88,New Directions Publishing Corporation,1989-07-12,11.42,3.58,3.73,2838,34,223,811,1164,606,439972,9780811210805,English,"Poetry, Drama"
Anglo-Saxon Books and Their Readers : Essays in Celebration of Helmut Gneuss's Handlist of Anglo-Saxon Manuscripts,"Thomas N. Hall, Donald Scragg",198,Medieval Institute Publications,2008-07-31,15.01,14.29,4.5,2,0,0,0,1,1,1578269,9781580441377,English,"Poetry, Drama"
Children's Books in Children's Hands : A Brief Introduction to Their Literature,"Charles Temple, Miriam Martinez, Junko Yokota",416,Pearson Education (US),2018-08-26,86.20,5.30,4.15,104,1,4,15,42,42,1406912,9780134798684,English,"Poetry, Drama"
Norman Mailer: Four Books Of The 1960s (loa #305) : An American Dream / Why Are We in Vietnam? / The Armies of the Night / Miami and the Siege of Chicago,"Norman Mailer, J. Michael Lennon",950,The Library of America,2018-03-13,41.73,6.27,3.6,5,0,0,2,3,0,1282427,9781598535587,English,"Poetry, Drama"
"Essay on the Development of Christian Doctrine, An","John Henry Cardinal Newman, Ian Ker",480,University of Notre Dame Press,1994-03-02,29.04,0.95,4.44,433,2,11,42,117,261,481932,9780268009212,English,"Poetry, Drama"
Visions of Science : Books and readers at the dawn of the Victorian age,James A. Secord,320,Oxford University Press,2014-08-08,22.42,1.58,3.65,23,0,1,9,10,3,653181,9780199675265,English,"Poetry, Drama"
Far Away,Caryl Churchill,64,"Theatre Communications Group Inc.,U.S.",2001-07-01,9.95,4.04,3.65,1321,46,142,351,474,308,454160,9781559361996,English,"Poetry, Drama"
The Storyteller Essays,Walter Benjamin,136,"The New York Review of Books, Inc",2019-07-23,12.90,4.10,3.67,411,10,33,134,141,93,317199,9781681370583,English,"Poetry, Drama"
100 Books for Girls to Grow on : An Inspiring Approach to Reading,Shireen Dodson,256,HarperCollins Publishers Inc,1998-09-01,17.50,2.50,3.98,50,0,4,13,13,20,1408906,9780060957186,English,"Poetry, Drama"
Beginning Drama 4-11,"Joe Winston, Miles Tandy",134,David Fulton Publishers Ltd,2008-11-24,34.20,0.30,3.75,4,0,0,2,1,1,369633,9780415475839,English,"Poetry, Drama"
"Samuel Pepys and his Books : Reading, Newsgathering, and Sociability, 1660-1703",Kate Loveman,336,Oxford University Press,2015-08-11,94.64,34.86,4.8,5,0,0,0,1,4,1502049,9780198732686,English,"Poetry, Drama"
Summary and Analysis of the Subtle Art of Not Giving A F*Ck: A Counterintuitive Approach to Living a Good Life : Based on the Book by Mark Manson,Worth Books,60,OPEN ROAD MEDIA,2017-05-30,9.67,1.32,4.03,64,0,5,16,15,28,1125806,9781504046794,English,"Poetry, Drama"
Miguel Street (Caribbean Writers Series),V S Naipaul (Andre Deutsch),192,Hodder Education,2000-10-18,13.34,1.66,3.94,4481,61,212,1016,1824,1368,505050,9780435989545,English,"Poetry, Drama"
Inside Picture Books,Ellen Handler Spitz,256,Yale University Press,2000-08-11,11.17,14.83,3.67,43,2,2,18,7,14,1411304,9780300084764,English,"Poetry, Drama"
Shelf Life : Writers on Books and Reading,Alex Johnson,128,British Library Publishing,2019-05-01,11.69,0.81,3.05,61,4,13,25,14,5,756847,9780712352864,English,"Poetry, Drama"
The Book of Dust - La Belle Sauvage,"Bryony Lavery, Philip Pullman",136,Nick Hern Books,2022-09-20,12.93,3.07,4.15,13,0,0,2,7,4,751913,9781839040306,English,"Poetry, Drama"
Dedalus Book of Lithuanian Literature,"Almantas Samalavicius, Jura Avizievus, Ada Mykole Valaitis, Jayde Will",304,Dedalus Ltd,2014-02-01,12.13,0.37,3.6,15,0,1,6,6,2,800001,9781909232426,English,"Poetry, Drama"
Using Picture Story Books to Teach Literary Devices : Recommended Books for Children and Young Adults Volume 4,Susan Hall,296,ABC-CLIO,2007-12-30,50.07,2.83,4.44,18,0,0,3,4,11,1279201,9781591584933,English,"Poetry, Drama"
50 Books for Life : A Concise Guide to Catholic Literature,Roy Peachey,134,Angelico Press/Second Spring,2019-06-24,19.19,1.51,5,1,0,0,0,0,1,1593700,9781621384687,English,"Poetry, Drama"
Literary Occasions : Essays,V. S. Naipaul,224,Pan Macmillan,2011-06-17,9.38,3.12,3.66,226,4,16,74,91,41,782381,9780330522977,English,"Poetry, Drama"
Star Thrower,Loren Eiseley,324,Harper Perennial,1979-09-26,21.17,7.33,4.38,595,7,15,60,177,336,423007,9780156849098,English,"Poetry, Drama"
"The Golden Legend, Volume II : Readings on the Saints","Jacobus De Voragine, William Granger Ryan",416,Princeton University Press,1995-04-09,46.16,3.84,4.11,65,0,4,12,22,27,405570,9780691001548,English,"Poetry, Drama"
The Company They Kept Vol 2,Robert B Silvers,232,"The New York Review of Books, Inc",2011-11-15,23.29,0.71,4,6,0,0,2,2,2,794054,9781590174876,English,"Poetry, Drama"
"Novel 11, Book 18","Dag Solstad, Sverre Lyngstad",224,New Directions Publishing Corporation,2023-01-13,14.63,1.87,3.69,1030,17,78,312,424,199,742721,9780811228268,English,"Poetry, Drama"
Dictator Literature : A History of Bad Books by Terrible People,Daniel Kalder,400,Oneworld Publications,2019-07-16,13.45,0.55,3.65,347,9,30,100,144,64,730205,9781786075383,English,"Poetry, Drama"
St Margaret's Gospel-book : The Favourite Book of an Eleventh-Century Queen of Scots,Rebecca Rushforth,120,Bodleian Library,2007-11-01,37.18,5.32,4.18,11,1,0,1,3,6,610150,9781851243709,English,"Poetry, Drama"
The Need for Words : Voice  and the Text,Patsy Rodenburg,272,Bloomsbury Publishing PLC,2018-02-22,28.80,0.70,4.27,30,1,0,4,10,15,564362,9781474273558,English,"Poetry, Drama"
Feel Your Way Through : A Book of Poetry,Kelsea Ballerini,160,Random House USA Inc,2021-11-16,18.68,7.32,4.21,1611,18,47,270,527,749,260556,9780593497081,English,"Poetry, Drama"
"The Masnavi of Rumi, Book One : A New English Translation with Explanatory Notes","Jalaloddin Rumi, Alan Williams",600,Bloomsbury Publishing PLC,2020-02-20,60.39,2.11,4.42,1179,20,31,116,280,732,728219,9781788311458,English,"Poetry, Drama"
The Little Book of Shakespeare,DK,208,Dorling Kindersley Ltd,2018-06-07,9.64,1.86,3.59,34,0,3,11,17,3,720334,9780241341162,English,"Poetry, Drama"
"Joan Didion: The 1960s & 70s (loa #325) : Run, River / Slouching Towards Bethlehem / Play It As It Lay A Book of Common Prayer / The White Album","Joan Didion, David L. Ulin",950,The Library of America,2019-11-12,36.41,4.59,4.21,62,1,2,6,27,26,139247,9781598536454,English,"Poetry, Drama"
The Coffee Shop Book Club,Breast Cancer Care,288,Orion Publishing Co,2013-09-12,9.88,1.62,3.44,137,2,14,61,42,18,718081,9781409129745,English,"Poetry, Drama"
The Stuffed Owl : An Anthology of Bad Verse,"Billy Collins, D.B. Wyndham Lewis, Charles Lee",328,"The New York Review of Books, Inc",2003-04-30,19.81,1.19,3.79,89,1,8,23,34,23,440975,9781590170380,English,"Poetry, Drama"
"Samuel Pepys and his Books : Reading, Newsgathering, and Sociability, 1660-1703",Kate Loveman,336,Oxford University Press,2022-06-22,36.01,5.49,4.8,5,0,0,0,1,4,1313871,9780192856364,English,"Poetry, Drama"
An Anthology of Christian Mysticism,Harvey D. Egan,728,Liturgical Press,1996-01-01,68.34,0.16,4.31,39,0,0,6,15,18,540226,9780814660126,English,"Poetry, Drama"
Through the Dark Continent: v. 2,Henry Morton Stanley,480,Dover Publications Inc.,2011-11-02,21.63,4.37,3.91,43,1,1,13,14,14,651398,9780486256689,English,"Poetry, Drama"
O's Little Guide to Starting Over,"The Editors of O, the Oprah Magazine",192,Pan Macmillan,2016-11-03,11.34,1.06,3.53,197,2,19,81,63,32,471753,9781447294207,English,"Poetry, Drama"
Lud Heat : A Book of the Dead Hamlets,Iain Sinclair,140,Skylight Press,2012-05-14,16.40,4.20,3.68,72,7,2,17,27,19,257922,9781908011602,English,"Poetry, Drama"
The Tibetan Book of Everyday Wisdom : A Thousand Years of Sage Advice,"Thupten Jinpa, Beth Newman",520,"Wisdom Publications,U.S.",2018-05-24,54.07,1.93,5,1,0,0,0,0,1,798443,9780861714667,English,"Poetry, Drama"
Celebration of Faith vol. III: The,Schmemann,93,"St Vladimir's Seminary Press,U.S.",1995-06-30,8.96,3.44,4.53,38,0,0,5,8,25,739018,9780881411416,English,"Poetry, Drama"
Happy Moscow,"Andrey Platonov, Elizabeth Chandler, Nadya Bourova, Robert Chandler",280,"The New York Review of Books, Inc",2012-11-13,17.82,1.18,3.81,964,17,75,252,351,269,37781,9781590175859,English,"Poetry, Drama"
My Century,Aleksander Wat,448,"The New York Review of Books, Inc",2004-01-01,25.17,0.83,4.19,162,2,8,23,54,75,420197,9781590170656,English,"Poetry, Drama"
Messiah'S Handbook : Reminders for the Advanced Soul the Lost Book from Illusions,Richard Bach,216,Rainbow Ridge Publishing,2020-04-25,11.76,2.24,4.26,2241,23,81,344,633,1160,203434,9781937907648,English,"Poetry, Drama"
Aeneid: Books I-VI,"David Virgil, Hadbawnik, Kaser",218,Shearsman Books,2015-09-15,20.18,3.02,4.4,10,0,0,1,4,5,1973769,9781848614284,English,"Poetry, Drama"
Professor Borges : A Course On English Literature,"Jorge Luis Borges, Katherine Silver, Martin Arias, Martin Hadis",320,New Directions Publishing Corporation,2014-10-14,16.47,2.53,4.43,470,3,6,44,152,265,464394,9780811222747,English,"Poetry, Drama"
"Tolstoy, Rasputin, Others, and Me : The Best of Teffi","Teffi, Rose France, Elizabeth Chandler, Robert Chandler, Anne Marie Jackson",224,"The New York Review of Books, Inc",2016-05-03,16.27,1.23,4.11,341,0,9,63,151,118,407938,9781590179963,English,"Poetry, Drama"
Human Landscapes from My Country : An Epic Novel in Verse,"Nazim Hikmet, Randy Blasing, Mutlu Konuk Blasing, Edward Hirsch",480,Persea Books Inc,2009-01-06,25.30,3.20,4.58,1669,6,21,117,383,1142,415879,9780892553495,English,"Poetry, Drama"
Pink - Alternative Poetry Books,Michele Brenton,84,Endaxi Press,2009-12-20,6.63,2.37,4.25,8,0,0,3,0,5,1385662,9781907375019,English,"Poetry, Drama"
Women's Books of Hours in Medieval England,Charity Scott-Stokes,200,Boydell & Brewer Ltd,2012-03-15,20.47,1.62,3.5,4,0,1,1,1,1,1600757,9781843843009,English,"Poetry, Drama"
Deacon King Kong : Barack Obama Favourite Read & Oprah's Book Club Pick,James McBride,384,Transworld Publishers Ltd,2020-09-28,16.77,0.23,4.18,57167,549,1820,8440,22538,23820,190246,9780857527660,English,"Poetry, Drama"
"The Times Great Quotations : Famous Quotes to Inform, Motivate and Inspire","James Owen, Times Books",352,HarperCollins Publishers,2021-03-01,9.98,0.52,3.71,7,1,0,0,5,1,515735,9780008409333,English,"Poetry, Drama"
The Sea and the Bells,"Pablo Neruda, William O'Daly",116,"Copper Canyon Press,U.S.",2002-02-01,10.82,3.68,4.25,578,2,16,89,198,273,440156,9781556591624,English,"Poetry, Drama"
Peacock Pie : A Book of Rhymes,Walter de la Mare,224,Faber & Faber,2015-01-01,9.55,0.45,3.78,120,2,6,38,45,29,268774,9780571313891,English,"Poetry, Drama"
Masscult And Midcult,Dwight Macdonald,320,"The New York Review of Books, Inc",2011-10-11,19.87,0.63,3.87,307,4,15,70,145,73,370291,9781590174470,English,"Poetry, Drama"
The Book Tree,"Elizabeth Mccallum, Jane Scott, George Grant",280,Canon Press,2008-08-08,18.77,3.73,4.38,26,0,1,2,9,14,709562,9781591280507,English,"Poetry, Drama"
The Little Book of Unsuspected Subversion,"Edmond Jabès, Rosmarie Waldrop",92,Stanford University Press,1996-07-01,18.78,4.22,4.23,83,0,4,10,32,37,638766,9780804726849,English,"Poetry, Drama"
Best Books for Boys : A Resource for Educators,Matthew D. Zbaracki,204,ABC-CLIO,2008-05-01,55.17,1.23,3.62,16,1,1,6,3,5,1742780,9781591585992,English,"Poetry, Drama"
"Learn Japanese Book for Beginners : Learn Practical & Conversational Japanese, Hiragana & Katakana","Yuto Kanazawa, Jpinsiders",134,Jpinsiders,2020-08-01,16.60,3.70,4.25,4,0,0,0,3,1,523407,9781735412542,English,"Poetry, Drama"
A Catalog of Such Stuff as Dreams Are Made On,"Kai-cheung Dung, Bonnie McDougall, Anders Hansson",344,Columbia University Press,2022-06-21,26.11,0.89,3.12,16,1,0,11,4,0,465952,9780231205436,English,"Poetry, Drama"
Conference Interpreting : A Student's Practice Book,Andrew Gillies,296,Taylor & Francis Ltd,2013-07-03,43.83,12.67,4.65,20,0,0,1,5,14,202493,9780415532365,English,"Poetry, Drama"
How I Learned to Understand the World : BBC RADIO 4 BOOK OF THE WEEK,"Hans Rosling, Dr Anna Paterson",256,Hodder & Stoughton,2021-11-11,9.83,3.67,4.14,7,0,1,1,1,4,190117,9781529375039,English,"Poetry, Drama"
The Book of Werewolves,"Sabine Baring-Gould, Loren Coleman",168,Cosimo Classics,2008-11-30,19.28,1.42,3.46,1305,65,171,444,351,274,661027,9781605203355,English,"Poetry, Drama"
Modern Villainess: It's Not Easy Building a Corporate Empire Before the Crash (Light Novel) Vol. 2,"Tofuro Futsukaichi, KEI",292,"Seven Seas Entertainment, LLC",2022-11-01,14.75,2.75,4.11,27,0,1,5,11,10,348238,9781638583493,English,"Poetry, Drama"
Orpheus Descending and Suddenly Last Summer,"Tennessee Williams, Martin Sherman",208,New Directions Publishing Corporation,2012-12-24,15.56,2.44,4.3,60,0,2,8,20,30,452701,9780811219396,English,"Poetry, Drama"
The Book of Reykjavik : A City in Short Fiction,"Frida Isberg, Fridgeir Einarsson, Kristin Eiriksdottir, Thorarinn Eldjarn, Einar Mar Gudmundsson, Bjorn Halldorsson, Audur Jonsdottir, Gudrun Eva Minervudottir, Andri Snaer Magnason, Agust Borgthor Sverrisson",128,Comma Press,2021-11-11,9.68,2.82,3.82,39,0,0,13,20,6,646832,9781910974032,English,"Poetry, Drama"
The Little Book of Scottish Rain,"Ron Butlin, Tim Kirby",96,Birlinn General,2018-11-06,5.35,1.15,3.95,21,0,0,5,12,4,1369887,9781780275574,English,"Poetry, Drama"
Environmental Theater,Richard Schechner,400,Hal Leonard Corporation,2000-05-01,18.74,1.46,3.92,38,1,2,7,17,11,642979,9781557831781,English,"Poetry, Drama"
Augustine: The City of God Books III and IV,"Augustine, Peter Walsh",252,Liverpool University Press,2008-01-30,34.45,16.05,5,1,0,0,0,0,1,1886952,9780856687587,Latin,"Poetry, Drama"
The Histories: Volume 2 (Books iii-v),"Sallust, Patrick McGushin",272,Oxford University Press,1994-03-10,115.31,35.19,4.33,3,0,0,1,0,2,1819654,9780198721437,English,"Poetry, Drama"
King Arthur and his Knights : Selected Tales,"Thomas Malory, Eugène Vinaver",253,Oxford University Press Inc,1975-07-03,19.49,1.51,4.11,14713,118,464,3004,5163,5964,634763,9780195019056,English,"Poetry, Drama"
"The Book of Chivalry of Geoffroi de Charny : Text, Context, and Translation","Richard W. Kaeuper, Elspeth Kennedy",248,University of Pennsylvania Press,1996-12-01,27.40,5.10,4.03,62,3,4,8,20,27,896588,9780812215793,English,"Poetry, Drama"
Dad's Maybe Book,Tim O'Brien,400,HarperCollins Publishers,2020-09-03,12.46,0.04,3.96,687,7,39,156,256,229,829339,9780008372491,English,"Poetry, Drama"
Title Deeds: the Hidden Stories Behind 50 Books,Gary Dexter,292,Old Street Publishing,2010-09-29,18.96,7.21,3.26,213,5,31,100,58,19,1937908,9781906964245,English,"Poetry, Drama"
Portable Magic : A History of Books and Their Readers,Emma Smith,352,Alfred A. Knopf,2022-11-15,27.71,1.79,3.91,250,1,9,60,122,58,628139,9781524749095,English,"Poetry, Drama"
The Eye of History : When Images Take Positions,"Georges Didi-Huberman, Shane B. Lillis",282,MIT Press Ltd,2018-03-27,35.58,0.92,4.58,33,0,0,3,8,22,607898,9780262037877,English,"Poetry, Drama"
Johannes Reuchlin and the Campaign to Destroy Jewish Books,David H. Price,368,Oxford University Press Inc,2013-01-31,40.82,13.68,4,3,0,0,1,1,1,1503085,9780199974948,English,"Poetry, Drama"
Judging a Book by Its Lover : A Field Guide to the Hearts and Minds of Readers Everywhere,Lauren Leto,288,Harper Perennial,2012-10-02,14.35,1.65,3.22,1079,47,199,426,280,127,828598,9780062070142,English,"Poetry, Drama"
"The Interesting Narrative of the Life of Olaudah Equiano, or Gustavus Vassa, the African, Written by Himself : With Two Maps (Aziloth Books)","Olaudah Equiano, Gustavus Vassa",152,Aziloth Books,2018-06-04,11.36,1.24,3.74,12200,241,1023,3635,4031,3270,1293201,9781911405672,English,"Poetry, Drama"
Hell and After : Four Early English-Language Poets of Australia,Francis Macnamara,168,Carcanet Press Ltd,2006-01-31,10.78,21.22,3.67,3,0,1,0,1,1,26572,9781857547856,English,"Poetry, Drama"
"Autores, libros, aventuras / Authors, books, adventures",Kurt Wolff,208,Panoplia Export S L,2010-05-10,21.81,6.83,4.25,12,0,1,0,6,5,1995467,9788492649365,Spanish,"Poetry, Drama"
"The Book of Chivalry of Geoffroi de Charny : Text, Context, and Translation","Richard W. Kaeuper, Elspeth Kennedy",248,University of Pennsylvania Press,1996-12-01,27.40,5.10,4.03,62,3,4,8,20,27,896588,9780812215793,English,"Poetry, Drama"
How to Be Confident : The New Book from the International Number 1 Bestselling Author,James Smith,288,HarperCollins Publishers,2023-01-03,24.48,0.02,3.81,349,8,16,96,142,87,66361,9780008536442,English,"Poetry, Drama"
Afloat,Guy de Maupassant,120,"The New York Review of Books, Inc",2008-04-29,12.90,3.60,3.84,432,8,38,103,150,133,495299,9781590172599,English,"Poetry, Drama"
The Collected Works of Paddy Chayefsky : The Screenplays,Paddy Chayefsky,342,Hal Leonard Corporation,2000-02-01,22.99,2.21,4.54,84,0,0,2,35,47,628730,9781557831941,English,"Poetry, Drama"
The Book of Blood,Vicki Feaver,80,Vintage Publishing,2006-05-30,11.40,3.60,4.05,74,0,1,23,21,29,859042,9780224076845,English,"Poetry, Drama"
The Bookaholics' Guide to Book Blogs,"Rebecca Gillieron, Catheryn Kilgarriff, Meryl Zegarek",320,Marion Boyars Publishers Ltd,2007-11-01,9.99,9.01,2.58,33,3,14,12,2,2,834718,9780714531519,English,"Poetry, Drama"
The Book of Barcelona : A City in Short Fiction,"Borja Bagunya, Carlota Gurt, Empar Moliner, Jordi Punti, Jordi Nopca, Marta Orriols, Llucia Ramis, Francesc Seres, Gonzalo Torne, Manel Ollé",160,Comma Press,2021-12-02,10.01,2.49,3.94,17,0,0,4,10,3,882794,9781910974056,English,"Poetry, Drama"
The Faber Book of Monologues: Men,M/s Jane Edwardes,128,Faber & Faber,2005-04-30,9.56,2.94,3.14,7,1,0,3,3,0,651729,9780571217649,English,"Poetry, Drama"
Isaac Bashevis Singer: Collected Stories Vol. 1 (LOA #149) : Gimpel the Fool to The Letter Writer,"Isaac Bashevis Singer, Ilan Stavans",832,HarperCollins Publishers Inc,2004-07-08,33.79,2.71,4.17,117,3,4,18,37,55,465612,9781931082617,English,"Poetry, Drama"
The New Life / La Vita Nuova : A Dual-Language Book,"Dante Alighieri, Stanley Appelbaum",144,Dover Publications Inc.,2007-01-26,9.84,0.16,3.88,6542,109,455,1696,2163,2119,55860,9780486453491,English,"Poetry, Drama"
Identity of Things: Dedalus Book of Surrealism,Michael Richardson,384,Dedalus Ltd,1995-04-01,11.67,0.83,4.02,44,0,1,12,16,15,604466,9781873982457,English,"Poetry, Drama"
The Illustrated Book of Shakespeare's Verse,L.K. Bulbeck,160,Flame Tree Publishing,2015-01-15,15.79,0.71,4.47,34,0,0,4,10,20,1021005,9781783612963,English,"Poetry, Drama"
O's Little Book of Love and Friendship,"The Editors of O, the Oprah Magazine",192,Pan Macmillan,2016-04-05,11.31,1.09,3.63,206,1,17,72,84,32,624068,9781509808038,English,"Poetry, Drama"
After The Witch Hunt,Megan Falley,100,write bloody publishing,2012-04-06,18.18,0.92,4.3,397,6,18,45,109,219,421955,9781935904625,English,"Poetry, Drama"
"Books and Travel : Inspiration, Quests and Transformation","Jennifer Laing, Warwick Frost",224,Channel View Publications Ltd,2012-08-15,27.38,9.62,2.33,3,1,0,2,0,0,1767521,9781845413477,English,"Poetry, Drama"
The Granta Book Of India,Ian Jack,288,Granta Books,2005-08-01,9.86,4.64,3.91,69,0,5,13,34,17,903027,9781862077843,English,"Poetry, Drama"
The New Oxford Book of Seventeenth-Century Verse,Alastair Fowler,880,Oxford University Press,2008-12-15,19.00,9.50,4,43,0,1,13,14,15,528378,9780199556298,English,"Poetry, Drama"
