title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Topos Theory,P.T. Johnstone,400,Dover Publications Inc.,2014-02-28,22.72,5.78,4,6,0,0,2,2,2,482664,9780486493367,English,"Science, Geography"
"Do Animals Have Feelings, Too?","David L. Rice, Trudy Calvert",32,"Sourcebooks, Inc",2013-01-01,12.46,0.54,3.95,21,1,1,5,5,9,486624,9781584690047,English,"Science, Geography"
The Human Body : The Facts Book for Future Doctors - Biology Books for Kids Revised Edition Children's Biology Books,Baby Professor,52,Baby Professor,2019-05-15,10.98,4.92,4.19,16,0,0,4,5,7,657971,9781541968264,English,"Science, Geography"
History of World Trade in Maps,"Philip Parker, Collins Books",224,HarperCollins Publishers,2021-03-01,37.56,2.94,4.1,10,0,0,1,7,2,715675,9780008409296,English,"Science, Geography"
Welcome to the Universe : The Problem Book,"Neil Degrasse Tyson, Michael A. Strauss, J. Richard Gott",264,Princeton University Press,2017-11-22,33.87,4.13,4.42,19,0,0,1,9,9,388775,9780691177816,English,"Science, Geography"
"Networks of Power : Electrification in Western Society, 1880-1930",Thomas Parker Hughes,488,Johns Hopkins University Press,1993-04-26,52.35,9.75,3.79,38,0,3,12,13,10,722115,9780801846144,English,"Science, Geography"
Elements of Gas Dynamics,"H.W. Liepmann, Anatol Roshko",464,Dover Publications Inc.,2003-03-28,25.69,6.81,4.57,14,0,0,0,6,8,559949,9780486419633,English,"Science, Geography"
Walking,Henry David Thoreau,96,HarperCollins Publishers Inc,2014-05-16,8.73,2.27,3.79,8177,145,641,2302,2819,2270,509827,9780062511133,English,"Science, Geography"
"Essential Skills for your Growly but Brilliant Family Dog : Books 1-3: Understanding your fearful, reactive, or aggressive dog, and strategies and techniques to make change",Beverley Courtney,336,Beverley Courtney,2018-07-30,27.63,0.57,4.4,5,0,0,0,3,2,24707,9781916437685,English,"Science, Geography"
Everything about Black Holes Astronomy Books Grade 6 Astronomy & Space Science,Baby Professor,66,Baby Professor,2017-02-15,14.09,6.31,3,3,1,0,1,0,1,1276367,9781541905177,English,"Science, Geography"
"Dynamic Optimization, Seco",Kamien,400,Dover Publications Inc.,2012-11-21,22.49,3.51,4.38,8,0,0,1,3,4,538512,9780486488561,English,"Science, Geography"
Feeding Britain : Our Food Problems and How to Fix Them,Tim Lang,608,Penguin Books Ltd,2021-05-01,15.44,1.56,3.94,83,1,7,14,35,26,700519,9780241404805,English,"Science, Geography"
Biogeography,"Mark V. Lomolino, Brett R. Riddle, Robert J. Whittaker",730,Oxford University Press Inc,2017-06-26,152.13,59.37,4.5,2,0,0,0,1,1,944008,9781605354729,English,"Science, Geography"
Can a Scientist Believe in Miracles? - An MIT Professor Answers Questions on God and Science,Ian Hutchinson,288,InterVarsity Press,2018-09-11,16.71,1.29,4.28,36,0,1,7,9,19,639202,9780830845477,English,"Science, Geography"
Are Bones Bendy? Biology for Kids Children's Biology Books,Baby Professor,66,Baby Professor,2017-02-15,14.09,6.31,5,2,0,0,0,0,2,1579367,9781541905436,English,"Science, Geography"
Everything Earthquakes and Tsunamis Natural Disaster Books for Kids Grade 5 Children's Earth Sciences Books,Baby Professor,68,Baby Professor,2020-04-19,23.72,5.58,5,2,0,0,0,0,2,1936818,9781541973367,English,"Science, Geography"
The Riddle of Schenerazade,Raymond M. Smullyan,224,Cengage Learning EMEA,1999-09-01,19.80,0.20,4.13,215,1,3,42,91,78,367351,9780156006064,English,"Science, Geography"
Lies My Teacher Told Me About Christopher Columbus : What Your History Books Got Wrong,James W. Loewen,48,The New Press,2014-09-04,16.91,3.08,3.96,66178,1912,3562,13054,24147,23503,729945,9781595589859,English,"Science, Geography"
What's Inside a Volcano? Where Is the Ring of Fire? Children's Science Books Grade 5 Children's Earth Sciences Books,Baby Professor,72,Baby Professor,2020-04-19,23.78,5.52,5,1,0,0,0,0,1,1460627,9781541973374,English,"Science, Geography"
Introduction to Mathematical Logic,Hodel,512,Dover Publications Inc.,2013-02-20,23.26,7.24,4,12,0,2,0,6,4,411204,9780486497853,English,"Science, Geography"
Eight Lectures on Theoretical Physics,Max Planck,160,Dover Publications Inc.,2003-03-28,12.38,0.62,4.08,87,2,5,15,27,38,559979,9780486697307,English,"Science, Geography"
Do Earth : Healing Strategies for Humankind,Tamsin Omond,136,The Do Book Co,2021-10-12,9.68,1.82,4.05,60,0,2,12,27,19,696619,9781914168000,English,"Science, Geography"
Integral Measure and Derivative : A Unified Approach,"Georgi E. Shilov, Boris L. Gurevich, Richard A. Silverman",256,Dover Publications Inc.,2012-05-17,15.94,0.06,4.33,6,0,0,1,2,3,548952,9780486635194,English,"Science, Geography"
Undecidable Theories : Studies in Logic and the Foundation of Mathematics,"Alfred Tarski, Andrzej Mostowski, Raphael R Robinson",112,Dover Publications Inc.,2010-09-24,13.83,2.17,4.18,11,0,1,1,4,5,383217,9780486477039,English,"Science, Geography"
Conscious Healing : Book One on the Regenetics Method,Sol Luckman,328,Crow Rising Transformational Media,2018-10-16,25.73,1.57,4.36,28,0,2,2,8,16,275930,9780982598399,English,"Science, Geography"
Oliver Byrne's Elements of Euclid : The First Six Books with Coloured Diagrams and Symbols,Art Meets Science,308,Art Meets Science,2022-05-12,45.27,39.73,3.5,6,0,1,2,2,1,30838,9781528770439,English,"Science, Geography"
Light Scattering by Small Particles,H. C. van de Hulst,470,Dover Publications Inc.,2003-03-17,18.60,1.40,3.56,16,1,2,2,9,2,518640,9780486642284,English,"Science, Geography"
Strength of Materials,J. P. Den Hartog,352,Dover Publications Inc.,2003-03-17,16.63,0.37,3.88,40,0,4,10,13,13,518639,9780486607559,English,"Science, Geography"
"Pressure, Heat and Temperature - Physics for Kids - 5th Grade Children's Physics Books",Baby Professor,64,Baby Professor,2017-05-15,14.03,6.17,5,1,0,0,0,0,1,1578768,9781541911383,English,"Science, Geography"
Selected Topics in Field Quantization : Volume 6 of Pauli Lectures on Physics,Wolfgang Pauli,208,Dover Publications Inc.,2010-10-18,12.11,1.39,3.88,8,0,1,1,4,2,508962,9780486414591,English,"Science, Geography"
"Giant Science Resource Book, Grade 1 - 6 Teacher Resource",Evan-Moor Corporation,304,Evan-Moor Educational Publishers,1998-11-01,28.98,2.52,4.1,10,1,0,0,5,4,588546,9781557996961,English,"Science, Geography"
Heart: A History : Shortlisted for the Wellcome Book Prize 2019,Sandeep Jauhar,288,Oneworld Publications,2019-06-06,11.28,1.22,4.05,2643,11,69,504,1239,820,273133,9781786075734,English,"Science, Geography"
Lying Numbers : How Maths and Statistics Are Twisted and Abused,Pocket Book of Revelation Hugh Barker,256,"Little, Brown Book Group",2022-02-08,13.11,10.89,3.2,15,0,3,7,4,1,41621,9781472143617,English,"Science, Geography"
Make the Most of Your Mind,Tony Buzan,162,Prentice Hall (a Pearson Education company),1984-02-24,14.19,0.91,3.63,231,9,20,79,62,61,560676,9780671495190,English,"Science, Geography"
College Geometry : An Introduction to the Modern Geometry of the Triangle and the Circle,Nathan Altshiller-Court,336,Dover Publications Inc.,2007-04-25,16.51,2.49,4.06,16,1,1,1,6,7,559964,9780486458052,English,"Science, Geography"
Peak States of Consciousness: Acquiring Extraordinary Spiritual and Shamanic States v. 2 : Theory and Applications,"Grant McFetridge, Wes Gietz",552,Institute for the Study of Peak States Press,2008-11-01,48.18,18.32,4.75,4,0,0,0,1,3,683858,9780973468014,English,"Science, Geography"
AS Geography for OCR Student Book with LiveText for Students,"Jane Dove, Paul Guiness, Garrett Nagle, Chris Martin, Michael Witherick, David Payne",336,Pearson Education Limited,2008-04-10,21.10,22.40,3.67,3,0,0,1,2,0,638433,9780435357535,English,"Science, Geography"
Introduction to Algebraic Geometry,Serge Lang,272,Dover Publications Inc.,2019-04-26,14.79,0.71,3.5,2,0,0,1,1,0,59247,9780486834221,English,"Science, Geography"
Elementary Theory of Numbers,William J. LeVeque,160,Dover Publications Inc.,2003-03-28,11.03,0.97,3.13,15,1,3,6,3,2,571495,9780486663487,English,"Science, Geography"
Optics and Optical Instruments,B.K. Johnson,256,Dover Publications Inc.,2011-11-02,15.62,0.38,3.88,8,0,0,2,5,1,491313,9780486606422,English,"Science, Geography"
A Mathematical Companion to Quantum Mechanics,Shlomo Sternberg,352,Dover Publications Inc.,2019-03-31,23.38,5.12,4.5,2,0,0,0,1,1,548961,9780486826899,English,"Science, Geography"
Insectpedia : A Brief Compendium of Insect Lore,"Eric R. Eaton, Amy Jean Porter",200,Princeton University Press,2022-05-03,13.80,3.19,4.24,17,0,0,3,7,7,54645,9780691210346,English,"Science, Geography"
Applications of Green's Functions in Science and Engineering,Michael Greenberg,160,Dover Publications Inc.,2015-08-19,12.48,3.02,5,5,0,0,0,0,5,491308,9780486797960,English,"Science, Geography"
"This Book is a Plant : How to Grow, Learn and Radically Engage with the Natural World",Wellcome Collection,208,Profile Books Ltd,2022-02-24,15.50,3.00,4.14,35,0,0,11,8,16,947558,9781788166911,English,"Science, Geography"
Consciousness V Catastrophe,Dr Gillian Ross,292,Xlibris,2016-06-25,25.60,3.50,5,1,0,0,0,0,1,1203490,9781514494110,English,"Science, Geography"
King Arthur and his Knights : Selected Tales,"Thomas Malory, Eugène Vinaver",253,Oxford University Press Inc,1975-07-03,19.49,1.51,4.11,14713,118,464,3004,5163,5964,634763,9780195019056,English,"Science, Geography"
The Owl Book,Jane Russ,160,Graffeg Limited,2018-08-01,14.65,1.85,3.71,7,0,1,2,2,2,951808,9781912050420,English,"Science, Geography"
Can a Scientist Believe in Miracles? - An MIT Professor Answers Questions on God and Science,Ian Hutchinson,288,InterVarsity Press,2018-09-11,16.71,1.29,4.28,36,0,1,7,9,19,639202,9780830845477,English,"Science, Geography"
Journey Into Mathematics : An Introduction to Proofs,Joseph J Rotman,256,Dover Publications Inc.,2006-12-27,16.51,0.49,4,11,0,0,3,5,3,548938,9780486453064,English,"Science, Geography"
Mathematical Physics,Donald Howard Menzel,412,Dover Publications Inc.,2003-03-28,20.63,0.37,4.06,17,1,0,4,4,8,57301,9780486600567,English,"Science, Geography"
Conditioned Reflexes : An Investigation of the Physiological Activity of the Cerebral Cortex,"I P Pavlov, G V Anrep",450,Martino Fine Books,2015-03-09,31.47,1.23,4.16,159,0,2,31,66,60,749456,9781614277989,English,"Science, Geography"
Anxiety : A Short History,Allan V. Horwitz,208,Johns Hopkins University Press,2013-12-27,23.76,12.94,3.53,36,2,3,10,16,5,706927,9781421410807,English,"Science, Geography"
Conquistador Voices (vol I) : The Spanish Conquest of the Americas as Recounted Largely by the Participants,Kevin H Siepel,340,Spruce Tree Press,2015-10-12,20.36,3.64,4.43,121,1,2,13,33,72,724035,9780978646622,English,"Science, Geography"
The Fractional Calculus : Theory and Applications of Differentiation and Integration to Arbitrary Order,"Keith B Oldham, Jerome Spanier",256,Dover Publications Inc.,2006-05-26,14.88,3.12,4.09,11,0,0,3,4,4,437353,9780486450018,English,"Science, Geography"
Theory of Linear Operations,"Stefan Banach, F Jellett",256,Dover Publications Inc.,2009-03-26,15.69,0.31,4.17,6,0,1,0,2,3,58059,9780486469836,English,"Science, Geography"
The Cell Theory Biology's Core Principle Biology Book Science Grade 7 Children's Biology Books,Baby Professor,76,Baby Professor,2019-11-22,15.16,6.94,2.75,4,2,0,0,1,1,39809,9781541949539,English,"Science, Geography"
"It's Not Turkey for Dinner, It's Turkey the Country! Geography Education for Kids Children's Explore the World Books",Baby Professor,64,Baby Professor,2017-12-01,14.03,6.17,5,1,0,0,0,0,1,1124865,9781541915855,English,"Science, Geography"
Two-Step Problems for 2nd Graders - Math Books for Kids Children's Math Books,Baby Professor,64,Baby Professor,2017-09-15,14.03,6.17,5,2,0,0,0,0,2,1578786,9781541928060,English,"Science, Geography"
Do Plants Eat Meat? The Wonderful World of Carnivorous Plants - Biology Books for Kids Children's Biology Books,Baby Professor,64,Baby Professor,2017-03-15,14.03,6.17,4,2,0,0,1,0,1,1578765,9781541910652,English,"Science, Geography"
Intuitive Concepts in Elementary Topology,B H Arnold,192,Dover Publications Inc.,2011-07-19,13.32,0.68,4.17,6,0,0,1,3,2,81609,9780486481999,English,"Science, Geography"
Tetrapod Zoology Book One,"Darren Naish, Steve Backshall",316,CFZ Press,2010-08-03,21.17,6.63,4.25,24,1,0,1,12,10,713533,9781905723614,English,"Science, Geography"
"Being There : Putting Brain, Body, and World Together Again",Andy Clark,292,MIT Press Ltd,1998-01-23,57.59,17.11,4.14,199,3,7,20,98,71,423292,9780262531566,English,"Science, Geography"
Mathematical Tools for Physics,"James Nearing, Physics",496,Dover Publications Inc.,2010-10-18,20.86,3.14,4.22,23,0,0,3,12,8,509007,9780486482125,English,"Science, Geography"
Problem Book in Relativity and Gravitation,"Alan P. Lightman, William H. Press, Richard H. Price, Saul A. Teukolsky",616,Princeton University Press,2017-09-26,51.93,0.07,4.1,21,0,0,2,15,4,684463,9780691177786,English,"Science, Geography"
Contributions to the Founding of the Theory of Transfinite Numbers,"Georg Cantor, Jourdain",211,Dover Publications Inc.,1999-02-27,12.63,0.87,4.42,66,0,1,9,17,39,538787,9780486600451,English,"Science, Geography"
Debrett's Netiquette,Debretts,64,Debrett's Ltd,2012-10-29,9.10,1.20,3.83,6,0,0,2,3,1,418522,9781870520409,English,"Science, Geography"
The Gamma Function,Emil Artin,48,Dover Publications Inc.,2015-04-24,8.12,1.38,4.31,13,0,0,3,3,7,466639,9780486789781,English,"Science, Geography"
"The Faces, Err Phases, of the Moon - Astronomy Book for Kids Revised Edition Children's Astronomy Books",Baby Professor,52,Baby Professor,2019-05-15,10.98,4.92,2,1,0,1,0,0,0,1072360,9781541968257,English,"Science, Geography"
"The Book of Real-World Negotiations - Successful Strategies From Business, Government, and Daily Life",J Weiss,320,John Wiley & Sons Inc,2020-10-08,21.78,1.32,3.94,17,0,0,6,6,5,715756,9781119616191,English,"Science, Geography"
Can We Be Happier? : Evidence and Ethics,"Richard Layard, George Ward",416,Penguin Books Ltd,2022-01-01,12.61,0.89,3.85,113,3,9,24,43,34,537251,9780241430002,English,"Science, Geography"
Non-equilibrium Thermodynamics,"S.R.De Groot, P. Mazur",528,Dover Publications Inc.,2011-02-17,24.91,3.09,4,5,0,1,0,2,2,458890,9780486647418,English,"Science, Geography"
Ice Age Facts and Information - Environment Books Children's Environment Books,Baby Professor,64,Baby Professor,2017-05-15,14.03,6.17,3.5,2,0,1,0,0,1,1736293,9781541938502,English,"Science, Geography"
Why Do Tectonic Plates Crash and Slip? Geology Book for Kids Children's Earth Sciences Books,Baby Professor,64,Baby Professor,2017-03-15,14.03,6.17,4,1,0,0,0,1,0,1200370,9781541940109,English,"Science, Geography"
Essays on the Theory of Numbers,Richard Dedekind,115,Dover Publications Inc.,1963-06-01,10.03,0.97,4.12,155,1,7,28,55,64,458850,9780486210100,English,"Science, Geography"
"The Ascent Of Information : Books, Bits, Genes, Machines, and Life's Unending Algorithm",Caleb Scharf,352,RIVERHEAD,2021-06-17,25.22,5.78,3.82,157,4,12,35,63,43,470982,9780593087244,English,"Science, Geography"
The Times Quick Crossword Book 11 : 80 World-Famous Crossword Puzzles from the Times2,The Times Mind Games,192,HarperCollins Publishers,2006-01-30,8.71,1.59,3,1,0,0,1,0,0,603440,9780007208746,English,"Science, Geography"
"Lie Groups, Lie Algebras & Some of Their Applications",Robert Gilmore,608,Dover Publications Inc.,2006-01-27,28.25,3.75,3.59,27,0,5,7,9,6,417709,9780486445298,English,"Science, Geography"
The Worm Book : The Complete Guide to Gardening and Composting with Worms,"Loren Nancarrow, Janet Hogan Taylor",160,Random House USA Inc,1998-03-01,12.78,0.72,3.94,131,3,4,35,45,44,723609,9780898159943,English,"Science, Geography"
Euclid's Elements (The Thirteen Books),"Euclid, Thomas Heath",404,Digireads.com,2017-12-17,25.94,0.06,4.32,3117,50,106,443,729,1789,1710345,9781420956474,English,"Science, Geography"
Destinations : Essays from `Rolling Stone',Jan Morris,255,Oxford University Press Inc,1983-11-03,17.72,18.78,3.99,89,1,5,19,33,31,526884,9780195030693,English,"Science, Geography"
Cello Sight-Reading Book 2,Doreen Smith,24,Oxford University Press,2004-08-19,13.81,2.69,2,1,0,1,0,0,0,594005,9780193850057,English,"Science, Geography"
The Concept of a Riemann Surface,"Hermann Weyl, Gerald R MacLane",208,Dover Publications Inc.,2009-04-01,13.74,0.26,4.07,15,0,1,3,5,6,423937,9780486470047,English,"Science, Geography"
General Topology,John L. Kelley,320,Dover Publications Inc.,2017-04-28,20.07,1.43,4.26,27,1,0,4,8,14,482805,9780486815442,English,"Science, Geography"
Aerodynamics of Wings and Bodies,"Holt Ashley, M.T. Landahl",304,Dover Publications Inc.,1986-02-24,15.17,0.83,4.67,3,0,0,0,1,2,466703,9780486648996,English,"Science, Geography"
"The Five Side Effects of Kindness : This Book Will Make You Feel Better, Be Happier & Live Longer","Dr David R. Hamilton, PhD",208,Hay House UK Ltd,2017-02-07,12.46,3.54,4.22,211,1,7,35,70,98,157671,9781781808139,English,"Science, Geography"
Eric Sloane's Book of Storms,Eric Sloane,128,Dover Publications Inc.,2007-03-30,10.44,0.56,4.39,18,1,0,2,3,12,52690,9780486451008,English,"Science, Geography"
Self-working Number Magic,Karl Fulves,145,Dover Publications Inc.,1984-05-01,9.42,0.08,4.14,14,0,0,2,8,4,411177,9780486243917,English,"Science, Geography"
"The Little Book of Mathematical Principles, Theories & Things",Robert Solomon,224,Imm Lifestyle Books,2016-02-02,11.05,3.45,3.9,140,1,10,30,60,39,601124,9781504800532,English,"Science, Geography"
"Applied Analysis by the Hilbert Space Method : An Introduction with Applications to the Wave, Heat and Schrodinger Equations",Samuel S. Holland,576,Dover Publications Inc.,2007-06-05,22.85,9.15,4.67,6,0,0,0,2,4,683574,9780486458014,English,"Science, Geography"
Infinitesimal Calculus,James M. Henle,144,Dover Publications Inc.,2003-09-06,15.07,0.43,4.28,25,0,0,7,4,14,491285,9780486428864,English,"Science, Geography"
The Principles of Statistical Mechanics,Richard C. Tolman,704,Dover Publications Inc.,2010-09-16,27.32,0.68,3.75,24,0,3,6,9,6,500016,9780486638966,English,"Science, Geography"
Gauge Theory and Variational Principles,David Bleecker,181,Dover Publications Inc.,2005-12-30,13.48,0.52,3.4,5,0,0,4,0,1,491299,9780486445465,English,"Science, Geography"
"Rotations, Quaternions, and Double Groups",Simon L Altmann,336,Dover Publications Inc.,2005-11-25,20.99,0.01,3.3,10,1,1,3,4,1,491298,9780486445182,English,"Science, Geography"
Lattice Theory : First Concepts and Distributive Lattices,George Gratzer,240,Dover Publications Inc.,2009-03-26,10.28,0.72,4.2,5,0,0,1,2,2,474467,9780486471730,English,"Science, Geography"
"Geometry of Complex Numbers : Circle Geometry, Moebius Transformation, Non-Euclidean Geometry",Hans Schwerdtfeger,224,Dover Publications Inc.,1980-06-01,16.83,1.17,4.17,12,0,0,2,6,4,548953,9780486638300,English,"Science, Geography"
Principles of Topology,Fred H. Croom,336,Dover Publications Inc.,2016-03-25,19.09,0.91,3.86,7,0,1,1,3,2,491316,9780486801544,English,"Science, Geography"
The Theory of Groups and Quantum Mechanics,"Hermann Weyl, H.P. Robertson",444,Dover Publications Inc.,1950-06-01,21.26,2.74,3.6,20,2,1,7,3,7,500014,9780486602691,English,"Science, Geography"
Eric Sloane's Book of Storms,Eric Sloane,128,Dover Publications Inc.,2007-03-30,10.44,0.56,4.39,18,1,0,2,3,12,52690,9780486451008,English,"Science, Geography"
"The Ascent Of Information : Books, Bits, Genes, Machines, and Life's Unending Algorithm",Caleb Scharf,352,RIVERHEAD,2021-06-17,25.22,5.78,3.82,157,4,12,35,63,43,470982,9780593087244,English,"Science, Geography"
Methods of Quantum Field Theory in Statistical Physics,"A.A. Abrikosov, etc., et al, R. Silverman",384,Dover Publications Inc.,1976-04-26,18.39,3.61,4,23,0,1,7,6,9,394001,9780486632285,English,"Science, Geography"
Ball Blue Book Of Canning And Preserving Recipes,various,58,Read Books,2010-09-10,29.76,12.34,4.18,49,1,2,10,10,26,542216,9781445510262,English,"Science, Geography"
Introduction to Stochastic Processes,Cinlar,416,Dover Publications Inc.,2013-02-20,25.02,0.48,4,16,0,1,4,5,6,399511,9780486497976,English,"Science, Geography"
The Book of Werewolves,"Sabine Baring-Gould, Loren Coleman",168,Cosimo Classics,2008-11-30,19.28,1.42,3.46,1305,65,171,444,351,274,661027,9781605203355,English,"Science, Geography"
"Secrets of Serotonin : The Natural Hormone That Curbs Food and Alcohol Cravings, Reduces Pain, and Elevates Your Mood",Carol Hart,256,Griffin Publishing,2008-05-30,16.91,4.79,3.7,57,0,5,21,17,14,62995,9780312375126,English,"Science, Geography"
The Elementary Theory of Analytic Functions of One or Several Complex Variables,Henri Cartan,228,Dover Publications Inc.,1995-11-01,16.28,0.72,4.53,15,0,0,1,5,9,399612,9780486685434,English,"Science, Geography"
The Fourth Dimension: Toward a Geometry of Higher Reality,Rudy Rucker,240,Dover Publications Inc.,2014-09-26,13.47,2.53,4.14,709,11,23,110,274,291,393950,9780486779782,English,"Science, Geography"
"Physics of the Soul : The Quantum Book of Living, Dying, Reincarnation, and Immortality",Amit Goswami,304,Hampton Roads Publishing Co,2013-12-05,23.16,2.84,3.9,296,14,15,64,98,105,218027,9781571747075,English,"Science, Geography"
Mathematical Foundations of Information Theory,A. Ya. Khinchin,128,Dover Publications Inc.,2003-03-17,10.88,1.12,3.89,19,0,2,3,9,5,52647,9780486604343,English,"Science, Geography"
Handbook of Mathematical Functions,"Milton Abramowitz, I.A. Stegun",1046,Dover Publications Inc.,1965-06-01,41.57,20.43,4.37,46,1,1,7,8,29,399611,9780486612720,English,"Science, Geography"
A Book of Rather Strange Animals : Highlighting the Wonders of Evolution and the Extraordinary Diversity of Life,Caleb Compton,136,Austin Macauley Publishers,2019-01-31,13.43,1.56,4.1,42,2,0,6,18,16,47206,9781788785327,English,"Science, Geography"
Electrodynamics : Volume 1 of Pauli Lectures on Physics,Wolfgang Pauli,192,Dover Publications Inc.,2003-03-28,11.93,1.07,4.08,13,0,1,2,5,5,378010,9780486414577,English,"Science, Geography"
Bones In The Human Body! Anatomy Book for Kids,Baby Professor,62,Baby Professor,2017-02-15,13.96,5.54,4.5,2,0,0,0,1,1,601125,9781541901629,English,"Science, Geography"
Through the Dark Continent: v. 2,Henry Morton Stanley,480,Dover Publications Inc.,2011-11-02,21.63,4.37,3.91,43,1,1,13,14,14,651398,9780486256689,English,"Science, Geography"
The Existential Pleasures of Engineering,Samuel C Florman,224,St. Martin's Griffin,2000-09-05,18.17,0.03,3.54,387,16,42,130,116,83,297348,9780312141042,English,"Science, Geography"
Game Set and Math : Enigmas and Conundrums,Ian Stewart,208,Dover Publications Inc.,2007-05-12,11.41,1.09,3.8,56,0,3,17,24,12,363073,9780486458847,English,"Science, Geography"
The Times Quick Crossword Book 11 : 80 World-Famous Crossword Puzzles from the Times2,The Times Mind Games,192,HarperCollins Publishers,2006-01-30,8.71,1.59,3,1,0,0,1,0,0,603440,9780007208746,English,"Science, Geography"
Exactly Solved Models in Statistical Mechanics,Rodney J Baxter,512,Dover Publications Inc.,2008-02-29,23.10,3.90,4.33,9,0,0,2,2,5,451527,9780486462714,English,"Science, Geography"
The Fifth Hammer - Pythagoras and the Disharmony of the World,Daniel Heller-roazen,192,Zone Books,2011-10-07,29.79,0.20,3.73,30,0,2,10,12,6,421960,9781935408161,English,"Science, Geography"
Fractals : On the Edge of Chaos,Oliver Linton,64,Bloomsbury Publishing,2021-02-23,12.63,1.87,3.75,24,0,3,4,13,4,513950,9781635575088,English,"Science, Geography"
Number Theory and Its History,Oystein Ore,380,Dover Publications Inc.,2003-03-17,16.17,1.33,3.89,63,1,1,20,23,18,430565,9780486656205,English,"Science, Geography"
The Recursive Universe : Cosmic Complexity and the Limits of Scientific Knowledge,William Poundstone,256,Dover Publications Inc.,2013-07-26,14.49,3.01,3.95,263,6,20,46,99,92,367975,9780486490984,English,"Science, Geography"
Geometric Algebra,Emil Artin,224,Dover Publications Inc.,2016-02-26,14.24,0.76,3.8,10,0,1,3,3,3,423948,9780486801551,English,"Science, Geography"
Linear Operators for Quantum Mechanics,Thomas F Jordan,160,Dover Publications Inc.,2007-01-26,13.14,0.86,4,7,0,0,3,1,3,437356,9780486453293,English,"Science, Geography"
Principles of Neural Information Theory : Computational Neuroscience and Metabolic Efficiency,James V. Stone,260,Sebtel Press,2018-06-08,32.07,8.03,4.15,13,0,0,3,5,5,553517,9780993367922,English,"Science, Geography"
A Profile of Mathematical Logic,Howard Delong,320,Dover Publications Inc.,2004-07-30,22.08,0.92,4.07,45,1,0,8,22,14,349589,9780486434759,English,"Science, Geography"
The Human Body : The Facts Book for Future Doctors - Biology Books for Kids Children's Biology Books,Baby Professor,64,Baby Professor,2017-05-15,14.03,6.17,4.5,14,0,0,1,5,8,532799,9781541914179,English,"Science, Geography"
"Kierkegaard's Writings, XII, Volume II : Concluding Unscientific Postscript to Philosophical Fragments","Soren Kierkegaard, Howard V. Hong, Edna H. Hong",368,Princeton University Press,1992-07-05,43.93,6.07,4.16,130,2,6,18,47,57,509846,9780691020822,English,"Science, Geography"
The Hot Zone : The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,368,Bantam Doubleday Dell Publishing Group Inc,1999-07-01,16.50,2.50,4.14,107857,1242,3432,18162,41069,43952,85123,9780385495226,English,"Science, Geography"
"Time, Love, Memory : A Great Biologist and His Quest for the Origins of Behavior",Jonathan Weiner,320,Random House USA Inc,2000-04-04,17.55,0.95,4.17,840,4,29,137,319,351,321534,9780679763901,English,"Science, Geography"
Is Our Moon the Only Moon In the Solar System? Astronomy for 9 Year Olds Children's Astronomy Books,Baby Professor,64,Baby Professor,2017-12-01,14.03,6.17,1,1,1,0,0,0,0,818520,9781541916449,English,"Science, Geography"
Everything Earthquakes and Tsunamis Natural Disaster Books for Kids Grade 5 Children's Earth Sciences Books,Baby Professor,68,Baby Professor,2020-04-19,14.16,6.44,5,2,0,0,0,0,2,1460625,9781541960251,English,"Science, Geography"
The Future We Choose : 'Everyone should read this book' MATT HAIG,"Christiana Figueres, Tom Rivett-Carnac",256,Bonnier Books Ltd,2021-04-15,9.51,0.99,4.09,5118,58,210,926,1930,1994,10335,9781786580375,English,"Science, Geography"
Natural Deduction : A Proof-Theoretical Study,Dag Prawitz,113,Dover Publications Inc.,2006-03-31,10.18,0.82,4.1,10,0,0,2,5,3,363188,9780486446554,English,"Science, Geography"
"Fractals, Chaos, Power Laws : Minutes from an Infinite Paradise",Manfred R Schroeder,448,Dover Publications Inc.,2009-08-21,24.37,3.63,3.96,109,2,6,23,41,37,314292,9780486472041,English,"Science, Geography"
"Off the Grid Survival Book : Ultimate Guide to Self-Sufficient Living, Wilderness Skills, Survival Skills, Shelter, Water, Heat & off the Grid Power",Richard Man,128,"DTM Publishing, LLC",2021-12-29,12.79,1.21,4.75,4,0,0,0,1,3,13510,9798201432027,English,"Science, Geography"
Introduction to Mathematical Modelling,Edward Bender,272,Dover Publications Inc.,2003-03-28,16.43,1.07,4.1,21,0,1,4,8,8,303918,9780486411804,English,"Science, Geography"
Ten Billion,Stephen Emmott,224,Random House USA Inc,2013-09-10,14.19,0.31,3.62,1541,59,172,429,521,360,362909,9780345806475,English,"Science, Geography"
The Method of Coordinates,GELFAND,80,Dover Publications Inc.,2011-10-20,9.02,0.98,4.13,38,1,3,7,6,21,307363,9780486425658,English,"Science, Geography"
The Everlasting Man,Gilbert Keith Chesterton,178,Aziloth Books,2011-07-15,12.21,0.99,4.14,8672,250,383,1265,2755,4019,19121,9781908388247,English,"Science, Geography"
